"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"United States",0,111.031746031746,110.926163038839,110.896817743491,111.19109947644,110.569897710667,109.839816933638,108.844911147011,108.018018018018,106.837606837607,104.893617021277,102.862254025045,100,97.8181818181818,96.4298214910745,95.5653918195719,94.1597588545592,95.1557093425606,95.1704545454545,94.9152542372881,94.4327731092437,93.5146182595437,93.0562116202173,91.996699669967,90.5650319829424,90.6206968571535,91.5750915750916,93.3159722222222,93.7866354044549,94.8070509766555,94.9326999208234,94.5127719962157,94.3016371549144,94.3148904567397,94.9356404304706,103.255086071987,102.68857356236,102.617079889807,103.915453915454,105.569782330346,107.604306864065,109.309895833333,110.36036036036,110.4125,110.275689223058,110.663636363636,110.314783586284,109.322916666667,108.844444444444,108.055770720372,109.648391812865,111.486486486486,113.753968253968,115.394836328056,115.917118181024,116.171003717472,116.058394160584,115.9104,115.638389031705,114.335664335664,112.925170068027,113.636363636364,115.18903939194,116.846522781775,118.956043956044,121.471232249675,121.951219512195,121.461487820935,121.158740978328,121.138917307248,121.171946732059,120.662549129702,119.517490904791,119.060225016545,120.324074074074
"New York, NY",1,219.962686567164,218.781690140845,222.09653092006,222.416812609457,223.145964179643,223.062528742007,221.580221801636,220.264317180617,220.343020485946,217.30172170477,215.625,211.990374898531,208.25,206.145251396648,208.752022098152,207.875712077246,209.161304504216,206.964405188952,204.732510288066,202.321618743344,200.617760617761,199.333333333333,196.811308912473,192.902230187176,193.90402075227,188.642297650131,197.80888618381,199.444444444444,202.779757662153,199.970515970516,197.878228782288,195,194.322011926368,194.305555555556,209.371727748691,207.754206291149,208.035577561125,210.799319727891,212.261904761905,213.291322876054,214.690721649485,214.015151515152,213.292949778513,211.734693877551,212.65267773254,213.067826704545,213.112255097961,212.053571428571,212.765957446808,215.675675675676,219.055374592834,221.614355469864,223.991582870055,224.773891249864,223.230490018149,221.80270416777,221.590909090909,221.878834685017,220.215999959436,219.505762897914,216.941632231405,219.325153374233,220.925581395349,224.385245901639,221.604938271605,222.727272727273,224.553919550133,222.792810586609,221.333333333333,221.204965032647,219.90277380612,217.494089834515,217.063829787234,217.018469656992
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,327.91185729276,327.789080719979,325.831702544031,328.962053571429,332.995951417004,340.682788051209,344.30176565008,346.813186813187,348.825587206397,347.507190795781,348.269402335403,347.222222222222,343.957011348653,335.479573712256,339.137823549318,348.180677540778,352.91519434629,357.905169339071,364.891518737673,366.727197014422,368.921338548457,370.68284358813,370.446761700632,371.861262858075,371.110078959591,371.376811594203,372.920252438325,378.47533632287
"Chicago, IL",3,138.333333333333,137.960122699387,138.854166666667,138.73694679264,137.040316110816,136.015532285713,133.452645809533,132.14812428898,129.333764553687,127.799108869755,125.386548645063,121.013510505698,118.792599805258,117.40614334471,117.938553022795,119.062275074416,120.187165775401,118.881118881119,117.960118671778,116.616964730143,110.860561435803,113.992395437262,111.807387862797,108.434782608696,109.10782329126,110.633630547505,112.603305785124,113.404545454545,114.088061207127,113.323883770376,110.9375,108.957725848429,107.924757709251,107.301360057266,114.462809917355,112.305565157276,111.764705882353,114.140040788579,117.102694260055,119.823143321052,123.214285714286,125.209603725507,124.440121054907,123.959969183359,124.454346963081,123.06394165536,119.762551739719,119.367398932846,117.11943655303,121.356275303644,125.196850393701,128.549382716049,132.606609916571,135.110129360129,134.548234800516,133.742425652782,132.497714808044,131.762767710049,128.929925009652,125.26444263629,124.08142999007,128.029126670431,133.238095238095,136.146020347098,141.03468547913,142.424453777156,141.256544502618,140.340425531915,138.875986994891,138.103463992707,136.785714285714,133.670959912767,132.629099176414,136.340192217962
"Dallas-Fort Worth, TX",4,83.6122331217542,83.9157342657343,84.4670935042446,84.9689253566522,84.9924702623318,84.6737481031866,84.2065868263473,83.7715823734737,83.4594196405212,82.8313253012048,82.0199700449326,80.623121071331,79.7631631909046,79.4074760145461,79.0231904427266,78.9941823985827,79.9573560767591,80.2693542632893,80.1197560063245,79.5976784813942,77.9768177028451,77.9220779220779,77.3861905073008,76.4046368509951,76.7479854182655,77.8540293004001,77.9927448609432,78.5553892215569,79.7101449275362,80.8651855390986,80.2407221664995,79.5338260375213,79.0897307565052,80,85.5654761904762,86.0046911649726,85.8614768174013,87.09934086629,89.475758770201,90.710090763481,91.7532611098828,92.2468654693324,92.5170519391682,92.5925925925926,92.4924613120102,92.9035752979415,92.6819989715497,93.5316072816073,93.4782608695652,94.7076118915387,96.3479943701619,97.6812339331619,99.0156071957035,97.7873341679845,98.380291005291,99.8533610843539,100.523771152297,101.089070400622,100.806451612903,103.155554291349,104.542737597131,106.193284189238,109.09421728199,109.845890410959,109.184328837508,109.392575928009,109.528504626103,109.933035714286,110.464687837398,111.562034677315,112.048871160317,113.369871594112,113.947128532361,113.636363636364
"Philadelphia, PA",5,145.498783454988,145.602240896359,146.579804560261,146.368391097307,145.414294750158,143.848920863309,142.767857142857,141.602098483809,140.625,138.819444444444,137.293956043956,135.375,133.897761683088,133.984375,132.498695878978,131.961517904864,133,130.265957446808,129.806443556444,128.068647540984,125.78125,126.010105132558,124.520151783083,121.79648241206,123.100866987979,125.228925891248,127.403846153846,127.712031558185,128.02179646752,127.24032586558,126.500857632933,124.921875,123.885918003565,124.186704384724,127.462340672074,126.465863453815,125.459183673469,127.033898305085,129.132231404959,130.383211678832,132.54113345521,133.277777777778,131.943063714415,130.574912891986,130.391304347826,129.908972691808,129.087508007411,129.283854166667,126.938502673797,127.405889082589,130.798463552635,133.854166666667,135.311059907834,135.270651671485,133.707455429498,132.62599469496,132.688366960908,131.955001520219,129.734042553192,126.698756425647,126.41369047619,128.607277289837,131.777443105756,134.259259259259,135.607453378943,135.181179015684,133.706467661692,132.573877451571,131.653462758887,131.035689293212,130.208333333333,127.801120448179,126.669737448181,127.528932097605
"Houston, TX",6,80.2701874301972,81.0013254786451,81.1875,81.1617519735167,80.8695652173913,80.7001795332136,79.6140177004558,79.2815907633098,79.9271216612459,79.3265902878847,79.440210633746,78.6202610316967,78.2049459013554,78.2058105102278,77.995353468304,77.9322234320303,78.5044543159775,79.1295293627655,78.9493745306223,78.5216797541823,76.0739740820734,76.5747558226897,75.4790162059927,75.6590016825575,75.9847773276225,76.2076470338162,77.1945224719101,78.0748663101604,78.3721864951768,78.6870503597122,78.2440614654658,78.4018737672584,78.7408789845069,79.1163141993958,81.0926163038839,82.0441988950276,82.5016773443574,84.9069561364643,86.0899067005937,87.0494807574832,88.1410256410256,89.1891891891892,89.5602968460111,89.6570758539018,90.4550499445061,92.1852502194908,91.326105087573,92.153937947494,92.7191301142647,94.5039928165615,95.7949183303085,98.0631758496395,98.5283682454219,98.9476978998384,99.3237751545244,100.463678516229,101.725452354081,102.354627354627,103.223140495868,105.560954063604,107.494106553512,108.957590170432,109.682080924855,111.453914384882,110.058891485402,108.877721943049,111.056269213878,111.961078866507,112.234070914423,113.058909623125,112.984496124031,114.565729251377,114.570201174037,111.59793814433
"Washington, DC",7,175.287356321839,175.366765127103,177.806004618938,183.096105414643,182.548701298701,179.432257653435,179.480443666083,175.368308591993,172.050747306222,170.8984375,168.734337008501,163.468275593616,159.33743483672,158.712541620422,159.493670886076,159.627539005325,162.867224020137,162.487772195215,156.759581881533,159.091105760751,158.169934640523,157.086690027764,154.27652733119,152.209431860379,150.880157170923,153.186754276179,157.77313128163,163.22900247692,167.375366568915,168.010752688172,165.486470926885,162.353235073695,162.736471623405,164.419858955461,172.108815875081,168.228597449909,167.917133258679,170.268500327439,176.630434782609,184.442053489087,188.430970149254,190.281030444965,188.153797601515,187.265223330556,189.540449162497,188.754045307443,186.025408348457,182.372505543237,179.243027888446,183.716693395106,187.886672448685,192.22315124489,196.075216972035,195.832017266793,194.196428571429,191.927710843373,191.583333333333,191.401657974616,188.466191259846,184.12557558354,181.776013372336,184.516439625761,188.833556149733,193.303417328271,196.909927679158,196.341144922947,191.408236833091,192.320051413882,192.307692307692,192.661036975764,190.677542372881,188.517566409597,187.03210723192,191.770491803279
"Miami-Fort Lauderdale, FL",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.073725878278,133.426966292135,135.583840619812,138.038461538462,140.562248995984,142.948410796997,144.690980769412,145.556214566242,143.398962896183,144.876325088339,147.134318788645,150.22321873443,151.524911869739,151.832151300236,153.260838954884,153.026760197454,154.783644303295,156.006241331484,157.563004068298,157.142857142857,156.735751295337,157.869481765835,158.84476534296,160.102420856611,160.662016123199,161.041956803872,165.752444550441,167.392815939048,166.540212443096,162.91402734364,164.3123397769,168.669336893636,169.754976580796,170.323130186294,171.720372522923,174.325426052306,175.169022741242,178.782020299662,181.991424487851
"Atlanta, GA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91.1078717201166,91.0563483228193,89.894938708498,87.778997438712,86.0574369189907,88.6917397894244,91.4702686016328,94.3396226415094,95.8051113014233,96.4091303136972,96.0060667340748,95.4063604240283,95.2092352092352,94.4287063267233,91.85303514377,90.5797101449275,91.8836140888208,94.149078692201,94.6457544618713,95.4166666666667,97.6497848394571,98.6920039486673,96.9976905311778,97.2813284377297,96.7479006743288,96.8173431734317,96.0027567195038,95.1521187975371,95.4643112914777,97.6484655241132
