"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"United States",0,0.837988826815642,0.913461538461538,0.909810126582278,0.907277947445441,0.895522388059702,0.921432697862507,0.892857142857143,0.875165125495377,0.862068965517241,0.865384615384615,0.865662999420961,0.890782339271882,0.876005390835579,0.869565217391304,0.875,0.887372013651877,0.883538237424115,0.878378378378378,0.857843137254902,0.855180277592105,0.844171506255443,0.833333333333333,0.830367734282325,0.831235025484019,0.831653225806452,0.843855285952662,0.862068965517241,0.863821138211382,0.864453665283541,0.866551126516464,0.862275698465215,0.861430085560205,0.855798031664527,0.856610800744879,0.867391304347826,0.868055555555556,0.857787810383747,0.871069182389937,0.880408430082906,0.880829015544041,0.856282271944923,0.843686976011291,0.853587962962963,0.842696629213483,0.844444444444444,0.840879689521345,0.844131455399061,0.837320574162679,0.833333333333333,0.829015544041451,0.828617623282134,0.833333333333333,0.859960209275278,0.862068965517241,0.862889273356401,0.859587344671887,0.854700854700855,0.848303393213573,0.847176079734219,0.845323741007194,0.85,0.853994490358127,0.867507886435331,0.88,0.885702235343737,0.888415067519545,0.890104166666667,0.892857142857143,0.887784090909091,0.887179487179487,0.890207715133531,0.889982110912343,0.893554158260041,0.9
"New York, NY",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.3905847738139,2.20488466757123,2.0525883674704,2,1.90493307315737,1.95,2.18579234972678,2.19435736677116,2.14789597709554,2.01856475515464,2.02546296296296,2.22222222222222,2.16666666666667,2.04116404926283,1.94270917202641,1.84252976752977,1.77473857986914,1.81183736990565,1.94444444444444,2.14240705734089,2.14681440443213,2.25,2.40798073615411,2.1,2.05338809034908,2.1875,2.18150087260035,2.16380735011741,2.1,2.19933677001434,2.35294117647059,2.51515151515152,2.34514656156447
"Los Angeles-Long Beach-Anaheim, CA",2,,1.66493416493417,1.63515585079203,1.67638483965015,1.65492957746479,1.65136242461504,1.64686024447288,1.62328575426812,1.60944206008584,1.60493827160494,1.60562007307062,1.65087881182928,1.62427155690622,1.62962962962963,1.62866449511401,1.6533637400228,1.64511304795292,1.61869440965867,1.60963882377657,1.59151193633952,1.57919789436117,1.58149999610933,1.58831003811944,1.61126457949662,1.61111111111111,1.60324755574081,1.58387329013679,1.57732864674868,1.59777700590483,1.59574468085106,1.57259737652255,1.5451174289246,1.56889495225102,1.58965877511265,1.58333333333333,1.57462416271544,1.57254267662961,1.60576196395689,1.62139731025751,1.60608979308215,1.56970649895178,1.5875,1.59290429890697,1.5675458416616,1.58333333333333,1.5748031496063,1.56486622917718,1.58580015317989,1.58188337235251,1.57694478675572,1.58263293211585,1.59822910902048,1.63601584735936,1.65889061689995,1.6875,1.6837042045734,1.68585526315789,1.69076119987412,1.69491525423729,1.70092133238838,1.71685478254475,1.70454545454545,1.72024712602715,1.77458033573141,1.7931858936043,1.79755043227666,1.81645889657337,1.82119205298013,1.82242990654206,1.82262037184173,1.83887915936953,1.83235867446394,1.85185185185185,1.86363636363636
"Chicago, IL",3,,1.08738631870304,1.07193901858028,1.06951871657754,1.0625,1.07537791509566,1.04562737642586,1.03219034289713,1.0507880910683,1.06666666666667,1.05891396332863,1.125,1.08266691913355,1.09590126353547,1.13728675873274,1.18951612903226,1.17244776392962,1.1988011988012,1.20181405895692,1.22270742358079,1.21893286736021,1.18146016358679,1.15384615384615,1.1562933626272,1.17173913043478,1.19116792562464,1.20928338762215,1.13636363636364,1.15,1.23902132998745,1.24691681873479,1.30132525682479,1.4,1.44830659536542,1.47706228956229,1.51098901098901,1.51228733459357,1.48601398601399,1.50909090909091,1.46222583265638,1.36217948717949,1.19851920407219,1.19949494949495,1.15131578947368,1.15892756301658,1.1443661971831,1.140625,1.15384615384615,1.14879441326626,1.1376604850214,1.13113348063334,1.12239470256188,1.16666666666667,1.18367346938776,1.18440233236152,1.18181818181818,1.18577075098814,1.18825722273998,1.17424242424242,1.16666666666667,1.17481203007519,1.17529340477102,1.18529752353849,1.22359860974958,1.21759622937942,1.20128136679124,1.19619106383812,1.19413233458177,1.1875,1.18346007604563,1.19047619047619,1.18926633579345,1.20056497175141,1.21072363500374
"Dallas-Fort Worth, TX",4,,0.717579934423278,0.710479573712256,0.755180892167194,0.766240947598552,0.77574047954866,0.750857449198826,0.741780272654371,0.73340955310692,0.749891062001956,0.751366120218579,0.758605072463768,0.763016157989228,0.730543318649046,0.735294117647059,0.739644970414201,0.743766786851147,0.747218237004346,0.739644970414201,0.731052346414397,0.726744186046512,0.728155339805825,0.732600732600733,0.730994152046784,0.732127476313523,0.736897024226255,0.749268934321507,0.765995863652114,0.757352013126341,0.762505182009826,0.76287350247883,0.76457682672913,0.764192139737991,0.766784245795322,0.766889001031222,0.768438314691784,0.770811921891059,0.777777777777778,0.787198642380906,0.791666666666667,0.782864576574919,0.778485491861288,0.78274056412754,0.781034880445284,0.780043496230592,0.775388265953654,0.77247191011236,0.771388499298738,0.775615261562492,0.779699461298554,0.783096926713948,0.787698213291374,0.801587301587302,0.80905175082401,0.814713896457766,0.814111261872456,0.810731132075472,0.807754442649435,0.805555555555556,0.809800664451827,0.813008130081301,0.819418676561534,0.828722904965234,0.829445308449974,0.837742504409171,0.846531949754233,0.85123789891465,0.85077289829395,0.843669250645995,0.847846012832264,0.850476668339187,0.852713178294574,0.855342136854742,0.862068965517241
"Philadelphia, PA",5,,1,0.999000999000999,0.999000999000999,0.982183645500228,0.976683485273137,0.991379310344828,0.976833631484794,0.965713166144201,0.98314606741573,0.973323720259553,0.99290780141844,0.960051533194464,0.963789232312616,0.946969696969697,0.964443742098609,0.970261604183249,0.970826503593494,0.968446079688506,0.969590127809608,0.974358974358974,0.979591836734694,0.97976985298838,0.9765625,0.983899821109123,0.984550226676211,0.994176983553226,1,1,1,1,0.996428571428571,0.997852136815518,0.987654320987654,0.995111464968153,0.985334555453712,0.992555831265509,0.997899159663866,1,1.00625230931019,1.00950118764846,1.01476014760148,1.01923076923077,1.00925212734742,1,0.998193271102767,0.989559563007792,0.981404958677686,0.979886539453326,0.976909413854352,0.981605796560479,0.992063492063492,1.03065539112051,1.04166666666667,1.03333333333333,1.02101293103448,1.01010101010101,1.00909791508268,1.01351351351351,1.01455157161679,1.01650874177183,1.01626016260163,1.01830335065115,1.02272727272727,1.036,1.03785103785104,1.0341975414278,1.03132120736476,1.01996527777778,1.01130697879231,1.01017716367535,1.01329955668144,1.02100350058343,1.03006581947876
"Houston, TX",6,,0.830564784053156,0.755879059350504,0.816266822703335,0.809133531593628,0.808673234660077,0.803880965671811,0.793868113145222,0.766913232006482,0.75812274368231,0.757029560201875,0.749892887746358,0.772217428817947,0.761731101581002,0.767901736881986,0.763807285546416,0.767352633414719,0.772618298057829,0.766283524904215,0.754310344827586,0.743922420977802,0.742709836592917,0.739373057229863,0.736235595390525,0.740131578947368,0.743801652892562,0.762746705619243,0.75609756097561,0.761070110701107,0.766229163133151,0.769506084466714,0.777095002447115,0.772149374385796,0.787970323182181,0.879517543633238,0.98,0.873636343710272,0.930101465614431,0.893898173338515,0.997721883862569,0.95,0.83962208962209,0.857142857142857,0.807310998487636,0.804093567251462,0.807240704500979,0.813208477082307,0.813884091701588,0.799240348692404,0.794023420309082,0.797563805104408,0.813163218483685,0.841282961255359,0.849457291175083,0.851670741646292,0.853046697248382,0.850253086054094,0.847953216374269,0.843558282208589,0.844957081545064,0.850753524550316,0.852168601099572,0.858072916666667,0.869474788396151,0.873050903454793,0.878952504785107,0.881088074920674,0.875837197320969,0.871150729335494,0.868055555555556,0.871379479626902,0.872307785436298,0.868413802442675,0.872402933024355
"Washington, DC",7,,1.15182287652228,1.14362099656217,1.15273775216138,1.14864864864865,1.18483412322275,1.1796576065444,1.1218981852434,1.10741971207087,1.14155251141553,1.13762102351314,1.1517077045274,1.14623959958398,1.15203823126498,1.14583333333333,1.15988759405038,1.17245897737862,1.19047619047619,1.20558375634518,1.19601328903654,1.19270432103088,1.18384401114206,1.20805369127517,1.18181818181818,1.17793262933857,1.18809523809524,1.19981684981685,1.21568830499574,1.21883656509695,1.22767857142857,1.23106060606061,1.23554153522608,1.22549019607843,1.29533678756477,1.33108108108108,1.37836779448622,1.34312939435056,1.40954408079021,1.44198895027624,1.36708860759494,1.21593291404612,1.21593291404612,1.22013249634022,1.2093023255814,1.20320855614973,1.17861573909961,1.17647058823529,1.17352941176471,1.17596600056563,1.18333193305888,1.18078175895765,1.19047619047619,1.2,1.21107266435986,1.22887864823349,1.21212121212121,1.20503597122302,1.184375,1.17462803445576,1.17713004484305,1.175,1.18524127990457,1.19774261747255,1.22950819672131,1.22315793127042,1.2396694214876,1.23832866479925,1.24575311438279,1.24583333333333,1.23293495480384,1.23333333333333,1.23494768903132,1.23188405797101,1.24304811891573
"Miami-Fort Lauderdale, FL",8,,,1.22403560830861,1.20992179791598,1.20666959192628,1.20481927710843,1.18110236220472,1.17443773564484,1.17469879518072,1.1844331641286,1.17428924598269,1.19936929798128,1.14335971855761,1.13714679531358,1.13768121299787,1.14714851677754,1.14630661323235,1.1401197630954,1.13524185587364,1.12951807228916,1.13216266173752,1.12665112665113,1.13,1.13250283125708,1.1304347826087,1.13367184958324,1.14648191255674,1.15571776155718,1.16822429906542,1.16666666666667,1.16804822908817,1.17256637168142,1.17370892018779,1.15763399986126,1.15483625184976,1.1588135281186,1.15740740740741,1.16210087798485,1.16818652301695,1.1673934973715,1.1715607715597,1.17722938867078,1.18225894842734,1.17796989772237,1.1807549800344,1.18255728011826,1.17726267236022,1.18137595552467,1.17647058823529,1.17340286831812,1.17249763694924,1.17381489841986,1.19426751592357,1.20485216623309,1.21457489878543,1.21532843431278,1.21359223300971,1.20726495726496,1.21212121212121,1.21544715447154,1.22013218098627,1.22863247863248,1.2396694214876,1.2491559756921,1.25698324022346,1.26012601260126,1.26797729080642,1.27635960044395,1.28099173553719,1.28073770491803,1.28113879003559,1.28454651615415,1.28579777907656,1.2962962962963
"Atlanta, GA",9,,0.690250215703192,0.687103594080338,0.690294818392518,0.693240901213172,0.695991091314031,0.688949362969913,0.68772086448685,0.684931506849315,0.681089743589744,0.674114021571649,0.680014316392269,0.669829803780809,0.669209642052,0.666111573688593,0.671371419559931,0.672908133411352,0.667514518039884,0.660211267605634,0.654761904761905,0.652377130996485,0.649914084788328,0.646123260437376,0.642570281124498,0.643004115226337,0.64536556752135,0.652694610778443,0.657114732329453,0.65757068556004,0.659795124308472,0.656434622878914,0.653983353151011,0.644814615797958,0.648751357220413,0.654205607476635,0.656324582338902,0.653923541247485,0.66947207345065,0.66747572815534,0.669319186560566,0.64773046539013,0.65359477124183,0.657051282051282,0.650684931506849,0.655241935483871,0.651465798045603,0.647460842391419,0.646203554119548,0.644229941728921,0.643176733780761,0.64499659632403,0.646922176383373,0.657162819911357,0.661010961239383,0.665653495440729,0.665653495440729,0.66030357356135,0.659754948162111,0.66454659935474,0.667018655403027,0.668724279835391,0.671321160042965,0.67853414852371,0.685425685425685,0.693335779073739,0.695732838589981,0.69980694980695,0.702023774071868,0.699851009006308,0.696594427244582,0.697115384615385,0.7,0.702621786097334,0.707127666906241
