"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Youngstown, OH",68,77200,69900,73200,79950,78900,78000,79900,79900,79900,79900,78500,78500,74900,74900,74900,71900,74900,75000,79900,80000,82900,82900,88000,90000,89450,85000,79900,77000,75000,74950,74900,75950,74950,75500,79000,84900,79900,79000,79900,79900,84950,87900,90950,88450,85450,79900,84000,74950,76900,75000,85000,80950,80950,74900,69900,69900,65950,62000,66995,60000,65500,59900,68700,69200,69900,69900,69950,69900,77000,76500,83200,85000,85000,85000
"Scranton, PA",69,119500,119000,114450,110000,113249.5,110000,107888.5,99900,1e+05,99900,99900,99000,91700,99900,99900,99250,99900,105000,101450,99999.5,99999.5,99900,99900,99900,99000,94500,98750,98750,95000,95000,92250,92500,90000,89900,92250,90000,89900,91999.5,89900,94900,95000,94250,94900,92000,94900,89900,94900,99000,99000,99000,99000,95000,95000,99000,99000,99900,99000,97500,98450,95000,94450,94900,92000,94900,95000,95000,95000,91000,92900,89900,89000,84900,82000,79900
"Harrisburg, PA",70,,,,,,,,,,,,,,,149900,139900,137400,154900,155450,159900,149900,149900,149945,149990,144900,139900,140000,159900,159900,159900,163990,164990,161010,159945,159945,159900,159945,159900,163945,164990,162445,162990,159900,163490,166490,166490,149949.5,159900,169990,172990,172990,169900,168990,168990,168995,149900,165000,166500,157500,149900,142500,145450,144900,149000,169990,164900,176990,168990,176990,146700,159000,149900,149900,139900
"Chattanooga, TN",71,99950,107190,103000,99900,99900,99900,97200,96000,94900,93000,92500,93000,91250,89200,87250,85000,84900,85000,85000,85000,84500,79950,89900,95900,98900,95000,95000,89947.5,89900,89900,89995,90000,91500,90000,91500,91500,90000,90000,90000,89900,91500,89000,90000,93900,93900,93450,96700,94500,94250,92500,92250,90000,94500,93500,94947.5,94900,94900,94900,86000,92000,93500,99200,95000,98950,96333,89950,85500,88000,88950,84700,99000,93000,89000,87950
"Spokane, WA",72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,163000,158250,159900,175000,179950,194450,182445,179900,185000,179000,179900,174000,172000,169000,161250,160000,169000,169000,179900,169900,175000,175000,174950,169900,169900,174900,182000,199000,199000,179000,172000,179000,188450,184900,179000,179000,179000,194750,191500,191500
"Lancaster, PA",73,,,,,,,,,,,,,,,,,,,,,,,,149900,156949,159900,159900,160000,159900,162445,164900,164950,164900,161445,164900,164900,172000,175000,169900,170000,170000,174900,170000,165000,168000,169900,169900,169900,169949.5,174495,169900,159900,159900,152500,150000,159900,169900,169900,169900,184900,176000,174950,177250,175000,169900,169900,172900,169900,189900,189900,182450,179900,177000,194750
"Modesto, CA",74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,199900,209900,220000,229450,229450,225000,220500,237500,229999.5,230000,230000,249000,231000,237000,239000,266500,285000,250000,239950,249000,262000,265000,249475,258450,249925,255000,255000,279900,264900
"Portland, ME",75,249900,249900,257900,254400,249910.5,254900,250000,250000,249500,244950,249000,239000,229700,229000,236500,239700,243000,249900,249000,243000,239900,235000,243750,229900,236200,239000,238500,245000,246450,239000,239000,235000,239000,235000,229000,225000,219500,225000,229900,239000,248900,249000,249900,249000,244900,240000,249900,239883,234450,239000,239000,245000,249250,254900,250000,249900,250000,250000,249900,249900,248000,250000,249900,249900,249900,249900,254000,249929,249900,249950,250000,259000,260000,259900
"Santa Rosa, CA",76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,565000,550000,575000,610000,614000,599475,569500,595000,586975,589000,649500,614475,642500,679000,685000,649500,650000,657500,699000,690000,675000,685000,649000,629000
"Lexington, KY",77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150000,159900,164900,164250,158900,158450,167000,170000,185900,179900,185850,182450,187500,167000,175000,159000,156990,159450,162200,159900,149950,157950,149000,154000,160000,166450,163500,161900,172900,166500,166000,169500,159900,161900,164900,164900,169900,151000,145000,145000
