"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Portland, OR",23,,,,,,,,,,,,,,,,1595,1650,1695,1650,1600,1600,1650,1600,1550,1495,1600,1695,1695,1675,1695,1695,1595,1650,1595,1595,1595,1595,1695,1650,1645,1695,1795,1795,1795,1750,1795,1700,1700,1700,1699,1745,1795,1795,1895,1895,1895,1800,1797.5,1795,1850,1885,1895,1950,1975,1997.5,2000,2097,2095,1995,1995,1995,1995,1965
"Charlotte, NC",24,,1550,1550,1550,1500,1500,1500,1595,1500,1495,1450,1495,1495,1495,1495,1500,1500,1499.5,1500,1495,1485,1450,1450,1400,1462.5,1495,1500,1595,1600,1600,1500,1500,1495,1485,1400,1400,1425,1495,1495,1495,1500,1500,1495,1457.5,1400,1400,1400,1400,1400,1400,1425,1495,1550,1595,1550,1525,1500,1496.5,1495,1500,1525,1550,1595,1595,1575,1575,1595,1595,1580,1577.5,1595,1600,1600
"Sacramento, CA",25,,,,,,,,,,,,1450,1490,1550,1500,1599.5,1595,1595,1595,1595,1595,1562.5,1525,1500,1495,1495,1500,1575,1595,1595,1550,1600,1595,1550,1550,1575,1535.5,1550,1595,1595,1595,1599.5,1595,1595,1625,1600,1595,1600,1600,1600,1600,1695,1695,1695,1650,1700,1695,1695,1700,1695,1675,1695,1700,1750,1750,1795,1795,1795,1800,1795,1800,1800,1800
"San Antonio, TX",26,,,,,,,,,,1450,1462.5,1495,1395,1395,1395,1400,1400,1400,1400,1400,1400,1400,1400,1397.5,1400,1495,1407,1450,1500,1500,1495,1450,1450,1495,1400,1475,1403.5,1495,1495,1500,1500,1500,1495,1450,1450,1400,1400,1412.5,1425,1400,1450,1525,1500,1500,1525,1495,1475,1475,1495,1495,1500,1500,1500,1595,1600,1600,1599,1595,1595,1595,1590,1595,1600
"Orlando, FL",27,,1497.5,1450,1495,1350,1495,1500,1500,1450,1450,1350,1308.5,1300,1395,1395,1495,1495,1495,1495,1400,1395,1395,1382.5,1350,1350,1400,1425,1450,1499,1500,1500,1495,1495,1495,1450,1450,1500,1530,1595,1595,1600,1600,1550,1600,1595,1595,1595,1595,1575,1550,1585,1695,1700,1700,1600,1600,1595,1550,1575,1580,1600,1600,1645.5,1650,1675,1695,1700,1668,1611,1650,1650,1695,1663.5
"Cincinnati, OH",28,,,,,,,,,,,,,1324.5,1547.5,1650,1700,1650,1695,1647.5,1595,1597.5,1585,1500,1500,1595,1600,1395,1397.5,1597,1495,1350,1297.5,1297.5,1450,1295,1350,1400,1495,1450,1395,1395,1475,1500,1575,1575,1500,1600,1550,1500,1500,1500,1595,1595,1600,1595,1595,1599,1595,1595,1595,1600,1600,1595,1600,1650,1600,1650,1595,1500,1550,1500,1495,1500
"Las Vegas, NV",29,,1600,1397,1400,1300,1350,1495,1500,1550,1550,1450,1400,1395,1375,1350,1450,1400,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1375,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1375,1377,1350,1350,1350,1350,1395,1395,1395,1395,1400,1395,1395,1395,1395,1400,1400,1450,1450,1450,1495,1490,1450,1450,1450,1400,1450,1495
"Columbus, OH",30,,,,,,,,,,,,,,,,,1400,1437.5,1500,1465,1400,1550,1596,1612.5,1600,1562.5,1575,1575,1597,1500,1500,1422,1400,1495,1400,1350,1350,1348.5,1475,1550,1500,1395,1400,1600,1595,1500,1500,1414,1400,1400,1400,1585,1650,1650,1649,1595,1600,1650,1575,1597.5,1650,1695,1675,1775,1700,1650,1639.5,1650,1650,1725,1690,1680,1675
"Indianapolis, IN",31,,,,,,,1750,1725,1700,1625,1575,1500,1395,1300,1350,1350,1350,1350,1395,1299.5,1299.5,1295,1350,1495,1412.5,1395,1300,1250,1250,1300,1300,1300,1300,1250,1200,1195,1200,1250,1250,1295,1250,1300,1350,1300,1300,1295,1300,1300,1295,1295,1300,1350,1350,1350,1350,1350,1300,1300,1295,1300,1300,1345,1349,1325,1336,1325,1350,1300,1325,1300,1325,1350,1345
"San Jose, CA",32,,,,,,,,,,,,2675,2450,2500,2597.5,2850,2800,2795,2950,2700,2900,2975,2600,2595,2795,2997.5,2555,2600,2750,2750,2730,2750,2750,2925,2850,2795,2750,2750,2950,2950,2995,3362.5,3295,3480,3295,3195,3350,3150,3150,3100,3200,3695,3750,3700,3700,3697.5,3690,3697.5,3595,3725,3922.5,3800,3895,4000,4197,4250,4200,4095,4000,4000,4000,4000,4050
"Austin, TX",33,2000,1700,1850,1850,1795,1600,1562.5,1525,1550,1550,1650,1600,1600,1595,1677.5,1695,1650,1650,1600,1690,1695,1600,1600,1695,1700,1850,1795,1750,1800,1775,1679.5,1650,1600,1600,1650,1595,1750,1700,1746,1800,1897,1870,1800,1750,1750,1795,1750,1797.5,1850,1800,1850,1994.5,2000,1995,1950,1985,1972.5,1950,1895,1895,1850,1910,2000,2000,2070,2000,2050,2000,2000,2100,2037.5,2195,2000
"Virginia Beach, VA",34,,1585,1750,1700,1795,1750,1750,1699.5,1700,1700,1700,1695,1675,1700,1750,1795,1750,1750,1700,1695,1675,1650,1650,1600,1600,1695,1700,1700,1750,1720,1700,1695,1650,1650,1650,1650,1695,1700,1700,1750,1700,1700,1700,1695,1695,1695,1675,1650,1650,1650,1692.5,1750,1795,1750,1750,1725,1695,1670,1695,1700,1700,1700,1750,1795,1795,1795,1750,1700,1695,1675,1695,1695,1695
"Nashville, TN",35,,,,,,,,,,,,,,,,1950,1950,1850,1850,1750,1662.5,1695,1700,1762.5,1762.5,1846.5,1871.5,1800,1900,1800,1700,1695,1695,1700,1700,1695,1800,1800,1950,1875,1895,1800,1800,1800,1850,1750,1750,1712.5,1650,1615,1650,1850,1975,1950,1900,1900,1785,1795,1812.5,1872.5,1850,1895,1995,1995,2000,2000,1895,1875,1837.5,1775,1800,1850,1812.5
"Providence, RI",36,,,,,,,,,,,,,,,,,,,,2000,1950,2000,1900,1962,1950,1897.5,1995,1995,1997.5,1995,2000,1900,1995,1900,2000,2000,2065,2040,2000,2000,2000,2000,1800,1800,1825,1950,1900,1800,1850,1800,1872.5,1972.5,1900,1800,1800,1800,1897.5,1900,1900,2000,2000,2025,2025,2000,2000,2000,2000,1950,2000,2000,2000,2200,2200
"Milwaukee, WI",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1272.5,1295,1195,1100,1050,995,1150,1195,1025,975,999,1095,1200,1287.5,1197.5
"Jacksonville, FL",38,1400,1495,1400,1450,1472.5,1400,1400,1400,1395,1350,1395,1400,1400,1395,1400,1450,1450,1485,1450,1400,1395,1450,1342.5,1350,1400,1400,1400,1400,1400,1435,1395,1395,1350,1360,1350,1325,1350,1395,1400,1425,1425,1450,1450,1450,1475,1495,1450,1450,1400,1450,1450,1450,1475,1475,1447,1400,1400,1400,1399,1400,1400,1450,1455,1475,1500,1499,1475,1475,1450,1450,1450,1492,1500
"Memphis, TN",39,,,,,,,,,,,,1500,1500,1475,1500,1595,1525,1450,1397.5,1315,1372.5,1450,1495,1495,1450,1500,1395,1400,1550,1495,1395,1425,1350,1375,1275,1275,1200,1250,1150,1095,1195,1195,1250,1095,1095,1185,1295,1250,1162.5,1195,1195,1250,1242.5,1250,1250,1162.5,1175,1250,1295,1275,1295,1295,1295,1295,1295,1350,1345,1295,1225,1250,1250,1195,1195
"Oklahoma City, OK",40,,,,,,,,,,,,,,,,,,1400,1462.5,1420,1350,1400,1395,1375,1350,1450,1395,1362.5,1595,1495,1495,1350,1500,1499,1395,1350,1500,1500,1500,1500,1595,1500,1500,1500,1495,1595,1595,1498.5,1495,1485,1475,1495,1495,1500,1545,1500,1550,1500,1495,1495,1545,1500,1550,1550,1512.5,1500,1525,1495,1447.5,1445,1450,1495,1500
"Hartford, CT",41,,,,,,,,,,,,,,,,2000,2000,1800,1850,1800,1650,1607.5,1750,1525,1700,1700,1697.5,1700,1775,1787.5,1650,1770,1750,1725,1750,1725,1675,1600,1600,1625,1700,1737.5,1700,1675,1600,1550,1600,1575,1587.5,1550,1600,1600,1750,1797.5,1700,1625,1625,1600,1550,1695,1600,1700,1700,1600,1600,1662.5,1700,1650,1850,1625,1500,1500,1500
"Richmond, VA",42,,1250,1195,1295,1300,1275,1125,1200,1200,1100,1200,1250,1297.5,1275,1300,1295,1300,1300,1325,1400,1400,1375,1350,1350,1375,1450,1400,1495,1495,1425,1400,1399.5,1400,1400,1395,1400,1400,1395,1495,1495,1450,1500,1500,1495,1495,1495,1495,1450,1495,1475,1475,1500,1495,1500,1562.5,1550,1497.5,1475,1495,1495,1500,1497.5,1500,1500,1500,1500,1500,1495,1497.5,1499.5,1500,1500,1550
"New Orleans, LA",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1847.5,1895,1775,1650,1600,1600,1675,1775,1962.5,2200,2000,2350,2250,2200,1900,2097.5,2100,2040,2040
"Raleigh, NC",44,1695,1672.5,1700,1650,1595,1500,1525,1500,1672.5,1575,1695,1595,1595,1595,1550,1595,1595,1550,1550,1500,1497,1500,1500,1500,1595,1500,1595,1575,1600,1550,1500,1500,1495,1495,1495,1495,1550,1500,1575,1500,1595,1600,1550,1500,1500,1500,1500,1550,1550,1550,1595,1600,1550,1600,1600,1612.5,1600,1550,1550,1550,1575,1595,1650,1595,1650,1625,1675,1685,1595,1617.5,1695,1650,1650
"Birmingham, AL",45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1215,1195,1100,1200,1250,1400,1425,1495,1375,1300,1250,1300,1295,1395,1395
"Salt Lake City, UT",46,,,,,,,,,,,,,,,,,1272.5,1250,1250,1295,1300,1350,1297.5,1295,1300,1362.5,1300,1399,1400,1375,1350,1395,1350,1350,1395,1300,1300,1395,1400,1395,1397.5,1395,1395,1350,1387.5,1350,1300,1300,1325,1325,1350,1395,1395,1400,1400,1400,1400,1400,1400,1400,1450,1440,1450,1450,1450,1450,1495,1575,1497.5,1495,1475,1495,1499.5
"Tucson, AZ",47,,,1572.5,1385,1325,1300,1275,1295,1262.5,1250,1250,1297.5,1300,1250,1300,1395,1395,1350,1317.5,1300,1295,1295,1295,1300,1380,1372.5,1450,1395,1350,1350,1350,1250,1295,1250,1200,1250,1295,1350,1395,1300,1250,1257.5,1250,1250,1250,1250,1250,1250,1250,1250,1250,1300,1300,1295,1250,1250,1250,1250,1220,1250,1295,1300,1300,1400,1300,1262.5,1250,1300,1275,1297.5,1250,1300,1300
"Urban Honolulu, HI",48,,,,,,,,,,,,,,,2950,2800,2900,2900,2800,2800,2797.5,2600,2600,2600,2597.5,2600,2625,2600,2700,2700,2700,2800,2900,2900,2600,2600,2800,2600,2800,2850,2850,2700,2625,2800,2700,2600,2700,2600,2500,2500,2600,2750,3000,3075,2800,2800,2850,2850,3000,2900,3000,2975,3000,3150,3000,3050,3000,3000,3000,3150,3200,3050,3000
"Tulsa, OK",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,1347.5,1300,1385,1412.5,1450,1395,1400,1400,1400,1497.5,1500,1650,1600,1500,1497.5,1700,1620,1650,1795,1725,1672.5,1595,1500,1500,1672.5,1570,1650,1595,1600,1547.5,1597.5,1645,1635,1800,1795,1725,1675,1597.5,1600,1550,1600,1685,1595,1645,1650,1660
"Fresno, CA",50,,,,,,,,,,,,,,,,,,1695,1695,1625,1595,1495,1595,1400,1300,1295,1195,1100,1100,1200,1200,1295,1295,1225,1200,1184,1200,1272.5,1250,1212.5,1295,1297.5,1350,1395,1395,1395,1450,1395,1325,1350,1350,1375,1400,1495,1495,1500,1495,1495,1420,1397.5,1475,1400,1395,1495,1462.5,1512.5,1525,1550,1550,1500,1450,1495,1495
"Worcester, MA",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1800,1700,1800,1687.5,1525,1550,1600,1600,1550,1650,1700,1600,1700,1750,1700,1700,1750,1800,1800,1797.5
"Stamford, CT",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4000,3995,3995,3800,3775,3600,3800,3985,3985,4000,3900,3975,3950,4000,3950,3775,3725,3500,3500,3700
"Albuquerque, NM",53,,,,,,,,,,,,,,,,,1450,1497.5,1450,1425,1350,1325,1300,1325,1350,1400,1400,1400,1437.5,1400,1350,1325,1295,1300,1299,1400,1400,1395,1325,1390,1350,1350,1300,1350,1300,1285,1295,1300,1297.5,1285,1295,1342,1350,1397.5,1362.5,1395,1300,1295,1295,1295,1295,1400,1400,1400,1412.5,1450,1400,1375,1395,1362.5,1400,1400,1350
"Albany, NY",54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1737.5,1900,1825,1500,1450,1500,1500,1575,1600,1587.5,1700,1800,1800,1700,1650,1600,1672.5,1700,1700,1695
"Omaha, NE",55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1500,1400,1400,1350,1200,1200,1200,1300,1412.5,1400,1400,1300,1300,1450,1325,1475,1595,1500,1400,1450,1522.5,1650,1495,1495,1495,1550,1595,1500,1547.5,1497.5,1497.5,1450,1450
"New Haven, CT",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1650,1772.5,1800,1800,1600,1575,1500,1500,1500,1500,1550,1597.5,1600,1625,1600,1550,1650,1525,1450,1575,1600,1750,1695,1625,1650,1625,1600,1600,1695,1575,1550,1600
"Bakersfield, CA",57,,,,,,,,,,,,,1400,1450,1400,1450,1525,1450,1550,1350,1325,1450,1500,1412.5,1350,1500,1400,1450,1450,1470,1500,1492.5,1400,1350,1372.5,1400,1500,1450,1500,1537.5,1600,1550,1500,1500,1445,1450,1400,1495,1495,1500,1495,1500,1472.5,1550,1500,1525,1537.5,1500,1545,1547.5,1550,1550,1595,1550,1575,1595,1600,1550,1550,1500,1500,1547.5,1595
"Knoxville, TN",58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1700,1675,1500,1600,1600,1675,1612.5,1510,1505,1397.5,1400,1400,1547.5,1650,1575,1495,1597,1525,1495,1637.5
"Greenville, SC",59,,,,,,,,,,,,,1412.5,1425,1525,1512.5,1550,1495,1395,1450,1350,1412.5,1362.5,1295,1350,1550,1372.5,1395,1537.5,1400,1397.5,1525,1500,1400,1300,1395,1550,1495,1495,1600,1600,1550,1525,1500,1500,1500,1550,1500,1500,1500,1500,1575,1600,1600,1675,1650,1577.5,1595,1595,1595,1595,1585,1595,1612.5,1625,1600,1597.5,1575,1575,1550,1500,1550,1625
"Ventura, CA",60,,,,,,,,,,,,,2662.5,2650,2900,2950,3000,2800,2750,2750,2795,2600,2650,2600,2672.5,2650,2800,2550,2700,2800,2800,2850,2700,2500,2600,2600,2600,2577,2600,2600,2650,2700,2650,2900,2850,2750,2700,2750,2750,2700,2650,2700,2925,2825,2850,2900,2800,2900,2900,2950,2900,2800,2825,2925,3100,3170,3095,3000,2950,2950,2995,3000,3000
"Allentown, PA",61,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1327.5,1450,1250,1250,1300,1495,1397.5,1625,1500,1500,1450,1500,1295,1295,1325,1350,1325,1397.5,1400,1500,1547.5,1595,1697.5,1500,1426,1600,1400,1400,1500,1500,1550,1500,1575,1667.5,1595,1550,1600,1600,1650,1600,1500
"El Paso, TX",62,,,,,,,,,,,,,,,,,,1400,1400,1372.5,1395,1350,1395,1462.5,1487.5,1400,1450,1450,1395,1350,1350,1300,1300,1325,1325,1295,1225,1250,1250,1275,1295,1295,1250,1285,1295,1250,1295,1250,1200,1200,1250,1300,1300,1297.5,1292,1295,1300,1272.5,1295,1250,1250,1250,1250,1272.5,1295,1275,1295,1295,1290,1295,1295,1275,1250
"Dayton, OH",63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1397.5,1350,1350,1450,1450,1400,1395,1400,1412.5,1375,1395,1385,1275,1395,1252.5,1362.5,1385,1362.5,1450,1450,1400,1350,1200,1200,1375
