"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"United States",0,139850,139900,142000,139900,139900,138000,135000,129999,135000,130000,129000,124900,120000,119900,120000,119900,120000,120000,119900,119900,115000,99000,115000,110000,109000,110000,114000,114500,115000,115000,115000,114000,110000,114000,129000,129950,130000,132900,135000,138000,139000,137000,135000,137500,138900,135000,139000,137500,135000,139000,139900,143000,145000,149500,148000,149000,149000,148000,134900,128500,134900,145000,145000,149000,154900,155000,155000,154999,155000,155000,158142,154900,152640,159000
"New York, NY",1,234000,229000,224777,225000,239994.5,239000,234900,230000,239000,245000,239900,235000,235000,215000,229900,229000,221900,218000,209000,199999,199500,199000,199000,198000,199000,199000,199000,2e+05,199990,199000,197000,189000,189900,189000,199000,198000,198000,195900,192500,192000,189000,180000,179900,186700,189000,185000,199000,195000,197000,192000,199000,199000,205000,229900,224500,225000,224900,220000,199900,205000,215000,219000,220000,218000,217500,225000,229000,225000,228000,232500,235000,232999.5,259000,265000
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,299000,299000,289900,299000,299900,299900,299500,299900,305000,299500,299900,299000,299500,310000,309000,325000,329900,335000,325000,333150,339000,335000,332066.5,335000,349000,349000
"Houston, TX",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80000,82500,85450,85750,87500,86900,85500,89000,89900,90000,92500,92500,91500,89250,88500,94950,99900,97450,103500,105000,104500,102750,110000,107995,99650,109000,105000,111450,125000,129900,125000,120000,130000,129900,129900,139000,130000,139000,130000,138750
"Washington, DC",4,199994.5,199945,214999.5,229000,225000,217000,215000,210000,219900,219000,215000,209900,204900,209000,214000,215000,220000,219500,205000,219000,209700,190950,210000,2e+05,184500,205000,220000,229000,239950,248000,243900,234999.5,239900,235000,249500,249900,249000,240000,252000,265000,269900,269950,274900,270000,270000,274900,269900,264650,269000,267000,274900,275000,279900,280000,279000,274900,274727.5,275000,242000,237750,239900,255000,260000,259994.5,260000,265000,241750,267350.5,268000,269925,265000,259900,259900,269945
"Miami-Fort Lauderdale, FL",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,160000,159000,159000,159000,150000,159000,158000,165000,169000,168000,169000,169000,164900,169900,161900,162000,169900,168900,165000,175000,175000,172950,195000,195000,189900,195000
"Atlanta, GA",6,,,,,,,,,,,,,,,,,,,,,,,,80000,75000,80000,79900,79900,84250,87900,85000,84900,85000,85000,1e+05,102000,105000,109900,112900,112000,115000,119000,119000,119450,120000,113950,115000,107700,110000,119900,124900,120000,125000,129850,131920,139000,139000,136450,124000,115000,129900,135000,139800,140000,143995,145750,145000,150000,154900,150000,154250,149450,149000,150000
"Boston, MA",7,195000,219900,224900,229900,225000,225000,219999,215000,219000,214950,219000,209850,204000,199900,209000,214900,224900,215000,209000,2e+05,198000,189000,170000,159900,179900,186250,199900,209900,209000,209900,199900,189900,189900,189000,194900,189900,194900,209900,225000,224950,229900,229900,235000,226400,229000,229000,219900,209900,217000,229838.5,239900,244900,249000,245000,235000,225000,234000,239900,243238,239900,239900,245000,249900,260000,254000,259900,259900,249900,259000,259900,259000,245000,239900,259450
"San Francisco, CA",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,389500,375000,378000,395000,390000,415000,412000,413944,399000,399000,407900,428500,414500,399000,360000,395000,399000,399000,449000,469000,488500,477000,498000,515000,515000,499000,499475,499000
"Riverside, CA",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99900,107450,110000,110000,115500,119000,119900,120000,120000,119000,119000,119000,124500,122200,125000,105000,115900,129000,130000,132000,134900,134450,131000,135000,135000,135000,139000,138000
