"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
102001,"United States",0,5.4127198917456,5.13489991296779,5.26870389884089,5.78034682080925,5.71428571428572,5.55555555555556,5.19031141868512,4.95238095238095,4.76303881876637,4.76758045292014,4.88560311284046,4.81481481481482,4.86948823065227,4.9207673060884,5.0561797752809,5.40540540540541,5.05007782774127,5,4.76341695776437,4.49438202247191,4.38871473354232,4.34782608695652,4.36681222707423,4.44444444444444,4.35406698564593,4.44938820912124,4.54545454545454,5.005005005005,4.77142857142857,4.54545454545454,4.35161009573543,4.14507772020726,4.10916799299729,4,3.96802577653642,3.87596899224806,3.84690835515706,3.84911470361817,4.00320256204964,4.5468323734465,4.2571306939123,4.07894736842105,3.84763370527126,3.71747211895911,3.61772686162195,3.59020393131704,3.57270453733476,3.57142857142857,3.51724137931034,3.5483870967742,3.60714285714285,4.0016006402561,3.84615384615384,3.70507595405706,3.57142857142857,3.50877192982456,3.46020761245674,3.36417157275021,3.36134453781513,3.33333333333333,3.34448160535117,3.34591078066914,3.38983050847458,3.6144578313253,3.57142857142857,3.48087855916951
394913,"New York, NY",1,4.81481481481482,4.54861111111111,4.77326968973747,5.0251256281407,4.85074626865671,5.0251256281407,4.80961923847696,4.62962962962963,4.58715596330275,4.6875,5.07936507936508,4.82758620689655,4.87804878048781,4.95238095238095,5,5.29100529100529,5.01684125954081,4.92632719393283,4.48430493273543,4.22654268808115,4.25531914893616,4.35729847494554,4.27927927927928,4.41767068273092,4.34801513109265,4.50204638472033,4.45859872611465,4.99968333227777,4.76190476190477,4.36681222707423,4.46735395189003,4.21729807005003,4.34782608695652,4.2802324449415,4.01606425702812,4.24476424476425,4.15992332787732,4.16,4.29184549356223,4.54545454545454,4.52173913043479,4.39766317485898,4.17362270450752,4.06878202601498,4.26666666666666,4.01606425702812,3.92156862745098,4.08715596330275,4.0506329113924,4.25531914893616,4.16840350145894,4.32692307692307,4.25531914893616,4.27098674521354,4.03928807582102,4.28571428571428,4.13793103448276,4.0016006402561,4,3.94694713388529,4.0506329113924,4.04,4.09638554216868,4.31691131701614,4.28571428571428,4.1095890410959
753899,"Los Angeles-Long Beach-Anaheim, CA",2,4.7626418435039,4.48251990308065,4.54545454545454,4.99992521798957,4.84909090909091,4.76230158730159,4.54355981659025,4.37377049180327,4.34782608695652,4.52488802159692,4.33629328212051,4.40613026819924,4.44444444444444,4.68227424749164,4.59481743227326,4.95562967543042,4.44444444444444,4.61538461538461,4.3859649122807,4.16666666666666,4.00285918513223,4.00320256204964,3.79907969458198,4.03716798896171,3.6036036036036,3.62903225806451,3.72170180091491,4.00734691419567,4.10489675516224,3.85067926108476,4.08041092002951,3.84886907425839,3.76514665676579,3.33889816360601,2.94117647058824,2.9416090601559,2.92682926829269,2.98507462686567,2.97058823529411,2.86047255102392,2.84090909090909,2.77854959711031,2.86030477938983,2.85718367463561,2.71002710027101,2.77829227634747,2.6459045448791,2.64623955431755,2.66233766233767,2.7071997190577,2.83185840707965,2.91972531375799,2.79153288544534,2.44549101691959,2.71002710027101,2.85795941697627,2.85714693878718,2.5706940874036,2.61291319122645,2.44498777506112,2.66666666666666,2.55153547030369,2.71194570352784,2.38379361291056,2.50312891113892,2.43968555164001
394463,"Chicago, IL",3,4.85714285714286,4.67111534795043,5.00641848523748,5.12605042016807,5.56173526140156,5.11907374639361,4.93166236294377,4.65094104818443,4.61902164029824,4.78468899521531,4.91646191646192,4.8,5,5.1490514905149,5.35515195057281,5.80530799153085,5.62470209723546,5.33333333333333,4.97799449862466,4.89795918367347,5,4.65116279069767,5,5,5,5.0251256281407,5.1589844980609,5.89390962671905,5.26315789473685,5.08428742976048,4.88997555012225,4.46928924152472,4.37039353835942,4.15816795765292,4.26189868028948,4.04244567963618,3.95448358577246,4.1095890410959,4.52261306532663,5.68181818181818,5,4.76238095238095,4.25149700598802,3.94736842105263,3.66088631984586,3.57398141529665,3.66167023554604,3.70370370370371,3.61532899493854,3.70370370370371,4,4.81203007518797,4.50936329588015,4.17525146322965,3.70476019925075,3.55555555555556,3.4494653328734,3.33889816360601,3.38713343941804,3.26252600446149,3.43434343434343,3.33889816360601,3.53084473740775,4.03853278992219,3.57398141529665,3.33657729234874
394514,"Dallas-Fort Worth, TX",4,4.6940386134348,4.76417341591234,4.5475216007276,5.0251256281407,4.89147684269636,4.54545454545454,4.35161009573543,4.00160128102482,4.00360328302682,4.15772532188841,3.86269682634007,4.18430753363172,4.22916584474165,3.76569037656904,4.26439232409381,4.47154471544715,4.44444444444444,4.02823414871608,3.57398141529665,3.86100386100386,3.90689888946691,3.66618768652592,4.11764705882353,4.17014178482068,3.92628205128205,3.53697749196141,3.79746835443038,3.70156283451081,3.76744186046511,3.47705946692763,3.53527319827753,3.09704492559419,3.47222222222222,3.63855421686747,3.33444481493831,3.36134453781513,3.29664071837389,3.25581395348837,2.99878746968674,3.70644922164566,3.23275862068966,3.63636363636364,3.31712097696752,3.26153027885419,3.16122233930453,3.17894736842105,3.42009034200903,3.33333333333333,3.08866442199776,3.33333333333333,3.46020761245674,3.84689377571255,4.17625195993449,3.46020761245674,3.04391718606711,3.34448160535117,3.17277532128503,3.12152004454343,3.003003003003,3.70438982888038,3.37370494673865,3.2258064516129,3.42995169082125,3.06441525953721,3.51537744641193,3.27036764909325
394974,"Philadelphia, PA",5,4.1095890410959,4,3.90930414386239,4.54959053685169,4.29787234042553,3.71230417810791,3.59495220086143,3.57398141529665,3.60788369922031,3.70388888888889,3.84870908084969,3.98371267487994,3.57398141529665,3.84763370527126,4.00560929705688,4.07999999999999,3.84911470361817,3.77358490566038,3.8737165713665,3.71561271882815,3.83345344296363,3.70644922164566,3.84763370527126,3.79310344827586,3.70644922164566,4.00667779632721,3.7810243531377,4.0817227342056,4.36681222707423,3.81679389312977,3.84408981678746,3.64298724954463,3.48903811110493,3.33555703802535,3.76652719665272,3.70438982888038,3.72170180091491,3.584229390681,3.57398141529665,4.03946841516312,3.73825647640546,4.15439198855508,3.84615384615384,3.4494653328734,3.40068027210885,3.26213641431033,3.48262548262548,3.51114272166904,3.23101777059773,3.35189471159612,3.34448160535117,3.84763370527126,4.00320256204964,3.84711538461538,3.70507595405706,3.29191015314927,3.33555703802535,3.22788896061975,3.37335620354489,3.45065562456867,3.33249257892154,3.38983050847458,3.53337326356051,3.6954707533571,3.70373113874918,3.83348535522449
394692,"Houston, TX",6,4.62962962962963,4.76303908890856,4.83870967741935,5.21034862106901,4.89757099331729,4.78414404202679,4.77815699658704,4.79365079365079,4.68227424749164,4.77695988222304,5.06329113924051,4.85714285714286,5.53456323627473,4.54545454545454,5.005005005005,5.04881426787095,4.83870967741935,4.58069527116424,4.82374768089053,4.28529413874482,4.76190476190477,4.66666666666666,4.76190476190477,5.02793296089385,4.66429107276819,4.94296577946768,4.90082405068533,4.7945205479452,5.01256281407035,4.68227424749164,4.79348970799426,4.44019734210409,4.39345437171524,4.35161009573543,4.27350427350427,4.54545454545454,4.37391304347826,4.07999999999999,4.00560929705688,4.5662100456621,4.27539520459874,3.73831775700935,4.18367346938775,4.000800160032,3.57838244986348,3.8647342995169,3.63636363636364,4.02811570694782,4.13997143440114,4,3.84615384615384,4.38931084864099,3.7283950617284,3.75469336670838,3.41993524314462,4.18410041841004,4.04884845504467,3.72685185185185,3.55458221024259,3.75,3.57142857142857,3.69393139841688,3.64833388791178,3.49093546047861,3.57142857142857,3.66324512665976
395209,"Washington, DC",7,4.70588235294118,4.27716684101753,4.52536761875433,5,5.00250125062531,4.93867010974822,4.54648807309107,3.84615384615384,3.60477222910511,3.70507595405706,3.63986656782802,3.67543859649123,3.71747211895911,3.77358490566038,3.92208475914715,4.16840350145894,4.18410041841004,3.70806332050025,3.50877192982456,3.38983050847458,3.44827586206896,3.17460317460317,3.13038655300785,3.23624595469255,3.12597686777117,3.05166701991891,3.26340326340326,3.63636363636364,3.51765116382861,3.55263157894737,3.00037509377344,3.2074362554192,3.22612903225806,3.12793366080265,3.03070707070707,2.77854959711031,2.85714285714286,2.84857142857143,2.96627252760478,3.17460317460317,3.03122158229766,3.03122158229766,2.82805611222445,2.71309412958322,2.60501492942454,2.52036163522013,2.56541816316059,2.56410256410257,2.63157894736842,2.77932184546971,2.7247084144577,3.13479623824452,3.04709141274239,2.86624203821656,2.77781635856054,2.64837513777095,2.56476019492178,2.58143074581431,2.56476019492178,2.51256281407035,2.56476019492178,2.66737796745798,2.78164116828929,2.95381842900326,2.9257564200356,2.83036420039546
394856,"Miami-Fort Lauderdale, FL",8,8,7.50938673341677,7.2463768115942,7.34803267101233,7.24137931034483,7.2289156626506,6.98634487138774,6.73115264797508,7.01001430615165,6.95531232992683,7.11444282154824,6.80817417147219,6.77966101694916,6.68896321070234,6.27450980392157,6.13266583229036,6.04010025062657,6.01503759398496,6.19812396247925,6.08108108108109,5.55864369093941,5.91715976331361,5.94202898550724,5.71428571428572,5.71428571428572,5.55555555555556,5.32773109243698,5.6710775047259,5.41081081081081,5.36842105263158,5.23809523809524,5.26870389884089,5.24788991093165,4.80952380952381,5.12820512820513,5.1741979993101,4.99933377748167,4.84330484330484,5.0125313283208,5.20446096654275,5.03432494279176,4.95238095238095,4.76681999989912,4.76644423260247,4.56251678753693,4.59340767183111,4.63153215142765,4.54959053685169,4.4,4.28693912546442,4.17014178482068,4.54545454545454,4.35161009573543,4.24657534246575,4.18410041841004,4.28571428571428,4.2524558615143,4.08329930583912,4.15584415584416,4.00320256204964,4.03225806451613,3.84911470361817,3.84911470361817,4.04686910851193,4.05405405405406,4.08673894912427
394347,"Atlanta, GA",9,7.41771137640329,6.74846625766872,7.05426356589147,7.18149706088551,7.69822940723633,7.48587570621468,6.74625402604677,7.16845878136201,6.67556742323098,6.42553191489361,6.68337976895718,6.60436137071651,6.94766095414544,7.11222301644031,7.40740740740741,7.66624010616617,6.82876041025549,6.25390869293309,6.00240096038416,6.25782227784731,6.16913989248656,6.67334074964084,5.89043845689912,5.88928150765606,5.77243354873093,5.66371681415929,5.61695920924996,6.59518060292251,5.65618402044672,5.83308100310621,5.14550838872004,4.76417341591234,4.96272832858199,4.51588563970798,4.51930295572626,4.38364224771992,4.00320256204964,4.28571428571428,4.16840422574367,5.42009400705053,4.81198376436678,4.44444444444444,4.00160128102482,3.85821277387542,3.77358490566038,3.62852664576803,3.33555703802535,3.22788896061975,3.4494653328734,3.41496598639456,3.33555703802535,3.8287649421858,4.02416116077212,3.33333333333333,3.6985120474019,3.45065562456867,3.57270453733476,3.56496288697121,3.23624595469255,3.08370044052864,3.11526479750779,2.95857988165681,3.09584214235377,3.04153117156345,3.03214069132808,2.87239145239624
