"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Sumter, SC",360,124529,124900,125000,124900,125000,125000,115000,122987,125000,124900,124700,120000,120000,124750,123900,125000,119500,119900,119900,119900,119500,118000,115900,120000,126250,124000,123000,122500,119900,124829,124900,124900,122900,125500,132900,129900,129900,129900,131900,134900,131383,131000,130000,129900,129500,130000,129950,129900,129900,134500,134900,134500,139000,139900,138900,134000,134900,130550,129900,129900,129945,129250,129900,132000,134900,135000,135000,131000,129900,129900,135000,130000,133900,132000
"Meridian, MS",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,142250,145000,144000,148000,140450,134500,125450,133000,135000,134500,144000,137500,139000,158750,165000,163250,147000,150000,153000,146000,127900,117000,133000,133000,143500,144000,144500,142500,139250,144000,143750,139250,136500,137000,131250,138000,136500,127500,125000,137500,137000,144200,125250,110000,118000,139000,143500
"Show Low, AZ",361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,169000,179900,189900,189900,189900,189900,189900,189900,189900,195000,195000,194950,205000,215000,224900,195900,189950,198500,199900,199000,205000,200250,203000,210000,225000,228250,234900,239000,245000,239995,239000,241200,233900,229900,225000,225000
"Bluefield, WV",363,109000,110000,115000,112250,115000,118250,119000,125000,129450,131250,125000,127500,119000,119900,117000,118000,119900,119900,119900,120000,119900,114250,115000,114000,115000,119000,118000,119000,119900,119000,112500,110000,110000,105500,113000,110000,110000,110000,115000,115000,119000,119899.5,119900,119500,119000,119900,119000,119000,119000,120000,119900,119900,119900,119900,124900,123900,122500,119900,117500,119000,117950,121950,125000,120000,119000,117500,119950,124000,122950,123449.5,122950,120000,119900,119900
"Lima, OH",364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79000,79900,77500,79900,84950,89900,89950,95000,95750,96500,92250,92500,89900,89700,89900,89900,89900,95000,108750,108500,110000,114900,111900,108450,96700,99900,94500,93500
"Cookeville, TN",365,149900,149900,154900,150000,154900,154900,149900,149900,150000,152650,151650,149900,145000,144000,139900,139929,144900,139900,139900,139900,139900,139000,137900,136770,135000,130000,139900,137900,134900,134500,134900,129964.5,133900,134900,139000,137000,139850,137250,137650,139000,139929,140000,144900,144900,140000,139850,139900,139900,139900,139900,139900,140000,138000,142475,139900,135000,145000,139900,144900,139929,139900,140000,148700,150000,159900,160964.5,164900,163900,160964.5,162008,162258,165950,160950,162500
"California-Lexington Park, MD",366,289000,294900,289450,287741,289000,279900,284945,279900,275000,274900,274900,270000,261855,259000,265000,269900,279000,269900,265000,265000,260000,255000,255000,250000,260000,260000,265000,269967,266000,269000,272450,269900,262500,254900,255000,250000,250000,259000,264000,269900,279900,284900,279000,274850,269000,265223,280000,316950,289900,289000,284900,289900,289900,289900,279900,275000,279900,270995,269900,269250,264950,260000,260000,264000,265000,269900,269000,274200,279900,269900,264900,260000,274900,263000
"Gadsden, AL",367,149450,146750,139900,134900,135000,134900,134900,134900,132500,129900,129900,128500,129900,129900,124900,124900,124900,125000,129000,125000,125000,120000,124700,124900,125000,125000,122500,119900,124900,123250,123250,122900,121500,120000,127500,129000,127700,129900,129800,129900,134900,134900,129900,129900,129900,132250,134900,129900,129900,129900,137500,139250,139900,144200,139900,129900,125000,124900,119900,119900,119900,119000,119900,119900,122900,124900,124900,129500,129900,129900,129900,127900,125250,127450
"Cumberland, MD",368,109900,109900,99900,99900,99900,107500,104390,105000,119000,110000,114900,114900,110000,110000,109450,110700,115000,119900,119954,120000,119900,119500,115000,118903,119900,119900,123900,119900,119900,119900,119000,119000,115000,115000,115000,114449,110000,111200,114899,114898,114899,119900,119900,119000,109900,109000,105000,110000,105951.5,109900,110000,114000,114999.5,114000,111950,111900,109900,101500,99900,99500,97000,95000,99000,99300,104000,104900,99500,99000,99000,99000,98000,97500,99000,98500
"Longview, WA",369,169000,167900,169000,159900,159000,162700,169900,165000,165000,159900,153900,149900,149760,144900,129800,119900,119000,119000,120000,139000,135000,138000,136000,133500,134900,140500,147000,149900,149000,149900,149900,154900,139900,136450,159925,159900,164700,164900,165000,169900,170000,174950,175000,180000,180000,179900,172450,176000,174900,178400,179900,189900,184000,179900,184950,182450,179975,179900,169999,159000,169900,180000,186450,189500,189900,194900,198250,2e+05,198000,194949.5,191000,192500,195000,195000
