"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Waterloo, IA",241,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,131250,130000,132000,129900,129900,129900,127750,132500,129900,132250,137250,134500,132500,132625,135921,133700,129900,129900,128000,125000,127500,129500,128500,132950,134950,135000,139000,135000,138500,139000,139000,134900,134900,137200,139900,139900,144900,139900,139900,139900,139900,140000,140000,143000,144250,145000,147900
"Oshkosh, WI",242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149900,154900,150000,151450,159900,165000,168500,174900,169900,165000,169900,169900,169900,169900,174000,169900,169900,169900,172000,172250,172450,175000,177700,179000,174900,169900,169900,169900
"Yuba City, CA",243,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,230000,235000,229250,229900,228500,240000,238750,239500,245000,243000,244999,240000,239900,225000,238000,244990,239000,245000,249000,245500,249897.5,245995,249000,249694,249900,249000,250000,249949.5
"Abilene, TX",244,124900,126000,129800,129600,129000,129900,132900,129900,127500,124900,129400,122500,119000,125900,122500,127900,129900,134900,134500,130000,129974.5,129900,125000,119900,120000,129000,129950,127650,127950,127900,126900,120000,119000,124900,124900,121700,124700,125500,132700,132200,129900,135000,129900,127900,129900,126500,124949.5,121000,122000,129450,129900,132900,145000,149000,144250,142749.5,144900,140000,143000,139900,144900,149900,154950,160000,159950,155000,155000,155955,159000,154900,149900,149250,149000,149000
"Columbia, MO",245,159900,159900,163900,162500,166900,166900,169900,172000,170000,172900,169900,165000,160000,162500,164100,164500,164900,164900,162200,159900,161900,164900,160000,159900,164450,166060,165000,166950,165700,165000,162736.5,162900,159900,161000,164900,164000,164900,173450,179825,179900,184900,187000,179900,180000,184950,185000,184900,179900,181000,179900,195000,198000,198500,194000,199900,199500,197000,197900,195900,195000,2e+05,199250,195000,199900,199500,195000,195000,189900,194500,194500,189000,189900,187900,189900
"Dover, DE",246,209900,209900,205000,209000,199500,189000,189900,189900,198700,195000,194500,189900,190000,196900,190950,179900,189900,189900,190000,189900,185000,189000,184900,189250,189000,189900,189900,192000,197900,194000,194000,193990,194900,190000,199900,199990,199990,204900,209900,209900,214900,214450,214900,214900,218000,219900,219900,222990,216000,219990,220900,219990,221695,221950,222000,224000,224900,219945,220000,219900,224900,225000,225000,226945,225000,228000,229900,229870,229900,231400,228700,229900,229945,230000
"Eau Claire, WI",247,159900,159900,159900,156450,159900,159900,159900,159000,159900,154900,149900,145000,142700,134900,139900,139900,142900,139900,139900,139000,135000,135900,134900,129500,120000,120000,129900,129900,132000,134750,134900,130000,129900,129900,129925,139900,139900,144450,148500,155000,159900,159250,154900,149900,154400,149900,145700,144900,145000,147200,147950,150000,157900,159900,159900,160000,159900,154900,154700,149900,149900,155500,163500,164900,164900,164900,159900,159900,164900,166950,169700,173000,174900,169900
"Janesville, WI",248,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104975,104975,1e+05,109250,112900,118000,119250,119900,118500,119900,118250,114900,117900,115000,119900,119000,120900,124900,125000,128900,129900,129000,125450,119900,119000,119000,119900,124900,125000,127500,127900,127900,127500,129900,130000,127500,126000,124900,120000
"Jackson, MI",249,114900,117700,118250,119900,119900,119000,119250,119900,116900,104900,98900,89900,83000,84500,88400,86900,92070,92950,89900,84900,84900,79900,79500,75000,76700,73800,76700,79900,86000,89900,89900,88500,87000,89000,94900,92200,94160,95000,99900,104900,114900,115000,117900,113900,114900,110000,104900,99900,99900,99900,99900,109900,119900,119900,119900,119900,119900,119900,111000,109000,104948.5,114900,117900,119250,119954.5,123900,124900,124900,124900,120000,115900,114250,111450,114000
"Punta Gorda, FL",250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187500,189900,189000,193000,189925,195000,189900,184900,189900,192745,197900,199000,199900,199900,209900,209900,205945,203750,209250,214000,215000,215000,219900,224900,229900,230000,237342,236900
