"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"United States",0,140000,142990,144900,140000,139900,139000,137500,134900,139500,134900,129900,124900,120000,119950,120000,119900,119950,120000,119900,119900,118000,114900,115000,112900,110000,112500,114900,114900,114950,114900,113800,112000,110000,113000,129900,129900,129900,130000,134900,137900,139900,139900,139600,139900,139900,139900,139000,137900,135900,139900,140000,145000,149900,149900,149900,149900,149900,149000,148000,144900,146250,149000,149900,152750,158500,159000,159000,159000,159900,159500,159500,158000,159000,159900
"New York, NY",1,276999.5,275000,280000,279000,279900,279000,275000,269900,275000,275000,275000,269900,269000,259900,269999,268000,265000,264900,259900,259000,258000,252900,249900,249900,249999,250000,254900,259000,259953,259000,250000.5,249900,249900,249000,269000,265000,269000,269000,274000,269999.5,269950,265000,264900,267500,269000,269000,279000,279000,279000,275000,282000,280000,288894,299900,299000,299000,299000,299000,299000,299000,299999,299000,299000,298000,289000,299000,305000,299900,3e+05,314000,318000,319000,342400,341381.5
"Los Angeles-Long Beach-Anaheim, CA",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,379900,375000,369900,375000,384000,393995,399000,399900,399900,399900,4e+05,399900,399800,395000,392422,4e+05,410000,425000,435000,439000,439900,439850,440000,439800,435000,435000,438000,449000
"Chicago, IL",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122500,124200,124900,125000,129900,134900,138000,139000,139000,139900,139000,134900,132000,132000,139900,149500,149900,155000,158900,154900,154900,152000,150000,149900,145000,145000,149900,159000,159900,164000,164400,164900,159900,159900,159000,154900,152500,152950,159000
"Dallas-Fort Worth, TX",4,110000,112000,115000,116000,114000,115000,115000,114900,124900,119500,115900,109000,102250,107900,109900,112500,115000,115900,112900,107000,99995,94900,109900,109900,99968.5,109900,109900,109900,109900,110000,110950,109900,105000,109900,124900,129900,129800,133000,139900,144550,139600,139900,143000,142500,142500,144400,139500,130000,124900,129900,144500,145000,155000,140000,139900,149900,145000,144990,138900,145000,150000,156000,164900,174925,174900,175000,165361,169900,175000,179000,179700,184000,181000,195000
"Philadelphia, PA",5,177000,178350,179900,179000,178000,178000,175000,174900,175000,173900,170000,169900,165000,166900,165000,164500,165000,163000,159970,159900,159000,157000,159000,153999,154900,158000,159900,159900,159900,159900,162000,157500,154900,155000,165000,164900,163800,166125,169900,170000,174000,174900,169900,167900,167000,168000,169000,169000,167000,169900,175000,179900,179900,179900,177500,175057,177500,175000,174900,169900,169900,174900,179900,179900,179000,179000,175000,174900,175000,175000,174900,169900,169999.5,174900
"Washington, DC",6,204000,205900,219000,224900,219950,215000,215000,209900,215000,209990,209000,199990,195000,197500,198000,199900,2e+05,209900,187800,202538,2e+05,199900,2e+05,199900,199000,210000,220000,229900,239900,249900,244999,239900,239936,240000,254970,249000,249900,260000,269990,279900,284990,284990,282000,280000,289990,290000,284990,275000,270000,285000,291375,299250,299990,299900,299000,299000,299999,299999,298900,289900,289000,292700,294945,299000,299900,299100,275000,289000,293995,294995,288000,289900,289990,297000
"Miami-Fort Lauderdale, FL",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172000,169900,164900,164500,163650,165000,164999.5,165000,164900,164988,169000,169000,172900,175000,174900,179900,179000,178000,175500,179000,185000,189900,194000,198500,210000,212000,215000,220000
"Atlanta, GA",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119000,110000,110000,120000,122900,129000,129000,130000,129000,129900,130000,130000,125000,124900,125000,129900,133500,134900,135000,136900,134900,135900,135000,135000,134900,135000,130000,136750
"Boston, MA",9,234700,249900,255000,259000,258900,254900,249900,249900,250000,249900,249900,244900,244900,239900,239900,243418.5,249900,249000,239900,239900,239900,237900,227000,219900,229000,229900,238000,245000,249000,244950,239900,238000,239000,239900,249900,245000,245000,259000,265000,269999,279000,279900,276900,269900,274900,275000,272900,269900,269900,292000,289900,294000,299000,298950,285000,280000,289000,282500,280000,279900,280000,285750,294900,299900,299900,299900,299000,289000,294900,299900,299000,295000,298750,3e+05
"San Francisco, CA",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,420000,429900,459000,470000,475000,485000,489000,489000,485000,482000,498844,498880,489950,470000,460000,499000,518950,525000,560000,558000,548975,534000,549000,588888,588000,559000,549000,565000
