"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"United States",0,,,,,,,,,,,,,,,,1.52941176470588,1.50044130626655,1.51515151515152,1.42203389830508,1.38091736694678,1.24266855865153,1.25,1.29375,1.2890625,1.32666666666667,1.37062937062937,1.35,1.39842719327177,1.41475211608222,1.41369047619048,1.39518413597734,1.41725985408856,1.39516129032258,1.39610072853975,1.37733333333333,1.31944444444444,1.37318547915057,1.41854911131683,1.40328697850822,1.40755280214275,1.41812452253629,1.49295774647887,1.52554744525547,1.68421052631579,1.71428571428571,1.69172932330827,1.73333333333333,1.73684210526316,1.6884154460719,1.66666666666667,1.66333333333333,1.83737697925374,1.8671875,1.83783783783784,1.78571428571429,1.80416666666667,1.7743979721166,1.75311262865245,1.72555948174323,1.73291925465839,1.80952380952381,1.83333333333333,1.82208660089384,1.82926829268293,1.84566145092461,1.87090015716022,1.87074829931973,1.86480186480186,1.86111111111111,1.80383314543405,1.81818181818182,1.82291666666667,1.87072490619356
"New York, NY",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.57142857142857,3.42857142857143,3.36538461538462,3.29555335968379,3.28647925033467,3.24492949771752,3.25,3.34327462503445,3.28358208955224,3.28571428571429,3.13636363636364,3.13928571428571,3.11370440936309,3.15625,3.16236044030837,3.08988764044944,3.05118601747815,3.04378698224852,3.07142857142857,3.14285714285714
"Los Angeles-Long Beach-Anaheim, CA",2,1.84857142857143,1.83215130023641,1.9,1.90046082949309,1.9,1.95530726256983,1.90092165898618,1.83862433862434,1.79791271347249,1.8475373547316,1.83846153846154,1.78671189146049,1.800487115022,1.82594381035997,1.83070866141732,1.87817258883249,1.87150837988827,1.84375,1.84353741496599,1.80635838150289,1.75575148319051,1.82533333333333,1.82142857142857,1.86533333333333,1.90231362467866,1.93929173693086,1.91986644407346,1.92857142857143,1.93989071038251,1.94314124613576,1.92919075144509,1.96011363636364,2,1.97142857142857,1.95470955037742,1.97142857142857,2.00914634146341,2.0812030075188,2.0418177244523,2.08333333333333,2.08791208791209,2.03561670569867,2.06206896551724,2.08327250608273,2.11038961038961,2.08333333333333,2.21438146304098,2.17352552234858,2.15,2.13857142857143,2.17510059748811,2.23523421588595,2.24987153134635,2.2673838299954,2.29682103817923,2.36439217963608,2.41759352881699,2.42142857142857,2.41685823754789,2.42243481440526,2.44169096209913,2.42837411207577,2.43333333333333,2.45241581259151,2.45806451612903,2.47020585048754,2.49695863296842,2.51256281407035,2.51153846153846,2.56661735700197,2.55119214586255,2.58509675342962,2.6
"Chicago, IL",3,,1.53957960644007,1.63511720477665,1.53846153846154,1.55086206896552,1.4983660130719,1.41818181818182,1.55555555555556,1.60706357876338,1.64705882352941,1.65929203539823,1.64634146341463,1.6875,1.71153846153846,1.8,1.81718061674009,1.85032467532468,1.84573002754821,1.86140661938534,1.88643292682927,1.84664380205781,1.82901554404145,1.86157395539605,1.85,1.8,1.75064102564103,1.70271509814713,1.8522680917027,1.89339826839827,1.89051094890511,1.875,1.9351724137931,1.89579941860465,1.85714285714286,1.87423935091278,1.8629424633618,2.01477171289715,2.03411764705882,2.07133917396746,2.07849963187042,2.12607352486871,2.13894951639185,2.12814070351759,2.18245838668374,2.12010568031704,2.11258278145695,2.16216216216216,2.10841654778887,2.04486434317123,2.06451612903226,2.06231454005935,2.13523534008346,2.2165725047081,2.30698151950719,2.12912087912088,2.27866395262768,2.24542682926829,2.14516129032258,2.02153846153846,2.15384615384615,2.30801282051282,2.22051886792453,2.16746159677906,2.19484185099394,2.15181170915606,2.12903225806452,2.06944444444444,2.25562130177515,2.30769230769231,2.3875,2.30120481927711,2.24260355029586,2.35440447083479
"Dallas-Fort Worth, TX",4,,,,,,,,1.26300149914335,1.29940711462451,1.27497621313035,1.29592997240659,1.08022922636103,1.0887410202539,1.09055707405961,1.05707510778833,1.04916067146283,1.05748865355522,1.07677902621723,0.929853181076672,0.921156237049316,0.959158415841584,1.00520522960796,1.03179650238474,1.04460068593827,1.0625,1.09894566098946,1.06198674634111,1.09643916913947,1.11111111111111,1.10119710343722,1.09726888517953,1.10178850895768,1.1031746031746,1.09841827768014,1.1185086551265,1.17344497607656,1.13670133729569,1.15414634146341,1.14953755126452,1.17305344194062,1.19911485169196,1.20408636026686,1.15284552845528,1.23903538978762,1.264178796136,1.28275379119567,1.27756160830091,1.26917822614544,1.26993865030675,1.27001569858713,1.2948654483861,1.29203539823009,1.28158300106291,1.25594794068448,1.23706101190476,1.25028705062242,1.26923076923077,1.30192422854727,1.2781954887218,1.23363237730458,1.29230769230769,1.28704090723442,1.30769230769231,1.3081695966908,1.33487654320988,1.33962264150943,1.35590277777778,1.38211382113821,1.3843137254902,1.41442715700141,1.41168996188056,1.41379310344828,1.42312925170068
"Philadelphia, PA",5,,1.2085635359116,1.32901830355202,1.33689839572193,1.51979472140762,1.3771186440678,1.39277389277389,1.25686813186813,1.3,1.3,1.29838709677419,1.31428571428571,1.31503759398496,1.32583333333333,1.33689839572193,1.28099173553719,1.36458333333333,1.32969766551856,1.29566839378238,1.325,1.29370384517443,1.34948096885813,1.35555555555556,1.39593908629442,1.38551193275847,1.39259259259259,1.46966911764706,1.42723924864063,1.46341463414634,1.4351332398317,1.40322580645161,1.38162692847125,1.38888888888889,1.36,1.32307692307692,1.30848765432099,1.34838709677419,1.34297924297924,1.37514705882353,1.42241379310345,1.41677419354839,1.34328358208955,1.31952174809318,1.36428571428571,1.39107142857143,1.43958041958042,1.34746922024624,1.35982456140351,1.37857142857143,1.3827302639277,1.43939393939394,1.57585860431129,1.60612824675325,1.57249276956291,1.53061224489796,1.46875,1.45833333333333,1.45699490383035,1.41390560658853,1.42941176470588,1.45390070921986,1.51646920463455,1.57333333333333,1.58333333333333,1.56639004149378,1.55208147321429,1.54761904761905,1.52284263959391,1.52941176470588,1.61274033029758,1.58172498797499,1.64291356352968,1.66969587016757
"Houston, TX",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.17018072289157,1.22974963181149,1.12771739130435,1.12834978843441,1.16846986089645,1.22965641952984,1.21565217391304,1.17678062678063,1.27577319587629,1.272040302267,1.40495867768595,1.41820276497696,1.38009049773756,1.26782608695652,1.37743762852598,1.2905604719764,1.27019867549669,1.29457364341085,1.36348684210526,1.37993421052632,1.3485868102288,1.32093663911846,1.37335834896811,1.40486409155937,1.35196374622356,1.35694026908482,1.35728155339806,1.3672724554154,1.37254901960784,1.41666666666667,1.42857142857143,1.44142857142857,1.44675925925926,1.45292673303601,1.46119304906542,1.46396396396396,1.62607128317894,1.60550458715596,1.62866449511401,1.54611289617948
"Washington, DC",7,1.66045845272206,1.69385194479297,1.73410404624277,1.75419773743791,1.78571428571429,1.78571428571429,1.70697012802276,1.79705685618729,1.80348258706468,1.79705685618729,1.82967959527825,1.83153770812928,1.75757575757576,1.7784046310832,1.86395511921459,1.88212527529473,1.95022522522523,1.9203413940256,1.97863122417917,2,1.92307692307692,1.97368421052632,1.97872109261373,2.02020202020202,2.10666666666667,2.1875,2.19224283305228,2.27011494252874,2.26525674363095,2.24981857764877,2.16764422347869,2.1315258101109,2.17094017094017,2.14788928049787,2.16433566433566,2.16305916305916,2.21080368906456,2.25163995847895,2.2132430100506,2.09031021062271,2.11345058626466,2.12199906302347,2.2360248447205,2.26569343065693,2.275,2.23114816218265,2.14949856733524,2.14646594455664,2.146123355693,2.15131578947368,2.17206557377049,2.23564954682779,2.25269580567174,2.39733333333333,2.43692660550459,2.3357629668968,2.28994082840237,2.28297632468997,2.25733634311512,2.25741239892183,2.3125,2.32357452183327,2.35714285714286,2.33377283030307,2.35022831050228,2.32939632545932,2.33601330018775,2.35660437659798,2.33281493001555,2.27366255144033,2.27940053884149,2.29485396383866,2.34375
"Miami-Fort Lauderdale, FL",8,1.81818181818182,1.75137362637363,1.7102615694165,1.65745856353591,1.66051660516605,1.61414392059553,1.58333333333333,1.7648032723023,1.75233644859813,1.70556552962298,1.69000522261392,1.66567578279826,1.64835164835165,1.66666666666667,1.67900659347544,1.66666666666667,1.65631469979296,1.60944206008584,1.60462130937099,1.61590393733251,1.57752542764679,1.58119658119658,1.59866666666667,1.61111111111111,1.60713756552609,1.60685302841107,1.60371806930574,1.60184845777979,1.63220892274211,1.6260162601626,1.62162162162162,1.62661997295614,1.54929577464789,1.54300385109114,1.5479150088,1.55555555555556,1.57002415458937,1.5985401459854,1.6304347826087,1.65296143250689,1.72991071428571,1.875,1.87919463087248,1.82849105887081,1.86263096623981,1.86790555531699,1.89480118388882,1.83258374995079,1.81236673773987,1.7741935483871,1.73461692369255,1.80446194225722,1.83630640083945,1.84615384615385,1.87110187110187,1.89161554192229,1.88679245283019,1.89297645561565,1.8970189701897,1.91301437634596,1.96364319218161,2,2,2.06817066237256,2.13128135451505,2.09693078609458,2.13946868689302,2.11975820816622,2.13832538321364,2.1530331730237,2.125,2.13305227367132,2.14194373401535
"Atlanta, GA",9,,1.24012749354289,1.23339658444023,1.24087124516444,1.36363636363636,1.19284294234592,1.05140186915888,1.18650793650794,1.20995401732561,1.22060353798127,1.19875,1.13990833052385,1.18522601984565,1.18517962983867,1.19142251495193,1.17282407572734,1.16064802779288,1.12301901360873,1.12067710229341,1.09678134977876,1.03864734299517,1.04820445093852,1.02921646746348,1.02794117647059,1.05369127516779,1.04151806942463,1.02871410736579,1.0413694721826,1.03425038197788,1.04446742502585,1.08461538461538,1.07322504230118,1.10602891293814,1.09134589307346,1.0732461982462,1.03253012048193,1.03300733496333,1.015625,1.01297528573688,1.03605769230769,1.0406582768635,1.07078039927405,1.080837517934,1.15477629987908,1.22702757502028,1.19530102790015,1.26878545006165,1.34138198757764,1.3219553843918,1.33333333333333,1.3339973439575,1.31139240506329,1.33166666666667,1.33151380670611,1.30597014925373,1.32774193548387,1.31791443850267,1.34039735099338,1.3447559709242,1.35138387484958,1.37195578673602,1.37693631669535,1.40229885057471,1.43468931475029,1.47076461769115,1.46308724832215,1.48937956925509,1.47106757976323,1.46341463414634,1.52723959944799,1.51414141414141,1.50900269541779,1.51785714285714
"Boston, MA",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.58971153846154,2.59259259259259,2.19791666666667,2.16424418604651,2.16620498614958,2.15809867981283,2.22222222222222,2.32489451476793,2.44798890429958,2.50650887573964,2.59173126614987,2.75862068965517,2.78740795391165,3.08235294117647,3.04568527918782,3.10610928740119,3.09090909090909,3.06838693797178,3,2.94573643410853,2.99,2.97318842295519,2.96768391738222,3.1086950016594,3.1875,3.21011673151751,3.11130317871891,3.05444887118194,3,3,2.96296296296296,3.00251256281407,3.04,3.09090909090909,3.18877551020408,3.23100961538462,3.22108345534407,3.2258064516129,3.16091954022989,3.08333333333333,3.03030303030303,3.03184713375796,3.05755395683453,3.07692307692308,3.13971840081407
"San Francisco, CA",11,,,,,,,,,1.75038051750381,1.75038051750381,1.75038051750381,1.61911554921541,1.66583333333333,1.698670605613,1.7,1.71071428571429,1.75,1.8,1.83923076923077,1.96672494172494,1.96772403345973,2.15666462629546,2.27272727272727,2.24242424242424,2.2397744243586,2.26322751322751,2.24339876475264,2.30670103092783,2.38409947643979,2.37602459016393,2.34521575984991,2.32172470978441,2.36554988167891,2.39333333333333,2.39757207890744,2.35294117647059,2.4373034591195,2.50528525117065,2.49633967789165,2.46849595647388,2.45901639344262,2.48758048968575,2.51388888888889,2.74072321090496,2.75094023354415,2.66393442622951,2.83108108108108,2.89006778661951,2.83551673944687,2.84370477568741,3,3.1799901693552,3.07519230769231,3.07538461538462,3.09464030830717,3.15728900255754,3.17654639175258,3.19426085040758,3.23676470588235,3.27577319587629,3.32072278113321,3.36265022255193,3.54213752104377,3.54528973300091,3.5609375,3.57359635811836,3.59606028430611,3.66111111111111,3.65322580645161,3.57952684772175,3.5706457925636,3.82011235955056,3.79765395894428
"Detroit, MI",12,,1.0078125,1,1,1.02083333333333,1.04166666666667,0.918367346938776,0.859969558599696,0.849215548530617,0.849215548530617,0.875,0.866666666666667,0.866666666666667,0.866666666666667,0.905425246910271,0.925824175824176,0.9,0.887790488200324,0.881361916771753,0.85,0.814814814814815,0.833333333333333,0.86,0.893333333333333,0.889655172413793,0.896464646464647,0.912602820211516,0.905882352941176,0.863636363636364,0.88785046728972,0.935294117647059,0.935294117647059,0.913333333333333,0.903152709359606,0.88,0.866666666666667,0.894316111939063,0.932343234323432,0.89375,0.90625,0.88035228182546,0.87375,0.883297400642721,0.956521739130435,0.956632653061224,0.954800817160368,0.964705882352941,0.966223908918406,1,1,1,1.03846153846154,1.05189340813464,1.03058510638298,1.03636363636364,1.04137931034483,1.04170541699378,1.02678571428571,1.03058510638298,0.988027888446215,0.977777777777778,1,1,1.00669446053858,1.03333333333333,1,1,1,1,1,1.04788793103448,1.07142857142857,1.05555555555556
"Riverside, CA",13,1.16459627329193,1.2,1.231822971549,1.1986301369863,1.24348958333333,1.21875,1.22968545216252,1.25,1.26363636363636,1.29166666666667,1.31840796019901,1.26712328767123,1.25,1.25,1.26016005349046,1.28128956375186,1.23841455318019,1.23245478326911,1.22913505311077,1.22333423618635,1.22827860983103,1.26643356643357,1.27947445435928,1.30296756383713,1.34615384615385,1.37362637362637,1.30841121495327,1.29054054054054,1.31535964035964,1.31413612565445,1.33128258275234,1.34047336976599,1.33701657458564,1.34459459459459,1.33333333333333,1.3061797752809,1.31143552311436,1.34375448800804,1.32710280373832,1.30371900826446,1.28265524625268,1.27879714576962,1.26950354609929,1.21180617327878,1.25,1.25,1.24378109452736,1.23076923076923,1.19363812288341,1.15942028985507,1.23831367409349,1.34370330045686,1.3353115727003,1.33245741210584,1.34473933649289,1.36825403741141,1.33636363636364,1.34448292623648,1.42320085929108,1.41709135631654,1.45502645502646,1.45341085271318,1.48310116464946,1.45571614866333,1.50448777893907,1.53187830687831,1.52447552447552,1.52352941176471,1.52329749103943,1.59931972789116,1.65077396158577,1.64697193500739,1.63194444444444
"Phoenix, AZ",14,,,,0.887415881561238,0.981481481481482,0.961628546226227,0.954933630372227,0.998751560549313,1.06117353308365,1.03421807211701,1.00934026220029,0.943251533742331,0.930971786833856,0.930556209184704,0.96445796968305,0.982142857142857,0.968871124031008,0.928571428571429,0.931290840150024,0.938461538461538,0.93021168021168,0.927595628415301,0.927953890489914,0.918181818181818,0.9375,0.943618817070971,0.946123521681997,0.946643717728055,0.946035242290749,0.95,0.961538461538462,0.967656863684261,0.964912280701754,0.957264957264957,0.947164948453608,0.952,0.96039603960396,0.964912280701754,0.965322380000184,0.963235294117647,0.966587112171838,0.974390243902439,0.987893444725367,1.00199497259469,1.00529024307695,1,1.00757575757576,1.04511533242877,1.04918032786885,1.04881266490765,1.05665043795296,1.04166666666667,1.04918032786885,1.0553426764429,1.05909090909091,1.06048294222848,1.06130268199234,1.06128546850655,1.07142857142857,1.06813428595607,1.09333333333333,1.09463276836158,1.12426900584795,1.12126245847176,1.12625857764058,1.1296081135374,1.1522633744856,1.15838938714499,1.15636363636364,1.21841155234657,1.27078085642317,1.25596171621663,1.26353093143026
