"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Switzerland","IN",,"18","155",1997,145000,148535,146000,144900,145427.5,145427.5,149900,145427.5,147927.5,146727.5,144900,140900,139900,134900,134900,134900,125000,143400,137500,137500,145000,134900,143500,144900,139900,138700,159900,159900,173900,165200,159955,158200,159900,159900,159900,159900,153977.5,159900,159900,158000,141200,151200,149900,149900,156000,154000,159000,170000,164000,149450,156000,150000,169900,159400,142000,147000,162900,159900,159000,157800,164900,179900,189900,164900,168500,184900,164900,166950,150000,157400,139000,130000,134900,147500
"Franklin","TX",,"48","159",1998,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,269900,269000,259900,219000,196000,195000,201450,198000,219900,219450,219000,220000,229950,229900,234000,231950,231750,219900,232000,234000
"Clay","NC",,"37","043",1999,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219000,199900,199900,215000,225000,229450,224900,219000,219000,209900,224950,222400,216250,217500,214993.5,219900,219000,216250,209000,199900,199900,205000,199900,199900,199900,199900,199949.5,214950,239450,239000,229900,229900,244500,249250,246000,239900,239000,239000
"Lincoln","WA",,"53","043",2000,,,,,,,,,,,,,,,,,136680,135000,135000,134950,138450,131450,125000,125000,124500,124500,124900,129450,139000,135000,129499.5,140000,139000,139000,125000,124900,121000,123000,112000,125000,126750,134950,128500,134900,133750,135000,129900,125000,113750,105000,119000,115000,124000,120000,124900,124900,120000,122500,125000,125000,120000,124950,119500,122500,125000,129950,130000,130000,125000,128800,120000,119000,112500,118000
"Marion","TX",,"48","315",2001,142500,145000,140750,135000,135000,129000,132500,136750,139000,135000,137000,145500,149250,169000,149250,161750,135000,146750,142000,157000,149250,148250,141250,149900,144250,134700,129950,130000,147000,139000,125500,121950,118750,114000,109000,119500,119500,129250,149900,149500,149500,149500,145000,139000,145000,142500,147000,145000,148000,140000,135900,134900,129900,133700,138250,139500,149500,151200,148500,139500,139900,148500,157500,151250,150000,145000,149000,157500,153900,155700,162950,173000,179500,157950
"Nowata","OK",,"40","105",2002,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99000,97000,97500,89000,92000,85000,89500,90500,90000,90000,89950,1e+05,85000,90000,85000,75000,85000,85000,79950,79950
"Towns","GA",,"13","281",2003,264450,254900,249900,259900,269000,269000,249900,249000,239900,239900,239900,236388.5,229000,224950,229900,229000,229450,225000,222400,219900,219900,219900,225000,225000,219950,219000,221700,219900,2e+05,219000,219000,210000,210000,199900,199250,219900,219900,220000,224000,224900,225450,225000,220000,220000,224900,217925,219900,219900,215000,210000,207450,199950,219400,224900,219900,220000,219000,215000,219000,229000,219700,215700,219000,219000,219450,219000,219000,224900,225000,227950,227900,225000,225000,228000
"Perry","AR","Little Rock","05","105",2004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114750,134900,138000,124900,125700,130250,116750,110000,110000,124925,119900,129900,140000,145000,132000,112450,107500,107500,109950,125500,132000,141000
"Yellow Medicine","MN",,"27","173",2005,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99700,89450,89000,84900,85000,83450,79900,79000,79000,79900,79500,74950,78000,78750,82900,83900,81500,82500,82000,74900,76950,74900,75000,75800,76250,78950,81000,78950,80700,75000,72000,69900,76500,75000
"Martin","IN",,"18","101",2006,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85000,85000,85000,85000,97250,99500,91000,89950,88000,89950,87000,89900,89900,94900
"Grundy","MO",,"29","079",2007,74500,68500,75000,75450,82000,81000,75200,79500,82000,83700,82500,85000,88500,97750,89000,87200,84900,89500,89250,85000,89000,85000,82500,84900,92000,91500,97750,89250,89500,89250,84900,84900,84900,89000,97200,94900,92400,93250,98500,87500,87500,97500,89000,89000,90000,92500,87500,90000,99500,98500,91250,89900,89000,89000,89000,88250,87000,86500,86500,79900,79700,87000,89700,89900,94500,89900,89900,89700,79000,78500,79000,78500,84900,79200
