"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Habersham","GA","Cornelia","13","137",460,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,463950,463950,442450,442450,435000,424900,424950,399900,399900,399900,376000,395000,362500,397250,399700,409450,399900,419000,399949.5,399500,409949.5,409949.5,398000,397000,373500,399000,349950,374450
"Pettis","MO","Sedalia","29","159",461,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,214900,239900,239900,239900,245000,232000,222450,219900,232000,225000,221000,214500,223000,234450,239000,260000,260000,249700,279000,259500,262250,259500,272450
"Bonner","ID","Sandpoint, ID","16","017",462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,589000,552450,554900,549950,539900,545000,608500,532450,542450,590950,649450,545000,625000,664000,595000,547500,485500,507500,547500,550000,550000,532450,532450
"Jackson","NC","Cullowhee, NC","37","099",463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1149500,1300000,1199000,1275000,1299000,1250000,1175000,1197000,1312000,1300000,1185000,1100000,1049000,1100000,1250000,1272500,1299000,1100000,1245000,1245000,1355000,1350000,1377500,1372500,1410000
"Ravalli","MT",,"30","081",464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434000,429000,459450,459900,450000,499450,499900,499000,489000,479000,499000,497000,499900,508500,5e+05,508500,529000,508500,499500,508500,508500,508500,517000,517000,575750,523000,494450,494450,489500,499000,499000,499000,517000,562749.5,515000,514950,514900,550250,550000,550000,499000,499000,537750,537750,537750,585250
"Madison","ID","Rexburg","16","065",465,254450,249900,249900,249900,239450,247325,239900,239000,235000,229900,225000,221950,219900,218950,211000,215450,209000,209450,205000,209000,216950,210450,204450,195000,199500,199250,212400,224900,220000,217000,215900,225000,219950,219900,205000,220000,229950,219450,212450,202000,209900,221900,221950,244900,268450,279000,279900,279000,268900,267900,259000,249000,242000,240000,247000,259000,247000,249900,256950,252450,266950,259000,261950,245000,250000,250000,264450,251450,241495,257000,260000,260000,260000,259500
"Bennington","VT","Bennington","50","003",466,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,585000,585000,622000,590000,599000,663000,586500,599000,575000,575000,519000,499000,489000,572000,575000,549000,499500,559450,575000,575000,575000,549900
"Isle of Wight","VA","Virginia Beach","51","093",467,450000,449950,449900,449900,434900,424450,419400,422900,399994.5,419900,412900,422450,425000,449900,449900,449950,449900,449900,445000,444750,4e+05,395000,399000,429000,429000,399900,437450,384945,414900,429900,459360,469000,459360,432449.5,464180,480000,485000,445950,462000,465000,466950,459900,459900,459900,459900,450000,459900,487200,454900,449900,459900,487200,479900,479900,486100,492500,492450,490000,494950,497800,485000,494560.5,497400,482400,489510.5,499900,480000,494900,479950,487060.5,489900,494121,499900,499450
"Dare","NC","Kill Devil Hills","37","055",468,799900,775000,772000,775000,775000,749000,746500,749000,729800,739000,724000,695000,689750,649900,682400,677450,676750,672450,675000,669900,669900,659000,649500,649000,650000,659000,667000,649500,649000,649000,639000,636300,649000,649000,674950,690000,684250,715000,698250,699000,724800,749000,749500,739000,720000,720000,699700,699000,698250,674700,674950,669000,674250,669000,674900,695000,696750,695000,722000,722000,722500,715000,699900,719000,7e+05,7e+05,699000,699000,699000,695000,696750,699000,699900,699000
"Harris","GA","Columbus","13","145",469,399000,415000,415000,398000,398000,398000,390000,390000,398950,384900,398000,392400,399500,376700,365750,373950,355000,359000,355000,355000,384900,389450,356500,340250,329900,332450,312450,325000,339900,365000,399500,365000,359900,345900,363750,372450,371950,371950,346991,339900,299900,280370,307900,304900,299950,299950,3e+05,3e+05,3e+05,3e+05,3e+05,3e+05,3e+05,3e+05,299500,3e+05,315000,329000,311325,312650,324450,324450,319900,330000,330000,329500,339000,330000,330000,330000,320000,318800,318800,318900
"Franklin","ME",,"23","007",470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,399000,399000,389000,392000,395000,395000,365000,370000,365000,370000,365000,365000,375000,365000,362000,347150,349900,344400,339500,399800,399800,392400,399900,429000,429000,429000,385000,355000
"Bryan","GA","Savannah","13","029",471,375000,358098,334900,356499,375000,344000,349450,349900,349900,338500,329900,329900,352900,360450,340400,349900,356900,359900,359900,351954.5,355000,359900,355000,360454.5,349900,352900,338000,315000,315000,314900,314900,314850,317450,328000,326450,329900,336400,345000,339900,336750,319900,324900,318053.5,318503.5,328142.5,336400,331285,331285,326250,333394,330642.5,334900,336400,342400,335900,319900,319919,318959.5,325000,322459.5,331624.5,335874.5,329900,319900,335737,335737,336118.5,347450,345990,345990,332900,332500,306900,309900
"Garrett","MD",,"24","023",472,897900,899000,885000,849990,862495,875000,832400,834950,799450,799000,798000,799000,798000,825000,799450,798000,798000,798750,797000,799900,799000,765000,833900,818800,875000,899450,879450,874990,875000,862445,874990,874990,789000,770450,874990,849900,849900,775900,754900,799450,759900,699000,649900,649900,649450,599999,632000,659000,699000,699000,669000,699450,799000,799000,799000,799000,799000,779000,769000,699000,749000,714000,774000,798000,750000,749000,749500,729000,814000,799000,799900,799000,799450,829000
"Pickens","GA","Atlanta","13","227",473,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499900,549250,534000,549000,509450,499900,499900,529000,499700,534000,475000,511450,489450,489450,499000,499000,479000,450000,425000,412450,485750,485000,479450,484950,480000,465000,499900,549000,563300,554000,589450
"Summit","CO","Breckenridge, CO","08","117",474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1650000,1695000,1697000,1650000,1695000,1695000,1695000,1599000,1599000,1599000,1599500,1730000,1712500,1739500,1899450,2e+06
"White","GA",,"13","311",475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,329900,329900,329450,329900,339450,349450,349000,329700,329700,362400,374900,389000,350000,349000,349900,349900,349450,334900,299900,329900,329900,329000,299900,299450,299450,330000,309900,319900,334900,359900,320000,335000,335000,320000,359500,369000
"Jefferson","ID","Idaho Falls","16","051",476,269900,265000,269000,254000,254700,259450,254500,269900,264450,279000,260000,264950,252500,249900,247000,245000,238750,239950,239950,229950,225000,225000,225000,215000,225000,235000,225000,227450,229950,239900,239900,239900,255000,242450,237250,249950,235500,235500,230250,244950,245000,218750,225500,229949.5,269900,269900,269900,269900,269950,270000,269900,262626,270000,272450,274900,269900,267900,266450,262450,261500,266450,262000,280000,267250,269500,270250,277500,278700,279900,279900,277500,275000,267450,275000
