"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Creek","OK","Tulsa","40","037",571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,74900,72750,72750,75000,70000,75000,72900,68000,65000,67000,66000,64750,65000,67000,62500,66500,59900,61200,63500
"Greenwood","SC","Greenwood","45","047",572,69950,69900,69900,69950,69500,69500,67900,68999.5,65900,64375,65450,64900,64900,64900,65900,68900,67900,69900,69900,68900,68400,64450,59900,58000,60900,62400,62000,64900,68000,68250,69900,69900,69900,69900,67950,64900,64200,65900,64200,63500,65900,59950,66950,68950,69000,69000,67900,65000,67900,71950,72500,74400,71600,72400,72250,69900,67000,64000,64000,65500,68200,68200,69500,64900,68000,67500,68950,68900,64900,63500,62950,60000,62900,63400
"Barrow","GA","Atlanta","13","013",573,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95900,99950,107950,101000,99900,99900,99900,99900,99950,99950,1e+05,99900,104450,102900
"Harrison","WV","Clarksburg","54","033",574,72750,72000,74900,82200,74900,78000,72750,73500,75250,71000,68500,69450,69900,69900,69900,68900,69900,68000,67000,68900,69900,69900,69950,70000,75000,77500,84000,84000,79000,79000,74999,75000,75000,68950,70950,77000,73000,71750,75000,79950,85000,82500,85000,79950,79000,74700,79900,69900,74900,74900,75400,79900,86000,86000,75000,84900,81000,85000,84950,87000,82500,85000,79750,85000,89900,89000,79000,78250,79900,89000,87000,89000,89900,105250
"Wayne","IN","Richmond","18","177",575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,54900,54900,57500,57250,54250,50999.5,56500,55000,56250,58450,55500,54950,49900,49900,54900,54900,54900,54900,49900,52500,49900
"Morgan","IN","Indianapolis","18","109",576,89900,89900,90000,98600,99500,99250,99900,99700,98750,98750,89900,88700,85400,81500,84900,85950,85950,85950,87000,84900,84500,84500,89438.5,89900,89900,89900,91200,89900,89900,88700,88700,88950,82950,87900,86200,89400,89900,89900,91450,93000,94700,90000,96900,99000,89900,92247.5,89650,89900,90900,92698.5,94900,93900,91950,92500,95000,96750,94900,99398.5,95950,92050,94950,94950,97950,107250,105000,104500,98200,103200,101700,95000,94900,89650,87500,87500
"Bedford","VA","Lynchburg","51","019",577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,229000,224900,224000,211950,204900,202450,2e+05,204900,209700,209700,209950,206000,209900,206200
"Rutherford","NC","Forest City","37","161",578,184900,185000,169000,169000,150900,164500,163200,150000,149000,165900,166000,162500,162500,164950,162500,163750,161250,169900,173900,169900,169900,162500,168000,169700,169500,162500,152450,155000,164950,159900,159000,143000,159000,159000,164000,164900,163000,159900,167000,165000,166950,165000,169000,165900,167900,167450,160000,165900,164900,149900,146560,150000,159300,150000,153000,154700,150000,149950,149900,148250,144000,147500,150000,159900,155000,159900,167000,159450,155000,167900,169000,175000,159900,159000
"Columbia","FL","Lake City","12","023",579,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89000,89450,86444,79000,84900,85000,95000,89900,89450,89000,85000,85000,92500,88200,88900,88900,76450,75250,79900,84950,84900,84950,89750,85000,89500,89500,82900,83900,84900,89900,90000
"Kauai","HI","Kapaa","15","007",580,577500,589000,559000,569000,499000,499000,549000,549000,557000,497000,479000,449000,449000,465000,469000,440000,439000,459000,495000,525000,529000,597000,559000,495000,549000,519000,589000,525000,566000,535000,549000,499000,464000,497000,567500,597000,585000,595000,595000,572000,555000,595000,585000,619450,619000,650000,640000,670000,650000,595000,595000,565000,588000,559000,599000,612000,599000,585000,580000,595000,595000,575000,595000,595000,595000,597000,619000,619000,577000,596000,597000,620000,599000,612500
"Marquette","MI","Marquette","26","103",581,,,,,,,,,,,,,,,,,,,,,,,,,,,,114900,116900,114900,109900,118000,124900,120000,119000,119900,119900,120000,117900,119000,119000,119000,124900,119900,118450,119000,114900,118450,116900,114900,119000,119000,119000,119450,119900,119900,119900,129000,129900,129900,133900,129450,129900,129900,132000,129900,128450,129450,127000,122000,126950,121900,124900,122400
"James City","VA","Virginia Beach","51","095",582,209900,209900,209900,209900,209900,211900,207900,207900,211900,210000,210000,209900,204900,2e+05,2e+05,219900,210000,225000,213500,210000,214500,207950,204900,203200,203700,207500,210000,212500,210000,225000,218000,214000,203000,192500,189950,199000,199000,178400,173390,178900,189450,199900,194900,199900,2e+05,220000,229950,245000,223000,217250,225000,229000,229000,235450,245450,244900,239000,234500,234500,234750,235000,244950,244900,249900,235000,239950,235000,235000,239000,239000,235000,229000,234500,219900
"Carteret","NC","Morehead City","37","031",583,224500,229000,229000,235000,239900,241000,241950,259700,249000,240000,244900,244450,230000,239900,225450,224900,227450,224900,224450,224900,229000,235000,229000,225000,219000,219450,219950,210000,209000,209000,2e+05,199900,199700,2e+05,218950,218950,218900,199950,2e+05,208000,199950,217250,223450,224700,224200,219000,210000,205000,199000,195000,188500,192500,189900,189900,195000,196000,199000,199000,199999,199900,215000,215000,215000,224950,224900,224950,199450,189900,189000,189450,189450,185000,198900,218000
"Klamath","OR","Klamath Falls","41","035",584,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,112500,119900,119900,124900,119000,108550,109500,104900,110000,112000,112000,113000,114900,114900,119000,135000,129900,119950,123400,119000,119950,119900,125900,125900,119950,124700,124500,124500,119750,1e+05,107750
"Dallas","IA","Des Moines","19","049",585,126650,126900,128950,125000,129000,126900,125750,129000,127900,125900,128400,125450,125000,124400,119900,119900,124400,119900,119900,119900,122900,124900,115900,114900,113950,114900,114500,114900,114000,106500,106000,108500,105950,105500,113250,109999,118200,119900,124950,124950,125000,123800,119950,123000,124000,120000,118900,121900,123500,127000,131750,126250,126250,121000,122500,119900,113500,121450,112500,112700,112900,125000,122450,114900,119950,120500,125000,119950,120000,119900,125000,131000,122000,120500
"Salem","NJ","Philadelphia","34","033",586,129900,129900,127750,124900,120000,119900,120000,121750,124900,121750,115000,115000,114900,109900,109900,110000,112500,110000,109900,1e+05,99250,94900,90000,91787.5,94900,95450,96950,97000,98000,99900,1e+05,98500,100950,99900,104000,104000,98950,97000,95950,94900,94900,98000,98000,97000,99500,94700,99700,95400,99700,104900,108000,115000,112500,109200,106500,104500,96000,96000,104500,105500,104500,104750,94900,79900,79900,79900,79900,79900,79900,79900,79900,79900,79900,79900
"Warren","NY","Glens Falls","36","113",587,188450,184950,185000,189000,185435,179900,196000,189900,189000,189000,189000,189000,189000,189900,193950,199000,199000,211950,199900,199000,199000,199000,199000,182450,170000,175435,181450,179000,184900,179000,179900,179900,182500,176950,192500,192500,189000,188000,188000,189000,190000,189000,188950,185000,185000,185000,180000,179900,179900,179900,182450,185000,189900,179900,179900,187000,189450,187000,185000,185000,185000,179900,184900,162450,179000,179000,177000,179900,179900,177000,164900,164900,164900,164900
