"RegionID","RegionName","State","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
3101,"Los Angeles","CA",1,14.4719548093497,14.3420094152271,14.5598539047422,16.0854678519872,16.7915974910469,15.1174193634289,15.7044770191777,15.4724391076151,15.5490933133399,16.5266910454407,15.4857089504231,15.461077479496,14.4569002067081,14.9513761155881,14.5821032672134,15.2858243667856,14.4186081615358,14.6103605653526,12.3368614289486,10.6236760617085,9.93140598837601,8.46189348520646,7.46512867177835,7.85916460843982,6.04786281878054,5.08659594768011,6.1654614264782,7.09887454252553,6.46002827987899,6.41085414810064,6.3667372247816,6.64241747537986,7.46191824713384,7.51650687692418,7.8036238168263,10.3744250015392,10.5720026762471,11.6565784277268,11.7587410271292,9.87040504018221,11.2635082279124,11.9067809590007,11.1245509943888,12.4477358289857,13.126921457475,12.9569715065785,14.5704869371838,13.4880000518731,12.4590523187794,11.9017238243069,10.8667137217694,9.92744010722543,9.99771337404222,9.80283807499176,10.8209452974107,9.97852423370404,9.92679244439985,9.65266089427683,10.760760466919,11.2119932304117,9.64308433772917,9.67899502269863,9.65082656293655,9.16912964743221,8.91639628036234,10.7650473809651
139,"Cook","IL",2,15.9841889607675,13.7142422933062,13.8564675412892,14.6834655394842,16.2940488665961,14.891117957441,14.8901401838397,15.3022414024113,16.433409722411,17.2989338244656,15.6745303885547,15.7725389810319,13.7256164686406,13.2051997180203,14.1848095190251,14.1172738944519,14.2994385683209,15.0082440696489,14.8711549671149,13.5943084962002,13.4282207623298,12.4106065586247,12.8145812408862,13.8734492093491,11.1146712841578,11.256404780416,11.4818772993883,12.9288532356855,12.5161777344295,13.0008069448307,10.901707500514,10.1118998850321,10.1734874765542,9.75424863425383,11.3024748696674,12.7366696877652,10.3801709686751,13.1542978663816,13.0661619420768,13.0127163830411,13.1992860647556,13.1420703985319,12.3187808942251,13.160306844432,14.1340063289079,14.1506898798119,15.3676866939374,15.9247082471211,16.6199491168313,16.3657092286116,14.7941201873063,13.96861331628,13.9897059470613,13.3654228664049,13.1910202677192,13.2873432548147,14.0545062155877,13.5073324140221,14.1766373515051,16.3093069109076,15.2122202726367,15.1540705334848,15.2796022467781,13.9302371549015,13.45690294666,14.4128453334592
1090,"Harris","TX",3,14.2671235037859,13.210281616305,11.6266029736214,12.347659864094,13.6262334641369,11.5107322795029,13.6756139701107,13.7024273250315,14.4685984677111,14.3486321759951,12.7260482694831,12.9415615025549,10.2317791206851,10.5574089530142,11.2975384354409,12.1472847017117,10.6215741202291,12.2287713164205,11.408161645282,11.0198039902343,12.2518099937625,12.5205826114558,11.6567903355112,11.883560244081,8.78926246481132,9.19276129443681,11.55618958434,10.9597670267326,10.2056296520602,9.43083152514528,8.85802225763818,7.6823959394504,8.96392144973989,7.51628240572285,8.52460336419684,9.84974923808074,9.52448220180132,10.6941475415858,10.5238375259692,8.93006069135355,8.77430047165598,8.56320462071223,8.32340584491431,6.71805995815314,7.48534702954157,9.26360727447162,8.64337498702208,9.36284846891468,9.15876153259899,9.23773721489912,9.72508930837831,11.4894432217469,11.7051715435394,11.4903005854413,11.1789807745531,12.1605484007334,9.78745296087752,8.9748715920184,11.8056596540397,14.0368583816898,15.0740505736032,14.0856867353075,12.1813264216435,11.0656751445846,13.4237198414039,14.4430560017051
2402,"Maricopa","AZ",4,18.762123086368,20.524548232799,17.8822355197989,19.6930034633678,17.8351912160361,15.581588265254,16.2503831647432,15.1693729986325,14.580480559151,13.6359136115918,14.0085633385316,12.6716977188023,11.1902330223676,9.73863749750247,10.6247784560232,10.657723134988,9.18463310670319,8.46376091098147,8.19856391806999,7.99607283702235,9.80769703246387,9.97522470796246,13.2058459001083,13.7031476121925,10.6295217735412,10.8151160180188,12.6733988674319,13.4339419674531,11.5821050770424,11.7195424784813,12.1296459233872,12.2128360587765,11.7044047467302,12.7116465527804,14.0461049242313,15.9584015691081,15.3349536064276,15.7426217088171,16.2263114652702,15.3920545930974,17.3186316295582,17.1143150411026,18.669791033419,18.6198158054466,17.754668312097,16.8994650700481,16.2262783194116,16.6711531330388,15.2192048781143,15.5440981073807,14.4264482418798,13.7727571485052,15.5696273795656,17.2887198388022,17.8266977937807,16.8808541213515,14.8306311725371,13.3628974613845,13.3319597307142,15.3789212861953,14.9056037199142,13.8051749121973,14.4655741653521,13.1716856296296,14.8874037508347,16.5134245142316
2841,"San Diego","CA",5,17.0732906841613,15.1925372279664,15.9290758021995,17.6906167324037,19.1294088256277,17.1372052375788,17.1571238950712,17.6752368896648,17.0725085354344,18.3426923836544,16.6012274244641,13.8663650870947,12.3598610265385,13.1283293098627,13.0765607126817,13.7932757922242,12.943862991785,12.5077333323826,11.7053921566075,11.0329340029633,10.7767840944901,8.96961866000882,7.35469738686448,7.35403411833039,6.17322506258347,6.03443250323043,7.66236741564155,9.26014884483254,7.33886372151024,7.5209058876501,8.67786593865308,8.34320550595825,9.54092363008579,9.45414941976894,11.5300288380281,14.3404927435928,14.4421676072799,15.0214675680284,16.58092084393,13.5393191194824,15.6146545975146,15.7957911245995,16.0153825474236,17.8927779614051,15.1561244310227,17.7968507079395,19.3317087960292,21.4043971429005,18.7934925110109,19.2147535838727,15.3488719468836,15.0112452600195,15.8500828277509,15.3808842348172,15.7907557403819,12.8972365897044,14.2421231136322,10.0848286446974,12.1916435904803,13.0295935293891,11.4072738874199,11.577972803814,11.4918802188799,10.4180601502549,9.21138087953558,11.4186000792309
1286,"Orange","CA",6,16.8978495585326,16.6593478552931,16.7105751402308,17.9838154413454,20.1984586390108,18.183000438413,19.6316070573673,18.9170344395482,17.4079010235698,18.2272809758236,16.7374276171011,15.044006280914,13.6447497910336,13.8084931544384,15.2618731984593,16.2752584686695,15.1120307371952,14.0468109608323,11.5901437563886,9.58443207249331,9.87818525126729,8.72481176878498,7.15056837586397,6.65639115150607,4.77760153583878,4.44871674878774,6.68955070329541,7.28967555984838,6.5696825001905,5.75368070561713,6.00394482110063,6.82826122823607,8.57264811548236,9.20846809640194,11.2956002380306,15.2726037992986,14.1891991937535,14.7943853414053,14.8474769610431,13.8406358433553,15.1686583368727,15.4526825472111,15.1915512539682,17.0220397659787,17.6193608735337,17.0422818927072,18.2335393481009,18.5149365685204,16.7929948103608,16.0152307430909,13.5499174502133,11.9329092979995,9.83395358824626,12.8276440079869,14.1605063645866,11.5818082583248,11.7459559869626,11.2270790278839,12.9048638959878,12.852704299748,11.9172111635688,12.5976810427731,11.3687056698207,11.1004963277229,11.2242524248986,13.3342581641962
581,"Kings","NY",7,9.30710555531361,9.14833931730502,9.74235374412731,7.85387490758252,9.32039710661127,7.66673708916955,8.57876158170521,8.75377868821394,8.757849409558,8.77749534202476,8.6785000962288,7.93587428635148,8.00852341202287,7.17518498130235,6.78311302472644,6.93259164487992,7.23366605825131,6.98932915564767,7.15283949356947,5.98245415107018,6.72969702379906,6.69859740672675,5.62165769952356,7.26407596561527,5.48305856023847,5.94386623092568,4.55197462982105,5.89589310026042,5.69104573774638,5.93386921317199,5.29463952798696,5.09158044682427,4.14112261717296,5.75095567762177,6.19397843862789,6.04422943344073,5.17326437727384,5.17144538500218,6.04801082554827,5.81945839210357,5.58369730940025,5.8380292254249,4.98090995580001,4.70834650386895,4.61666226538737,4.08005800450325,5.25029941847296,4.74777456588165,4.67069457961167,3.62010031116982,4.24769872082391,5.27554520173757,4.36855413735975,5.28615635501687,5.05595603136117,5.44863437027745,4.45637802449183,5.04374724202501,5.34245608492384,5.47024669841679,5.20653291612347,6.6137824221919,6.12310579981198,5.52700733925079,4.91880357857556,5.75538274014771
2964,"Miami-Dade","FL",8,11.3894290269936,10.0313951619756,9.49819249606881,10.1207525617159,9.31241312730366,5.67334681237052,6.72204335109502,7.63471503736988,6.6293724175064,7.45868875530306,7.17278177891897,7.29155766190483,6.49319372274323,5.81568234501504,5.62600919602499,5.12640948952059,5.1625049179986,6.04799911146802,6.13536127544866,6.13421346858652,6.29326594392109,6.08335907112491,5.45649390880249,5.69390608193964,5.3498045926244,4.62787924081431,5.23110600601931,5.15837048341799,4.38415653942759,5.31680977040951,5.25075606812224,5.36442184640286,5.85448468451987,6.27397386971997,6.62389490711122,7.04824075700159,6.94595161312092,9.00811184637916,8.631397442617,9.17497010307672,9.44849462147576,10.302871495577,10.6529557312432,10.5616765362862,10.2201705161742,10.4511439326623,11.3665501223269,11.6198696410455,9.69701562164503,10.7980058082116,10.8965268555744,10.3655249791317,11.131077171215,10.7847051459597,11.0308472380648,8.69375637841394,10.0378613975074,8.38706520922362,9.40161248687147,9.66814143536411,9.33285297019145,9.04044141589213,9.55155591334469,9.53801619688432,11.0026820251075,12.1944945006836
978,"Dallas","TX",9,15.1888485771222,12.5396717335431,12.8742914676797,13.0724050545052,13.7049290002632,12.8387229172019,14.9106637116408,14.9929279223296,13.9625703704471,15.6573023932372,13.8541123499435,13.2470489850616,10.9194397134276,10.4269413161361,11.3491412795709,11.0901618035402,10.5886598490235,11.273636010503,11.6190046640906,11.5653926654098,14.2544261127761,12.8565964486377,14.2086054121889,16.1489118027275,13.5307949898477,12.6081176756082,13.5681330579095,11.24107857772,11.457655663189,11.1137214465969,10.7539487240231,10.7668024911197,10.0740523464151,11.5203969949254,11.6740153852598,13.0540032782122,13.106080145604,13.5380070941638,12.6521259351483,12.5211504127003,12.7909889965223,13.3098351055256,11.8037987940358,12.6104632557626,10.0346132578963,9.86636633976351,11.4297903455131,7.95811049299808,9.64579110484378,11.9230932588963,10.8748083661983,12.1090591460706,12.2720634775968,9.36135791761179,9.18240106374923,7.18859285243091,8.45633984085213,7.94098226150032,7.4862037921353,11.9371888828286,9.08962342931271,9.95391770576953,9.18042136098388,10.0826839942399,9.08779160911442,12.2420748158633
1347,"Queens","NY",10,9.97792395371134,10.4570841178087,10.5165213722705,10.5197159125512,10.9185914928286,9.8112904971801,14.6069531181095,13.6948006839738,12.9485065291274,16.1412624871563,15.4934877902144,12.322466613161,11.2009214127324,10.4795163661802,11.1446101632329,11.4172178187987,11.3400337571996,12.4392136762158,9.37209026806223,8.01200501084693,8.11808431862781,7.79329968940517,8.37477392671615,9.41076035470901,8.30538251666018,8.52016357569637,7.11722557316482,7.80087398436923,8.27132735854099,7.71471972009713,6.6422007850633,6.97520865672422,6.38977746075426,4.73124953759345,6.22886495082847,7.78357900750031,7.06202894430726,7.53951284504065,7.5608024465979,6.25328725048091,6.35228955442942,5.45244727845989,5.68602839554371,4.89026172539461,6.18449002740416,5.65599784766736,6.38264193977387,6.68596980012751,6.26450594263782,5.78811695461521,6.09715505165261,6.5398311937577,6.29879430087393,5.8900242143383,5.25414237551698,6.34619234431691,5.27608943117838,5.191558154792,6.04923598692928,6.91258802600736,6.47119205903333,6.31948856196128,6.48949704815385,6.23944960061899,6.43842372607062,7.20312630255247
