"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,401.899568552253,404.834940111014,406.770101839185,409.62441314554,402.375412284012,411.950956076486,414.105682630295,414.449462032481,410.869565217391,415.262458471761,423.728813559322,423.135464231355,422.075213124005,411.640515371859,424.54643401722,442.838627476824,442.028985507246,446.985446985447,450.248371831912,450.299217394247,449.166666666667,458.453352491758,464.221246707638,467.049180327869,462.962962962963,466.62962962963,474.27652733119,487.288348580374
"Harris","TX","Houston","48","201",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116.758544652701,114.272566456301,112.89193969366,116.666666666667,124.8046875,124.609375,126.582278481013,131.285714285714,137.724550898204,133.720930232558,125.396825396825,139.58529393312,134.318996415771,148.809523809524,152.941176470588,148.809523809524,149.462365591398,157.545045045045,165.644171779141,162.972620599739,149.888143176734,164.613180515759,158.402203856749,161.713343283849,167.064439140811,159.671532846715,167.114966049279,167.961165048544,174.117514885968
"San Diego","CA","San Diego","06","073",3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,360.91059602649,351.5625,356.213082476482,370.099478147423,370.433789954338,374.771480804388,365.525896387551,364.044136850353,358.333333333333,353.821255588674,367.580933660934,355.579868708972,353.302611367127,347.902097902098,359.315589353612,371.455556939428,387.568555758684,374.630785562064,407.299270072993,394.736842105263,390.680671021378,399.888888888889,410.511363636364,424.748490945674,421.215242018538,421.623452143833
"Orange","CA","Los Angeles-Long Beach-Anaheim, CA","06","059",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,351.642854695584,351.851851851852,361.369612073406,362.554112554113,362.181721852236,360.505050505051,361.518381743101,356.343746587649,356.125356125356,350.153751537515,353.968253968254,361.475567525972,362.426035502959,372.549019607843,382.08,393.034007091668,380.247942082397,377.51677852349,380.638916150402,376,373.856497418244,378.919432795508,378.749668698648,389.207807118255
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,310.38374717833,308.333333333333,301.09885817998,304.014598540146,304.095335387454,307.008771929825,308.457711442786,314.842578710645,311.890838206628,323.287671232877,329.064039408867,328.903225806452,350.757749712974,354.491725768321,352.011375732518,354.135005065856,346.447140381283,341.511387163561,328.077422080077,320.275918626491,331.395348837209,335.714285714286,345.454545454545,345.901639344262,370.07874015748,371.40549273021,375.424445428926,374.117026378897
"Dallas","TX","Dallas-Fort Worth","48","113",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,124.156545209177,130.081300813008,136.986301369863,135.468685504146,139.708846207497,136.222005842259,139.43661971831,148.842337375965,145.481122458793,143.874260021641,141.644425217404,143.129283726927,134,134,136.771428193739,137.862137862138,135.122205048039,135.736040609137,136.567103935419,139.345222678556,141.451414514145,130.649137222679,139.911592167231,146.936274509804,138.326585695007,148.394516815348,152.961359262635,158.985965192967,164.206642066421,162.974958091933,162.353515625,162.807525325615,158.215661103979,156.976298962362,172.890461215933,173.633415952912,182.584269662921
"Queens","NY","New York","36","081",7,,,,,312.934631432545,294.666666666667,294.444444444444,284.761904761905,272.513684210526,278.666,275.119047619048,265.333333333333,266.666666666667,234.117647058824,237.333333333333,225.333333333333,225.333333333333,225.52380952381,241.176470588235,248.75,247.368421052632,247.434210526316,244.117647058824,244.58041958042,244.545454545455,241.302521008403,241.302521008403,255.714285714286,253.484848484848,249.230769230769,243.75,238.372093023256,234.117647058824,237.010796221323,241.176470588235,241.357142857143,243.75,245.227272727273,245.901702786378,246.666666666667,254.284285714286,249.888,248.75,249.319,250.757575757576,248.75,252,251.925333333333,255.102040816327,255.714285714286,264.705882352941,262.857142857143,263.611111111111,278.666666666667,270,278.666666666667,278.102564102564,281.25,273.75,279.984,292.428571428571,296.196619217082,299,267.045454545455,281.458333333333,310,306.330128205128,310,323.639705882353,333.333333333333,342.142142857143,332,351.965811965812,369.718100890208
"Riverside","CA","Riverside","06","065",8,139.020537124803,135.049668874172,135.099337748344,135,132.181781639123,132.802124833997,131.619937694704,132.181781639123,126.935828877005,127.287293341872,127.834703841706,125.947459086994,122.916666666667,114.479166666667,113.636363636364,113.636363636364,106.79117147708,107.587768969422,104.614325068871,106.492890995261,104.172876304024,101.651842439644,103.458871764997,101.634478689718,100.699935065355,103.933408802034,110.264129417788,109.260366826156,114.74358974359,122.00679475164,116.662389750608,120.961986524212,117.0673782277,117.965762439932,127.218764181241,127.390438247012,123.849128765716,131.09756097561,131.09756097561,135.257804649874,141.860465116279,146.850393700787,144.578313253012,149,147.812323146576,147.916666666667,151.824091037204,162.173174872666,168.175242978338,173.486312787344,173.49537037037,177.448594115317,180.171591992374,177.163120567376,169.871794871795,169.871794871795,169.320717131474,168.367346938776,168.93039049236,168.589743589744,174.708624708625,175.526932084309,175.526932084309,175.526932084309,180.817855593675,182.846371347785,184.330261136713,181.569727019906,181.792534722222,177.533960292581,184.717211375212,179.306220095694,179.653110047847,179.398255678915
"San Bernardino","CA","Riverside","06","071",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,131.727245862884,136.288054914472,136.811023622047,120.950546805145,122.8515625,135.135135135135,142.392533936652,151.497798139072,153.846153846154,154.33784965035,150.193798449612,147.463392857143,140.480853873239,147.41641337386,138.888888888889,144.84126984127,156.25,150.193798449612,156.684265734266,150.454042613494,151.785714285714,168.21639898563,167.509500269034,172.583318422272,167.411545623836,166.666666666667,167.411545623836,166.240409207161
"Santa Clara","CA","San Jose","06","085",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,426.587400917814,414.936376210235,437.876516333963,441.917834820622,441.888271977278,452.684284040732,437.037037037037,449.301861702128,464.048573975045,468.372155049787,486.322188449848,478.362573099415,471.102623688156,467.666177054337,476.649126820712,475.307899687736,455.445335584635,467.680608365019,488.162930139597,504.609779670735,508.849557522124,524.9375,547.80215967133,565.217391304348,573.801212639311,560.512095842443,544.170214367112,554.471730067744,565.40404040404,553.79746835443,565.401785714286
