"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Webster","LA","Shreveport",1008,1108,0.00818926296633303,0.0413533834586466,0.0981169474727453,9586
2016-02-29,"Franklin","TN","Tullahoma",1009,1085,-0.000920810313075506,0.00370027752081406,0.0264900662251656,15698
2016-02-29,"Pierce","WI","Minneapolis-St Paul",1010,1170,0.00343053173241852,-0.0067911714770798,-0.037037037037037,10732
2016-02-29,"Kittitas","WA","Ellensburg",1011,1312,-0.0105580693815988,-0.0281481481481481,0.0226032735775526,14714
2016-02-29,"Bonner","ID","Sandpoint, ID",1012,1216,-0.0040950040950041,-0.0113821138211382,0.0366581415174766,16382
2016-02-29,"Jim Wells","TX","Alice",1013,1087,0,-0.016289592760181,-0.0171790235081374,5204
2016-02-29,"Mercer","OH","Celina",1014,1181,-0.00169061707523246,-0.00589225589225589,0.0414462081128748,10810
2016-02-29,"Levy","FL",,1015,1152,-0.00173310225303293,-0.00432152117545376,0.0203720106288751,7889
2016-02-29,"Pasquotank","NC","Elizabeth City",1016,1065,0.00661625708884688,0.0133206470028544,-0.0102230483271375,11644
2016-02-29,"Marshall","IA","Marshalltown",1017,943,0.00106157112526539,-0.0238095238095238,-0.0436105476673428,16032
2016-02-29,"Pike","MS","McComb",1018,888,-0.00224719101123596,-0.0305676855895197,-0.0845360824742268,7366
2016-02-29,"Des Moines","IA","Burlington",1019,938,-0.00318809776833156,-0.0229166666666667,-0.0309917355371901,14467
2016-02-29,"Jackson","NC","Cullowhee, NC",1020,1195,0.00167644593461861,0.00335852225020991,0.0853769300635785,16300
2016-02-29,"Rio Arriba","NM","Espanola",1021,1154,0.00435161009573542,0.00347826086956522,0.0113935144609991,580
2016-02-29,"Ravalli","MT",,1022,1001,0.0111111111111111,0.0525762355415352,0.106077348066298,4137
2016-02-29,"Fremont","WY","Riverton",1023,1216,0.0116472545757072,0.0348936170212766,0,9796
2016-02-29,"Tift","GA","Tifton",1024,1012,-0.0019723865877712,-0.0184287099903007,-0.0287907869481766,8067
2016-02-29,"Champaign","OH","Urbana",1025,1044,0.000958772770853308,0.00288184438040346,0.0471414242728184,11319
2016-02-29,"Okeechobee","FL","Okeechobee",1026,1182,0.00853242320819113,0.0180878552971576,0.0224913494809689,7690
2016-02-29,"Clarion","PA",,1027,1016,0.0129611166500499,0.0399181166837257,0.0854700854700855,8812
2016-02-29,"Knox","ME",,1028,1275,0.00157109190887667,0,0.0265700483091787,13723
2016-02-29,"Snyder","PA","Selinsgrove",1029,1181,-0.00589225589225589,-0.0125418060200669,-0.0207296849087894,8802
2016-02-29,"Murray","GA","Dalton",1030,994,0.00404040404040404,0.00404040404040404,-0.0226155358898722,8703
2016-02-29,"Natchitoches","LA","Natchitoches",1031,1199,0.00418760469011725,0.0161016949152542,0.00671704450041982,7041
2016-02-29,"Franklin","IL",,1032,933,-0.00638977635782748,-0.0311526479750779,0.00107296137339056,12871
2016-02-29,"Person","NC","Durham",1033,1047,0.00576368876080692,0.0106177606177606,0.0135527589545015,7182
2016-02-29,"Floyd","KY",,1034,839,0.00599520383693046,0.00962695547533093,-0.0232828870779977,3645
2016-02-29,"Upshur","TX","Longview",1035,1256,0.00239425379090184,-0.000795544948289578,-0.00475435816164818,3097
2016-02-29,"Nez Perce","ID","Lewiston",1036,1062,0.0028328611898017,0.00854700854700855,0.0903490759753593,11523
2016-02-29,"Clinton","PA","Lock Haven",1037,924,0.0109409190371991,0.0142700329308452,-0.0750750750750751,8935
2016-02-29,"Hendry","FL","Clewiston",1038,1153,0.00173761946133797,0.00523103748910201,0.0340807174887892,5971
2016-02-29,"Crawford","KS","Pittsburg",1039,684,-0.0284090909090909,-0.105882352941176,-0.120822622107969,12532
2016-02-29,"Cheatham","TN","Nashville",1040,1157,0.00173160173160173,0.0052128583840139,0.0508628519527702,19324
2016-02-29,"Cass","IN","Logansport",1041,740,0,-0.00403768506056528,-0.0106951871657754,12207
2016-02-29,"Livingston","IL","Pontiac",1042,1144,-0.002615518744551,-0.00608166811468288,0.0106007067137809,12301
2016-02-29,"Colleton","SC",,1043,1096,0.00642791551882461,0.00642791551882461,0.0310442144873001,9234
2016-02-29,"Jefferson","IL","Mount Vernon",1044,1100,0.00917431192660551,0.0328638497652582,-0.0161001788908766,11433
2016-02-29,"Waldo","ME",,1045,1209,0.0108695652173913,0.0237087214225233,0.0211148648648649,4514
2016-02-29,"Woodford","IL","Peoria",1046,1284,-0.0015552099533437,0.00626959247648903,0.057660626029654,15423
2016-02-29,"Lawrence","MO",,1047,764,-0.00391134289439374,-0.0141935483870968,-0.00650195058517555,5441
2016-02-29,"Chippewa","MI","Sault Ste. Marie",1048,876,-0.00567536889897843,-0.0244988864142539,0.046594982078853,14449
2016-02-29,"Cooke","TX","Gainesville",1049,1238,0.00161812297734628,0,0.0385906040268456,10490
2016-02-29,"Douglas","WA","Wenatchee",1050,1487,0.00269723533378287,-0.00268276324614353,0.0674802584350323,8081
2016-02-29,"Fayette","TN","Memphis",1051,1224,0.0016366612111293,0.00657894736842105,0.0390492359932088,21207
2016-02-29,"Dyer","TN","Dyersburg",1052,616,-0.0159744408945687,-0.0778443113772455,-0.0846953937592868,17444
2016-02-29,"Montgomery","IN","Crawfordsville",1053,957,-0.00104384133611691,-0.0164439876670093,-0.00104384133611691,15958
2016-02-29,"Brown","TX","Brownwood",1054,906,-0.0043956043956044,-0.017353579175705,-0.00983606557377049,13382
2016-02-29,"Amador","CA",,1055,1374,0.00291970802919708,-0.019271948608137,0.0904761904761905,14700
2016-02-29,"Caldwell","TX","Austin",1056,1221,0.00246305418719212,-0.00407830342577488,0.0453767123287671,6595
2016-02-29,"Erath","TX","Stephenville",1057,1253,0.00561797752808989,0.00723472668810289,0.0080450522928399,5497
2016-02-29,"Manassas City","VA","Washington",1058,1750,0.0011441647597254,-0.00284900284900285,0.037344398340249,11080
2016-02-29,"Isanti","MN","Minneapolis-St Paul",1059,1315,0.00152322924600152,0.00766283524904214,0.0378847671665351,11342
2016-02-29,"Talbot","MD","Easton",1060,1626,0,-0.0344418052256532,-0.0332936979785969,18325
2016-02-29,"Clinton","IL","St. Louis",1061,1174,-0.00170068027210884,0.0111972437553833,0.0576576576576577,13125
2016-02-29,"Williams","OH",,1062,928,0.00215982721382289,-0.0021505376344086,0.0175438596491228,9142
2016-02-29,"Warren","VA","Washington",1063,1297,0.00386996904024768,0.00933852140077821,0.0228706624605678,14396
2016-02-29,"Madison","ID","Rexburg",1064,1068,0.00187617260787992,-0.0192837465564738,0.0308880308880309,5915
2016-02-29,"Newberry","SC","Newberry",1065,969,-0.00615384615384615,-0.0583090379008746,-0.0841209829867675,18158
2016-02-29,"Pontotoc","OK","Ada",1066,884,-0.00112994350282486,0,0.0940594059405941,10629
2016-02-29,"Latah","ID","Moscow",1067,1164,0.00258397932816538,0.0201577563540754,0.0477047704770477,8821
2016-02-29,"Graham","AZ","Safford",1068,1043,0.00384985563041386,0.00772946859903382,0.041958041958042,6738
2016-02-29,"Calloway","KY","Murray",1069,976,-0.00306435137895812,-0.0355731225296443,-0.0101419878296146,6264
2016-02-29,"Lagrange","IN",,1070,1090,0.00553505535055351,0.000918273645546373,0.0380952380952381,10463
2016-02-29,"Bennington","VT","Bennington",1071,1537,0.019907100199071,0.0816326530612245,0.246553122465531,10656
2016-02-29,"Huntington","IN","Huntington",1072,852,-0.00117233294255569,-0.0195627157652474,0.0167064439140811,12827
2016-02-29,"Graves","KY","Mayfield",1073,771,0.0118110236220472,0.0252659574468085,0.0158102766798419,554
2016-02-29,"Delta","MI","Escanaba",1074,904,0.00221729490022173,0.0203160270880361,0.0944309927360775,21477
2016-02-29,"Clatsop","OR","Astoria",1075,1427,0.00492957746478873,0.00351617440225035,0.0416058394160584,15189
2016-02-29,"Miami","IN","Peru",1076,739,0,-0.0053835800807537,-0.0133511348464619,10903
2016-02-29,"Coshocton","OH","Coshocton",1077,917,-0.00542299349240781,-0.0160944206008584,0.00769230769230769,7881
2016-02-29,"Gloucester","VA","Virginia Beach",1078,1391,0.00143988480921526,0.0065123010130246,0.0160701241782323,14550
2016-02-29,"Green","WI","Madison",1079,1095,0,-0.0179372197309417,-0.0544041450777202,13664
