"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Texas","MO",,"29","215",1486,118900,118900,115000,115000,119925,119900,118950,114900,110000,110000,1e+05,105000,109900,109900,104500,109900,110000,110900,110450,110000,114500,119900,125000,125000,124900,128500,129900,126400,124900,116400,117200,119900,119900,119900,119200,119900,120350,129900,129200,128950,125000,124900,124300,125000,123200,120350,120000,120000,119900,119900,115000,115450,124400,119700,117500,114900,115000,119800,119949.5,119900,119900,119900,114450,114900,119900,123650,120000,119900,119900,129900,129900,125000,122200,122450
"Franklin","KS","Ottawa, KS","20","059",1487,130950,129450,139900,135000,125000,125000,119925,124500,124975,119900,119950,105000,105219,104750,105311.5,108950,110000,1e+05,105000,105000,99975,116750,114900,110000,118750,117000,119000,115000,119000,128995,119000,109000,109900,99900,94900,99000,99925,99975,99000,113450,124700,116500,117250,119250,114900,109950,108000,99950,113925,125000,120500,117900,124950,120750,117800,109747.5,119450,114950,115650,111000,109925,110000,107500,119000,117000,109950,115000,109950,109900,109950,109500,109000,115450,114900
"Cherokee","AL",,"01","019",1488,234900,218450,198750,179900,178750,179900,179450,179900,179000,179900,180000,181450,181450,179900,175000,179900,162500,157450,177000,169000,165000,162450,172950,164900,159900,167600,168000,187050,165000,169000,165000,169900,158450,175000,189450,179900,189900,185000,179700,199000,195000,195500,196000,197500,199250,172000,189950,192000,179000,179000,206500,199900,199500,199000,205450,206250,204900,199900,199000,196000,194750,199450,2e+05,199900,2e+05,199250,196000,195000,199000,195000,195000,179000,179000,184000
"Cleburne","AR",,"05","023",1489,189500,189000,199900,195200,190000,190000,190000,198500,189900,189000,189000,184500,179900,179900,184900,189900,189000,189000,189000,187000,189000,189000,192000,184960,179900,190000,189900,194000,196900,198500,199900,198500,204900,207400,209900,199900,197800,198000,199000,212000,219900,219900,215000,215950,213500,193000,185500,187500,187500,183500,176932,176932,181000,184900,187500,185000,189000,195000,193250,189000,187000,195500,194000,2e+05,199450,203000,199900,199900,199925,199900,214950,206000,199900,199900
"Charlevoix","MI",,"26","029",1490,178000,169000,179900,189900,199900,197450,195200,189900,194900,193000,179900,175000,175000,179949.5,164950,162900,162900,169900,162900,159900,159900,157900,155000,149900,157900,155694,169900,170000,170000,169900,175000,170000,169900,169900,169000,169900,167900,162450,159000,160000,169900,179500,177500,173250,171000,175250,175950,179000,174900,181200,177900,179500,178950,196950,189900,186000,185500,179500,174900,174450,169900,174450,179900,172000,169500,173000,189000,199550,199900,198600,196600,209999,225000,220000
"Posey","IN","Evansville","18","129",1491,124900,131450,129900,129900,134900,128900,124900,117500,123900,119950,129900,124750,135000,129900,129900,129900,128000,126500,129900,124900,120950,120900,115999.5,110950,104950,106650,99888,108900,107900,94900,99900,104900,109900,104950,117000,115000,105000,105000,119225,119000,109900,119500,118675,113900,119450,114900,114900,113900,117900,121200,118750,119950,120000,119500,119700,121875,129900,129900,129250,124950,119900,120000,129900,123900,121825,119500,119500,129900,136700,119900,115200,112000,110000,122400
"Brown","MN","New Ulm","27","015",1492,104900,112500,114900,120950,119900,119900,124900,119900,118500,119900,109900,109900,102900,99900,102500,99500,99200,99900,99900,103700,114950,103700,104900,103700,103700,99900,103900,108600,102700,106900,99900,97900,99900,99900,105900,107900,98900,104900,94900,103500,113700,114900,105900,105400,105900,99900,97900,94900,99900,99900,99900,106750,104000,107900,108800,105700,104500,110000,109900,107850,108700,109500,104900,109900,109900,113900,114500,114700,105000,113750,118250,114500,98900,99900
"Iosco","MI",,"26","069",1493,119900,115450,115450,116450,114000,114900,114950,109900,114900,104900,99450,94900,94900,82500,89900,98750,99900,110000,107750,104900,99000,99900,94900,85900,89900,85000,89000,89900,93950,92750,99000,99000,92500,93000,89900,84900,85000,89200,89900,93250,97900,102000,102000,99900,108900,99500,89900,93750,89900,96950,89900,99900,99949.5,99900,104900,109000,99999,104900,99000,99500,98500,97500,97500,94900,99500,99900,1e+05,109450,109900,99900,99900,98750,98000,99900
"Lyon","MN","Marshall","27","083",1494,163500,159900,140000,153250,155000,149900,159900,165000,164200,159950,160000,165000,163500,139900,140000,140000,147500,134900,134900,135000,128950,124900,125000,125000,125000,129900,129900,124900,125000,119900,123900,129950,128950,125000,120000,119900,118500,116900,118900,118900,118900,114950,114400,114700,114700,114900,102000,110000,113950,119000,125000,132900,129950,129950,133450,123250,119500,114900,109900,115000,118250,119500,129900,128000,135000,138500,134950,129800,124900,120000,120000,119900,117250,116250
"White","TN",,"47","185",1495,145000,142900,139900,145000,142900,143500,144900,139900,139900,139900,134990,134900,130000,129900,129900,129500,128450,124900,129900,129900,129900,125000,129900,129900,128000,129900,125950,125000,129900,125000,124900,125000,125000,129900,140000,134900,134900,135000,139900,139900,136964.5,142933,143916.5,145000,139900,144900,144900,145000,139900,137500,139450,138250,137250,134900,129900,125000,132000,134900,132000,129900,129900,139900,135500,139000,143500,144900,139900,150000,153400,139700,135960,139900,139900,143964.5
