"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.947603121516165,0.895598771750256,0.915440528290665,0.911321416053277,0.927173340205708,0.927734375,0.99122798843527,1.03179827966802,1.03236937041455,1.0584250635055,1.08055009823183,1.07212475633528,0.976181179226865,1.05672467247646,0.982284081863324,0.956643794680827,0.938337801608579,0.960118168389956,1.11343699170865,1.11781305898596,1.149554359661,1.1676900491769,1.20590481590157,1.17867131407581,1.17748175931822,1.13466706479546,1.13385826771654,1.14892292028909,1.1816499088479,1.24300996004786,1.2718023255814,1.28736413043478,1.25,1.24,1.28399346761982,1.22979620520028,1.10935031511194,1.12889983579639,1.19291998324256,1.16468086991186
"Cook","IL","Chicago","17","031",2,,,,,,,,,,,,,1.0522496371553,1.00937274693583,1.06117518703242,1.1211592178771,1.22035695751258,1.19107142857143,1.20702214452214,1.17954545454545,1.11886047134364,1.06049703980913,1.04051361523135,1.07185990338164,1.07142857142857,1.10953137310781,1.07592995169082,1.1,1.17027501462844,1.14503816793893,1.11511325659116,1.0900908586785,1.09243697478992,1,1.02161569416569,1.09839203675345,1.07307692307692,1.04454963107337,1.08878251445087,1.16767865483419,1.10597958191541,1.08381502890173,1.07128596418793,1.08246434754875,1.02772237858257,1.02152002179243,1.07494318838347,1.03258236924231,1.03399575502068,1.02364984115778,1.05140186915888,1.14037087912088,1.2053752535497,1.2053752535497,1.2076150354858,1.12996031746032,1.08198588172616,1.06421356421356,1.06837606837607,1.10229088971763,1.10229088971763,1.1475,1.19725125204415,1.2109375,1.2,1.2,1.16767865483419,1.14396853146853,1.10486574807869,1.125,1.13068181818182,1.20258620689655,1.16717266075043
"Harris","TX","Houston","48","201",3,,,,,,,,,,,,,,0.555709919422062,0.548305828686872,0.572549874761976,0.629058441558442,0.623735605353252,0.614844210488575,0.554830287206266,0.504213483146067,0.55309121153313,0.62931139151707,0.62931139151707,0.616811044136698,0.653350736049298,0.625,0.622536136662286,0.62931139151707,0.630874124760838,0.630997482364486,0.629058441558442,0.612341026848799,0.630562093998063,0.590581802860603,0.595238095238095,0.648943107102103,0.6284058727616,0.656565656565657,0.663773295889712,0.698198711097581,0.673226307612636,0.658774630123067,0.643527454983395,0.636156475503228,0.655071038659043,0.651737967914438,0.633627517537904,0.642414092336796,0.64246707356248,0.652173913043478,0.667989363383882,0.706414241311105,0.693109179317805,0.697969543147208,0.690003247269952,0.647780584626489,0.639287098024022,0.63911376224968,0.628999349869584,0.624308545104705,0.659754948162111,0.677596654637188,0.730505718092008,0.753018936895304,0.756737440083808,0.767448595424269,0.754199520054851,0.718072417430907,0.719708952863018,0.722299777520669,0.740512187596421,0.740482126533986
"Maricopa","AZ","Phoenix","04","013",4,,0.808718821080848,0.818886861313869,0.835661080074488,0.846675137653537,0.761301229047578,0.724906943383374,0.742059958444642,0.75065421705316,0.752041254834551,0.745845350448413,0.697569756975698,0.680350553505535,0.645038581266611,0.651890482398957,0.677592160430315,0.675067506750675,0.643004115226337,0.634699754749715,0.609908116402072,0.611111111111111,0.611460517120894,0.615195324515534,0.633365118544144,0.626724477729602,0.62201229901276,0.63006759540538,0.640602643271331,0.648971548278167,0.649382875849468,0.644905230550965,0.623355263157895,0.616862587999029,0.624199743918054,0.632500252758831,0.630241631363518,0.6058536181487,0.620794178481246,0.646186440677966,0.64310878923524,0.613397917516545,0.624760789414418,0.609286359506191,0.616888888888889,0.608189428257123,0.587233695869801,0.594995901879281,0.586479951570612,0.598251265531523,0.601709461245544,0.611162361623616,0.65269718780682,0.660090498300823,0.649538106235566,0.643243243243243,0.65161573928377,0.634249471458774,0.623520448296731,0.636363365346467,0.654997877314773,0.66146540027137,0.670250366503658,0.68870088665205,0.696033908567969,0.69875834084556,0.677184466019418,0.663737829494182,0.683544303797468,0.685473815461347,0.669938420136027,0.690507339756828,0.701926739435199,0.706590308894967
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1321822813473,1.10517010648239,1.06253267124854,1.04983848638671,1.00351229302559,0.996342654986523,1.00310304863791,1.03880482343755,1.03298327462777,1.0492341356674,1.03264022715533,1.06281050390348,1.07109617781143,1.11784766957181,1.1749064595628,1.14234683224852,1.12291624877271,1.10165931991317,1.11503991230572,1.12533330427138,1.13019891500904,1.11004601226994,1.13019891500904,1.21546524744157,1.23456790123457,1.236115975384,1.17664362406236,1.17485505035093,1.17708245221022,1.18461538461538,1.21852152721365,1.2664188122229,1.23400156843636,1.23334508283398,1.23152709359606,1.27768257023206,1.2891299813342,1.22741759312438,1.21452313986193,1.23571428571429,1.24009572881194,1.23571428571429,1.23133756957427,1.24647828969175,1.25863656971544
"Orange","CA","Los Angeles-Long Beach-Anaheim, CA","06","059",6,1.56963021243116,1.48000916069511,1.47578704638066,1.56311699300803,1.55306047650725,1.49075730471079,1.43282351351955,1.46714862853498,1.45232371794872,1.40968063872255,1.45137880986938,1.38646701887605,1.41801681480141,1.44613056679295,1.43104609294722,1.39977055506066,1.4079754601227,1.39778442551802,1.40635340833885,1.39794967381174,1.40052650412277,1.36055121349239,1.39839537841863,1.37568199532346,1.37614678899083,1.38524893972244,1.42176655744472,1.42920521728331,1.40723721998851,1.40075973409307,1.43266475644699,1.46409652736904,1.3865256106435,1.36889460154242,1.36863887441183,1.37103684661525,1.44069153193533,1.43767060964513,1.48840429214261,1.44041041831097,1.48273212318255,1.46932515337423,1.4412600093203,1.44310108393012,1.40130089907471,1.41186168848667,1.44041041831097,1.43871449925262,1.43845593590677,1.42660977882399,1.44825150123631,1.45566856731905,1.47259210997271,1.43586470963625,1.47613851991036,1.48878261756531,1.49910996067983,1.48290458741219,1.48529857532586,1.53498142853413,1.51780453307834,1.54000669568129,1.47361206305689,1.46955913226032,1.48044595325056,1.5552099533437,1.56280606553114,1.53357070857872,1.50665223461253,1.4998636487592,1.52531574775195,1.56572798624518,1.5257048092869
"Dallas","TX","Dallas-Fort Worth","48","113",7,,,,,,,,,,,,,,,,,0.481034432702357,0.491803278688525,0.500597728631201,0.500298864315601,0.500298864315601,0.539568408208076,0.52295177222545,0.513445130920859,0.533491404860699,0.590022221676434,0.601403274306716,0.56573275862069,0.547834518422754,0.573290393555485,0.554761904761905,0.545298838158745,0.530282980456026,0.527836567275996,0.516478111165765,0.53125,0.567522254638533,0.6095631490334,0.611111111111111,0.547834518422754,0.572269852669799,0.570199652440812,0.56205035971223,0.638540478905359,0.631566982814584,0.638540478905359,0.627554538578454,0.606868443237453,0.597149750989505,0.595314565013548,0.600240096038415,0.641025641025641,0.616822429906542,0.638392102840315,0.655898001769892,0.660299485569665,0.660299485569665,0.697412823397075,0.683412899855077,0.703213077790304,0.689300473685469,0.714416058394161,0.712086220169361,0.699820140112426,0.632669983416252,0.699642488662812,0.702866593164278,0.66751430387794,0.729760547320411,0.714495340769434,0.711904761904762,0.702068584971794,0.717085919634107
"Riverside","CA","Riverside","06","065",8,0.859207968901846,0.773822716947788,0.765864332603939,0.769230769230769,0.751884422110553,0.782023361710552,0.78347635903424,0.777325146638941,0.791726432956567,0.749870873347866,0.778116991204693,0.740923684860459,0.728612361850184,0.708128078817734,0.7011393514461,0.711090751258907,0.704837880114598,0.69052102950408,0.670425112197204,0.665821179454661,0.671140939597315,0.672251543222382,0.679897096655641,0.676042019654355,0.689655172413793,0.690709182088493,0.68801112220744,0.678152492668622,0.695410292072323,0.69395483657213,0.698247397401686,0.693131695022054,0.683796104434314,0.693131695022054,0.683311432325887,0.690350091374924,0.689958896065766,0.68208778173191,0.675475728352781,0.683229813664596,0.679269768692846,0.689806665704805,0.689958896065766,0.686866635310215,0.679078423822359,0.671601615074024,0.68452380952381,0.682145428365731,0.682348259074839,0.686274509803922,0.690846286701209,0.709026452140714,0.703382220891949,0.706793185872608,0.71578885775457,0.707533323574558,0.701978302488832,0.711253239973501,0.700280112044818,0.70617344896836,0.717507293106096,0.713648528099911,0.726652477325482,0.728807057920982,0.727638935474141,0.728356031128405,0.737191301142647,0.739024928303552,0.732492131184425,0.735749470969034,0.740302043233639,0.744579492414845,0.753810798656378
"San Bernardino","CA","Riverside","06","071",9,,,,,,,,,,,,,,,,,,,,,,,,,,0.788431288336217,0.727136558800904,0.646950092421442,0.679347826086957,0.717360114777618,0.681931290591394,0.678794461037198,0.701516793066089,0.706334177138308,0.72992700729927,0.719174389091572,0.702165008777063,0.683866956792042,0.735529261272785,0.732967032967033,0.704290984192136,0.702357674055488,0.77120822622108,0.718245164347564,0.719424460431655,0.688622754491018,0.680087051142546,0.726680926182991,0.73846405535678,0.753228120516499,0.753228120516499,0.767341927562922,0.751684810782789,0.751684810782789,0.733532934131736,0.765462851624039,0.726670066292708,0.729863490470842,0.711570444286054,0.720554272517321,0.689223942769175,0.738188976377953,0.760462387277911,0.780583214793741,0.835046288975332,0.827498408656906,0.810299685861373,0.790994828110739,0.786516853932584,0.805573477774659,0.78740157480315,0.794117647058823,0.786279683377309
"Clark","NV","Las Vegas","32","003",10,,,,,,0.613862095506354,0.613862095506354,0.633805844521383,0.661452810180276,0.650195058517555,0.664130548126702,0.631199278629396,0.624705298813421,0.647282372833926,0.656392694063927,0.632911392405063,0.639318060735216,0.641503046716317,0.657064480990462,0.632786261643417,0.626968949284976,0.634249471458774,0.648625279992572,0.644206756161202,0.6328253631382,0.632538982053545,0.628378378378378,0.619621342512909,0.619621342512909,0.616166077738516,0.619323099554734,0.620834634158647,0.610163204747775,0.608493008803729,0.612727213110845,0.612299465240642,0.60316721006055,0.61139971317465,0.61980337731043,0.611587107303142,0.609985869053227,0.618492220276856,0.620512576363274,0.61774655877914,0.610763176055138,0.61741835147745,0.617256637168142,0.622208040842374,0.619728026628355,0.61785957789763,0.615812475168852,0.621621621621622,0.623449435989486,0.629831032149811,0.623314478797293,0.626204238921002,0.622208040842374,0.614762058918744,0.621236491004086,0.614113443501563,0.615377716214671,0.627615062761506,0.629689174705252,0.624153492003053,0.638038610184207,0.643208475217556,0.638171564262392,0.639762919112833,0.632530120481928,0.632530120481928,0.644134731941855,0.64390791422977,0.651943920521535
