"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Montgomery","TN","Clarksville","47","125",273,154900,149950,151500,150975,153725,158900,160450,188000,196000,196000,168000,159250,159000,146400,159500,159500,159900,168000,159250,168000,168000,189900,187450,185000,169200,184950,164900,189900,196000,196000,178000,169000,167900,184950,181450,183900,177000,179950,175000,167750,167500,160000,169500,165950,168750,169900,169900,190450,189450,190450,196000,196000,199000,196000,196000,196000,196000,199900,196000,189000,195750,179950,183950,184000,188000,185000,168700,159000,159450,153000,152000,162450,172175,157950
"Muskegon","MI","Muskegon","26","121",274,,,,,,,,,,,,,,,,,,,,129900,119900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,139900,154900,154900,154900,154900,154900,164900,169900,169900,160000,167500,169900,169900,169900,174000,169900,169900,184900,189900,199900,197548.5,183600,180000,181150,179900,189900,189900,192400,199900,199900,199900,199900,195900,199900,195900,199900
"Monroe","PA","East Stroudsburg","42","089",275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,149850,134900,149800,129900,134999,144900,144900,149000,139949.5,139900,148000,144500,152500,159000,159250,159500,154000
"McLean","IL","Bloomington, IL","17","113",276,136200,148500,145900,137500,134900,133800,132900,127700,124900,122400,124900,124900,124900,123650,124900,122650,119900,119900,108450,104850,104500,103500,104800,103700,99999,99949.5,102000,99900,99900,96500,92900,92900,94900,94900,92250,92250,106900,99900,97900,99900,106000,102750,99900,106400,104900,97700,113200,119900,117900,126400,114900,112400,105950,99900,104200,97900,101650,101800,99900,99900,104250,109400,108700,104900,107700,103900,103000,99900,99900,94700,95000,97500,103500,100750
"Johnston","NC","Raleigh","37","101",277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,178900,173950,154900,153200,170000,159900,156250,156250,159900,158750,168900,160000,151325,159700,157500,140000,145000,130950,120000,119999,117900,1e+05
"Bay","FL","Panama City","12","005",278,275000,269000,269450,259838.5,254900,252450,249000,245000,239900,229000,225000,220900,220000,215500,220000,220000,225000,214900,214900,215000,220000,218000,217500,218950,215000,215500,215000,219000,205000,199900,209900,199900,210000,197000,199900,199900,208900,210000,205000,210000,217500,215000,215000,219950,226700,228950,228900,224894,219700,224700,224900,225000,225000,225000,227700,229000,227900,239650,242343,232000,249000,249000,248000,248000,239900,245000,238900,239900,239450,239000,245000,239900,239900,237900
"Pitt","NC","Greenville","37","147",279,90500,89900,89500,88550,89900,89500,88900,90000,89900,87900,88900,84900,85000,86500,86700,84900,89700,88700,88900,86000,83500,84000,83500,82975,86500,86200,83127,82950,82900,83000,84900,83900,79900,81950,81950,84900,83000,83500,83500,84900,83377,82950,82625,82000,81750,83250,83500,84900,84900,84900,83500,79900,79900,79500,78500,79500,77950,74900,74900,74900,74900,76000,77000,77000,78359.5,77700,76950,77000,78900,79700,79900,79500,79900,83900
"Winnebago","WI","Oshkosh","55","139",280,,,,,,,,,,135900,141700,136900,136900,139900,139900,138400,128700,130000,124900,124900,119900,119900,120000,119900,104900,103750,119000,115000,124900,129900,127400,130000,134900,135400,139900,142900,146575,148250,134950,149450,130000,124900,124900,102900,104900,104875,118200,116900,106000,106450,121950,129950,128000,137000,134900,130000,129900,109900,113900,129900,129900,124900,134900,134900,122750,126950,135000,134500,129900,134900,145000,139900,150000,150000
"Licking","OH","Columbus","39","089",281,134900,135400,143450,143450,149500,148450,143000,141450,139900,139900,138500,137900,126900,125950,133552.5,134900,134900,134950,134950,129900,134700,129950,130995,131990,130945,130945,132900,132900,129900,130900,124210,126495,125500,119999.5,119950,119950,119900,124900,122900,115900,119500,132900,145000,139900,127450,129900,130400,130900,129900,133750,129900,125900,129900,128900,128950,126900,122900,122900,123450,121500,124000,132750,134900,141650,121900,120900,121900,124900,126900,134950,139400,128950,134500,133400
"Kenosha","WI","Chicago","55","059",282,163950,168450,162900,162900,151900,151900,158500,169900,149900,149975,152450,149900,149900,159900,158500,149900,140450,139900,139400,138900,135000,129900,138000,134900,129450,124900,127900,129750,129750,132500,135900,134900,129900,129900,132000,129500,124900,124800,124900,127000,120950,124950,140000,144450,144900,137500,132900,122750,112000,110000,118200,122200,142900,143400,139900,138900,139900,134900,130500,129900,122750,121900,124700,123200,134900,136900,129990,134900,131449.5,130000,129400,124900,129900,129900
"Kent","RI","Providence","44","003",283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,164950,174950,184950,169900,160500,166250,174900,189900,189900,192900,179900,186900,218950,207900,194900,197800,189000,189900,189000,199000,192400,199900,189000,188900,169999,174900,164900,168500,159900,159900,169900,174949.5,174949.5,2e+05,189900,187400,179000,179900,184900,179900,182500,184900
"Middlesex","CT","Hartford","09","007",284,154900,162000,162500,162000,164900,164900,164900,163500,161250,164900,160500,160500,163450,164900,166700,157400,154900,158700,155000,152700,154900,155000,155000,157900,154900,155000,157900,154450,149900,150000,149900,147900,141450,142900,139900,139900,144900,149900,150000,161000,168000,165000,163000,160000,159900,159900,155450,149900,149900,149000,139900,155900,159900,164900,172450,169900,169900,169999,179950,169999,176900,174900,185000,185000,179450,176750,174900,153700,154900,154900,159900,162900,168500,161300
"Scott","IA","Davenport","19","163",285,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139900,139900,142400,147400,149900,149900,149900,149900,147000,139900,139900,128450,122500,139500,141500,141450,149900,154900
"Porter","IN","Chicago","18","127",286,139500,139900,139700,125850,129000,132400,127400,129897.5,124900,124950,119900,119900,119900,116946.5,115000,116949,118450,116700,116700,114900,112900,116450,114000,113950,112240,110950,113900,112000,111070,110000,109900,105900,105000,99949,107700,106900,104000,104400,109000,112900,115000,116750,116750,115000,109950,104900,114450,109900,109950,113900,109900,119900,119900,116000,112500,107900,104500,104900,103250,104500,107200,106900,109900,111250,117500,118750,113900,119500,120000,135000,120000,120000,126700,126700
"Saint Clair","MI","Detroit","26","147",287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,135000,135000,155000,149900,148900,159900,159900,159900,172000,170950,159900,159900,149900,165000,159900
"Boone","MO","Columbia","29","019",288,,,,,,,,,,,,,,,,,,,95000,95000,96500,97200,96500,95000,95000,99900,97500,95500,93200,94900,99900,99950,89700,95000,95000,95000,95000,95000,95000,95000,95000,95000,95000,95000,95000,95000,99749.5,99999,99999.5,102250,104900,106900,103500,102250,103900,109700,109700,114900,110000,110000,109900,99900,99000,99900,111250,111250,112900,117450,129950,117450,107950,99200,105500,102750
"Kent","DE","Dover","10","001",289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,179900,179900,189900,189900,189900,185000,165000,179900,193995,199900,221450,227450,202817,210045,212522.5,210045,179900,178900,174900,174900,175450,174900,180900,177400,180900,180900
"Beaufort","SC","Hilton Head Island","45","013",290,269000,264900,275000,279000,279000,264000,240000,239900,239949.5,249900,239900,249900,245000,229949.5,230000,247000,251000,249000,249000,224900,209000,199250,197500,189900,189000,195000,189900,189900,189900,189900,195000,199900,199950,198500,219000,229000,233500,233750,235000,238489,235000,235000,226000,239000,235000,235000,239000,249000,249000,249000,249000,249000,265000,287000,299900,299000,299900,295000,288000,289900,269900,269000,274000,279000,249500,259000,259000,254900,260000,259500,259900,259500,259000,259450
"Greene","OH","Dayton","39","057",291,121250,117400,114900,114900,115900,117900,117400,114900,114900,109900,103000,98200,1e+05,109900,112450,109900,115000,117900,117950,114938.5,118888.5,119900,122400,132900,128450,124950,139900,121950,109900,109900,102900,107500,109900,107500,108000,102000,108950,105900,107000,109900,109900,109900,119900,109900,113900,112900,109700,107750,107000,106900,106950,109900,109900,109900,109900,109900,107949.5,105000,99900,99900,99900,99900,99900,109900,104900,107400,112900,115900,119750,116650,115900,115900,117375,109900
