"Date","RegionID","RegionName","State","Metro","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2016-02-29,3101,"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA",0,520800,0.00521134916039375,0.0169888693614528,0.0669944683466503,0.064676381130468,-0.00710661879899843,"2006-07","2006-Q3",569000,-0.0847100175746924,"2005-08"
2016-02-29,139,"Cook","IL","Chicago",1,196200,0.00153139356814701,0.00460829493087558,0.0554061323292093,0.0127024844659416,-0.0247961838641567,"2007-02","2007-Q1",257000,-0.236575875486381,"2003-04"
2016-02-29,1090,"Harris","TX","Houston",2,156500,0.000639386189258312,0.0077269800386349,0.0704514363885089,0.043646578340339,0.0197496842061959,"2016-02","2016-Q1",156500,0,"2016-02"
2016-02-29,2402,"Maricopa","AZ","Phoenix",3,225100,0.00133451957295374,0.01487826871055,0.0827320827320827,0.100424516372975,-0.0221106652153472,"2006-03","2006-Q1",281700,-0.200922967696131,"2005-05"
2016-02-29,2841,"San Diego","CA","San Diego",4,503400,0.00318852132323635,0.0149193548387097,0.0582299768761825,0.0682894259957483,-0.00645897200482304,"2005-10","2005-Q4",538400,-0.0650074294205052,"2004-09"
2016-02-29,1286,"Orange","CA","Los Angeles-Long Beach-Anaheim, CA",5,647000,0.00434647624961192,0.0169757937755423,0.0585732984293194,0.0592020139831604,-0.0076864446292616,"2006-04","2006-Q2",703400,-0.0801819732726756,"2005-07"
2016-02-29,581,"Kings","NY","New York",6,635200,-0.00172874430300173,-0.00172874430300173,0.0659506628628965,0.06891124822899,0.0398349436951999,"2015-12","2015-Q4",637600,-0.00376411543287327,"2015-11"
2016-02-29,2964,"Miami-Dade","FL","Miami-Fort Lauderdale",7,247900,0.00567951318458418,0.021004942339374,0.101288316303865,0.100037730465502,-0.0186984765548538,"2007-02","2007-Q1",325400,-0.238168408113092,"2005-05"
2016-02-29,978,"Dallas","TX","Dallas-Fort Worth",8,148300,0.0102179836512262,0.0320111343075852,0.149612403100775,0.0704779802533799,0.0157058478882914,"2016-02","2016-Q1",148300,0,"2016-02"
2016-02-29,1347,"Queens","NY","New York",9,456100,0.00929409161318876,0.0326013131084446,0.0752003771805752,0.0359859794354989,0.00562979447722411,"2007-04","2007-Q2",477300,-0.0444165095327886,"2006-09"
2016-02-29,2832,"Riverside","CA","Riverside",10,316800,0.00158077774264938,0.00731319554848967,0.0531914893617021,0.084574496573341,-0.0275727621675053,"2006-07","2006-Q3",422900,-0.250886734452589,"2004-06"
2016-02-29,3250,"San Bernardino","CA","Riverside",11,278400,0.00760043431053203,0.0242825607064018,0.072006160954948,0.0919878048819536,-0.028017401089903,"2006-07","2006-Q3",379100,-0.265629121603798,"2004-10"
2016-02-29,445,"Clark","NV","Las Vegas",12,201900,0.00347912524850895,0.0161046804227479,0.0901727861771058,0.0990618110721582,-0.0400362028028279,"2006-05","2006-Q2",305200,-0.338466579292267,"2004-03"
2016-02-29,207,"King","WA","Seattle",13,455500,0.00596289752650177,0.0160606736560339,0.095742121722396,0.0699112004593101,0.0167199849769109,"2016-02","2016-Q1",455500,0,"2016-02"
2016-02-29,791,"Wayne","MI","Detroit",14,60900,0,0.00329489291598023,0.0536332179930796,0.0353077531258463,-0.058686596912226,"2005-04","2005-Q2",113600,-0.463908450704225,
2016-02-29,2049,"Tarrant","TX","Dallas-Fort Worth",15,159300,0.00568181818181818,0.0218088518280949,0.120253164556962,0.0645791841068857,0.0199075416936862,"2016-02","2016-Q1",159300,0,"2016-02"
2016-02-29,3136,"Santa Clara","CA","San Jose",16,950000,0.00295608108108108,0.0140905209222886,0.108259449370042,0.103112590504308,0.0253235389289057,"2016-02","2016-Q1",950000,0,"2016-02"
2016-02-29,1561,"Broward","FL","Miami-Fort Lauderdale",17,207600,0.00532687651331719,0.0196463654223969,0.1072,0.0961215163437728,-0.0304397669464411,"2006-06","2006-Q2",289600,-0.283149171270718,"2004-12"
2016-02-29,386,"Bexar","TX","San Antonio",18,136500,0.00367647058823529,0.00961538461538462,0.0647425897035881,0.0162987332370681,0.0206192343951868,"2012-03","2012-Q1",140800,-0.0305397727272727,"2011-10"
2016-02-29,2452,"New York","NY","New York",19,1288200,-0.00869565217391304,-0.0400178850883076,0.0869968779005991,0.0939592995045508,0.0525351286519289,"2015-10","2015-Q4",1356600,-0.0504201680672269,"2015-08"
2016-02-29,3175,"Philadelphia","PA","Philadelphia",20,120800,-0.000827129859387924,0.00415627597672485,0.0360205831903945,0.0120103041316377,0.010424586869598,"2007-09","2007-Q3",123500,-0.0218623481781377,"2007-04"
2016-02-29,1510,"Alameda","CA","San Francisco",21,708100,0.00468217934165721,0.0175312544905877,0.111093676447513,0.106972925713835,0.0105584561862804,"2016-02","2016-Q1",708100,0,"2016-02"
2016-02-29,2801,"Middlesex","MA","Boston",22,446900,0.00404403504830375,0.0136085280108868,0.0635411708710138,0.0446014575772813,0.00843386432803994,"2016-02","2016-Q1",446900,0,"2016-02"
2016-02-29,2046,"Suffolk","NY","New York",23,351400,0.00371322479291631,0.00774304559793519,0.00371322479291631,0.000227816403642445,-0.0228540991377014,"2006-07","2006-Q3",447900,-0.215449877204733,"2003-12"
2016-02-29,3017,"Sacramento","CA","Sacramento",24,297300,0.00405268490374873,0.0184994861253854,0.0970479704797048,0.0922986684980234,-0.0249348271238988,"2005-11","2005-Q4",386500,-0.230789133247089,"2004-06"
2016-02-29,401,"Bronx","NY","New York",25,333200,-0.00119904076738609,-0.00774270399047052,0.00908540278619019,0.00673667792701438,-0.00709781674514132,"2007-04","2007-Q2",396300,-0.159222811001766,"2005-10"
2016-02-29,1252,"Nassau","NY","New York",26,463300,0.000647948164146868,0.00892857142857143,0.0385563774938355,0.0219189560087578,-0.00918787971793666,"2006-08","2006-Q3",512700,-0.0963526428710747,"2005-02"
2016-02-29,2993,"Palm Beach","FL","Miami-Fort Lauderdale",27,228800,0.00615655233069481,0.0191536748329621,0.11609756097561,0.0870976415900073,-0.0337430512775303,"2006-03","2006-Q1",322800,-0.291201982651797,"2004-10"
2016-02-29,2241,"Cuyahoga","OH","Cleveland",28,107800,0.00465983224603914,0.00747663551401869,0.0466019417475728,0.00394230363547199,-0.0204191458901751,"2005-08","2005-Q3",133600,-0.19311377245509,"1999-05"
2016-02-29,3165,"Hillsborough","FL","Tampa",29,172700,0.005824111822947,0.0218934911242604,0.0814026299311209,0.0714531256437996,-0.0207552013895647,"2006-09","2006-Q3",226600,-0.237864077669903,"2005-05"
2016-02-29,2614,"Allegheny","PA","Pittsburgh",30,128300,0.00156128024980484,0.00627450980392157,0.0296950240770466,0.0297632273551287,0.0234058327433468,"2016-02","2016-Q1",128300,0,"2016-02"
2016-02-29,1950,"Oakland","MI","Detroit",31,201200,0.00149328023892484,0.00852130325814536,0.041407867494824,0.0919546322067775,-0.00835079996153476,"2005-12","2005-Q4",219600,-0.0837887067395264,"2002-07"
2016-02-29,2288,"Franklin","OH","Columbus",32,133300,0.00150262960180316,0.0144596651445966,0.0463108320251177,0.0217560073578538,-0.00453591891308991,"2006-06","2006-Q2",140100,-0.0485367594575303,"2004-06"
2016-02-29,2339,"Hennepin","MN","Minneapolis-St Paul",33,228500,0.00351339481774264,0.0160071142730102,0.0297431275349256,0.0363945092832023,-0.00787542150244447,"2006-05","2006-Q2",248400,-0.0801127214170692,"2004-07"
2016-02-29,1287,"Orange","FL","Orlando",34,188900,0.00639318060735216,0.0216333153055706,0.0988947062245492,0.0843569879847967,-0.028216777489371,"2006-07","2006-Q3",262400,-0.280106707317073,"2005-04"
2016-02-29,1694,"Fairfax","VA","Washington",35,493100,-0.000405432799513481,-0.000202757502027575,-0.0122195512820513,0.0316313000583082,-0.0111664300915084,"2005-12","2005-Q4",553000,-0.108318264014467,"2005-03"
2016-02-29,3159,"Contra Costa","CA","San Francisco",36,528400,0.00590138968208643,0.0216550657385924,0.09467578205925,0.0950354307683048,-0.0160022284055826,"2006-01","2006-Q1",622500,-0.151164658634538,"2004-12"
2016-02-29,2840,"Salt Lake","UT","Salt Lake City",37,237400,0.00380549682875264,0.017573939134162,0.0776214253290967,0.0274868739342151,0.0164804229185349,"2007-12","2007-Q4",275200,-0.137354651162791,"2006-11"
2016-02-29,1440,"Travis","TX","Austin",38,285200,0.00884329678103997,0.0145855567413732,0.0969230769230769,0.0546293967997298,0.0449705149207871,"2016-02","2016-Q1",285200,0,"2016-02"
2016-02-29,3130,"Saint Louis","MO","St. Louis",39,159800,0.0043997485857951,0.0152477763659466,0.0632069194943446,0.0183669507062125,-0.00657673761554212,"2007-05","2007-Q2",180800,-0.116150442477876,"2004-10"
2016-02-29,281,"Pima","AZ","Tucson",40,167600,0,0.00239234449760766,0.0213284582571603,0.0223007146910814,-0.031112162313114,"2006-05","2006-Q2",237200,-0.293423271500843,"2004-11"
2016-02-29,2975,"Montgomery","MD","Washington",41,413200,0.000242072137496974,-0.000967117988394584,-0.0088750299832094,0.0187227372206886,-0.0164200626741544,"2006-04","2006-Q2",489300,-0.155528305742898,"2004-11"
2016-02-29,2347,"Honolulu","HI","Urban Honolulu, HI",42,607800,0.000493827160493827,0.0044620723847298,0.0244395752570369,0.0424602735346937,0.0119916396122686,"2016-02","2016-Q1",607800,0,"2016-02"
2016-02-29,3148,"Westchester","NY","New York",43,538700,0.00503731343283582,0.0206517620310724,0.0385579332947754,0.0121235873665375,-0.0137348079191648,"2006-06","2006-Q2",623100,-0.135451773391109,"2004-10"
2016-02-29,2804,"Milwaukee","WI","Milwaukee",44,99200,0.00202020202020202,0.00608519269776876,0.010183299389002,-0.0113001355451147,-0.0335873070278496,"2006-04","2006-Q2",141500,-0.298939929328622,"2002-11"
2016-02-29,1018,"Fresno","CA","Fresno",45,200000,0.00150225338007011,0.00806451612903226,0.0526315789473684,0.061498094611097,-0.0380876020908018,"2006-04","2006-Q2",296800,-0.326145552560647,"2004-07"
2016-02-29,1388,"Shelby","TN","Memphis",46,102000,0,0.00294985250737463,0.0483042137718397,0.011567288503018,-0.0126942335009345,"2007-04","2007-Q2",120000,-0.15,"2002-07"
2016-02-29,1020,"Fulton","GA","Atlanta",47,211800,0.000945179584120983,0.00905192949023344,0.0553064275037369,0.0565109007694848,-0.00306387778748329,"2007-10","2007-Q4",221900,-0.0455159981973862,"2005-08"
2016-02-29,3102,"Mecklenburg","NC","Charlotte",48,181100,0.00499445061043285,0.0185601799775028,0.0728672985781991,0.039791915400621,0.0136748186476059,"2016-02","2016-Q1",181100,0,"2016-02"
2016-02-29,1682,"Du Page","IL","Chicago",49,256400,0.000390167772142021,-0.00116867939228672,-0.0031104199066874,0.0101290566988275,-0.0192463315398023,"2006-10","2006-Q4",316400,-0.189633375474083,"2003-11"
2016-02-29,2694,"Fairfield","CT","Stamford",50,384500,-0.00697314049586777,-0.01637247377846,-0.0251014198782962,-0.00288768809812001,-0.0256903815997661,"2006-03","2006-Q1",499400,-0.230076091309571,"2003-06"
2016-02-29,2480,"Pinellas","FL","Tampa",51,172200,0.0058411214953271,0.024390243902439,0.110967741935484,0.0724150301065889,-0.0223167592109291,"2006-05","2006-Q2",219300,-0.214774281805746,"2005-02"
2016-02-29,874,"Bergen","NJ","New York",52,424000,0.00260108772759518,0.00712589073634204,0.00832342449464923,0.00821763487429727,-0.0160369674911114,"2006-05","2006-Q2",503900,-0.158563206985513,"2004-08"
2016-02-29,1165,"Marion","IN","Indianapolis",53,106400,-0.000938967136150235,0.00188323917137476,0.0400782013685239,0.0216373152690139,-0.0128577312823762,"2006-01","2006-Q1",121200,-0.122112211221122,
2016-02-29,324,"Wake","NC","Raleigh",54,227600,0.00352733686067019,0.00886524822695036,0.0373746581586144,0.0333156978646432,0.0183278115907797,"2016-02","2016-Q1",227600,0,"2016-02"
2016-02-29,2337,"Hartford","CT","Hartford",55,206100,0.00145772594752187,0.000971345313258863,0.0107896027464443,-0.011163930587733,-0.0162135840815568,"2007-06","2007-Q2",247200,-0.16626213592233,"2004-06"
2016-02-29,489,"Duval","FL","Jacksonville",56,139600,0.0028735632183908,0.0108616944243302,0.0672782874617737,0.0368403705106048,-0.0221792448439792,"2006-11","2006-Q4",187000,-0.253475935828877,"2004-11"
2016-02-29,3246,"Prince Georges","MD","Washington",57,248900,-0.00240480961923848,0.000804181745074387,0.018829308227589,0.0397740846328269,-0.0260846998892161,"2006-10","2006-Q4",343300,-0.274978153218759,"2005-02"
2016-02-29,2815,"New Haven","CT","New Haven",58,213300,0.00187881634570221,0.00851063829787234,0.0123398196487897,-0.00553284311971081,-0.0251225461525487,"2006-04","2006-Q2",276300,-0.228013029315961,"2003-12"
2016-02-29,1155,"Macomb","MI","Detroit",59,140800,0.00571428571428571,0.0188133140376266,0.0499627143922446,0.0839334188722758,-0.017799219376453,"2005-11","2005-Q4",169200,-0.167848699763593,"1999-12"
2016-02-29,204,"Kern","CA","Bakersfield",60,181900,0.00441744892324683,0.0167691447736165,0.0656121851200937,0.0723121047660482,-0.0388689643416066,"2006-05","2006-Q2",274800,-0.33806404657933,"2004-10"
2016-02-29,2061,"Ventura","CA","Ventura",61,533700,0.00451722190852626,0.0175405147759771,0.0593489479952362,0.0570018206631078,-0.0162329267248362,"2006-05","2006-Q2",638400,-0.164003759398496,"2004-09"
2016-02-29,2802,"Middlesex","NJ","New York",62,290700,0.00137788494660696,0.00588235294117647,-0.00649350649350649,0.00291489434897363,-0.0194800217490493,"2006-06","2006-Q2",358300,-0.188668713368685,"2004-08"
2016-02-29,2314,"Gwinnett","GA","Atlanta",63,181000,0.00611450806003335,0.0197183098591549,0.0741839762611276,0.0489933670862002,-0.00164252221577044,"2007-01","2007-Q1",190400,-0.0493697478991597,"2005-11"
2016-02-29,3227,"San Francisco","CA","San Francisco",64,1116200,0.00269493352497305,0.0139898255813953,0.111863731447355,0.101521173820017,0.0361442409455577,"2016-02","2016-Q1",1116200,0,"2016-02"
2016-02-29,2626,"Baltimore","MD","Baltimore",65,220900,0.0045475216007276,0.0151654411764706,0.0260102183000464,0.0036614252190339,-0.0144072905689437,"2007-03","2007-Q1",271900,-0.187568959176168,"2005-04"
2016-02-29,2322,"Hamilton","OH","Cincinnati",66,124600,-0.00240192153722978,0.000803212851405623,0.0188062142273099,0.0130130494743788,-0.00842439117021199,"2006-05","2006-Q2",136500,-0.0871794871794872,"2002-12"
2016-02-29,1690,"El Paso","TX","El Paso",67,110000,0.00182149362477231,0.00182149362477231,-0.000908265213442325,-0.011586139329545,0.0117215468048639,"2007-12","2007-Q4",119800,-0.0818030050083473,"2006-10"
2016-02-29,2981,"Montgomery","PA","Philadelphia",68,273600,0.0033003300330033,0.00736377025036819,0.0137087810300111,0.00519701346824397,-0.0067593120192071,"2006-08","2006-Q3",296900,-0.078477601886157,"2005-04"
2016-02-29,2879,"Worcester","MA","Worcester",69,241500,0.00666944560233431,0.0159865376525032,0.0606060606060606,0.0206859303939737,-0.0158022029544745,"2005-12","2005-Q4",284000,-0.149647887323944,"2003-08"
2016-02-29,1322,"Pierce","WA","Seattle",70,259400,0.0034816247582205,0.0168561348490788,0.0727874276261373,0.0366262738872432,-0.00243431966624363,"2007-04","2007-Q2",287800,-0.098679638637943,"2005-12"
2016-02-29,951,"Collin","TX","Dallas-Fort Worth",71,279000,0.00977198697068404,0.0291405385466617,0.146261298274445,0.0841222797389509,0.0366301242108105,"2016-02","2016-Q1",279000,0,"2016-02"
2016-02-29,1223,"Monroe","NY","Rochester",72,129100,0.00232919254658385,0.00545171339563863,0.00388802488335925,0.00989186044658585,0.00937348473740318,"2016-02","2016-Q1",129100,0,"2016-02"
2016-02-29,503,"Essex","MA","Boston",73,372500,0.00512682137075013,0.0199890470974808,0.0645898828236639,0.0400460992508551,-0.000908198612819877,"2005-06","2005-Q2",380800,-0.021796218487395,"2005-02"
2016-02-29,2810,"Multnomah","OR","Portland",74,326800,0.00739827373612824,0.0328697850821745,0.158043940467753,0.0687223408810875,0.0231694792703017,"2016-02","2016-Q1",326800,0,"2016-02"
2016-02-29,2045,"Suffolk","MA","Boston",75,443200,0.00476082520970302,0.0160476845483723,0.0651285748618121,0.0671751033626955,0.019183953408235,"2016-02","2016-Q1",443200,0,"2016-02"
2016-02-29,2463,"Oklahoma","OK","Oklahoma City",76,120300,0.00166527893422148,0.00669456066945607,0.0238297872340426,0.0293497883643872,0.020090895067562,"2016-02","2016-Q1",120300,0,"2016-02"
2016-02-29,2842,"San Mateo","CA","San Francisco",77,1018400,0.0014750712951126,0.00642355964028066,0.104794966370145,0.0967743124017881,0.0233111937793888,"2016-02","2016-Q1",1018400,0,"2016-02"
2016-02-29,2847,"Snohomish","WA","Seattle",78,348100,0.00432775533756492,0.013391557496361,0.0864544319600499,0.0638064612308802,0.0093072552379736,"2007-07","2007-Q3",359600,-0.031979977753059,"2006-11"
2016-02-29,220,"Lake","IL","Chicago",79,222100,0,0.00406871609403255,0.00225631768953069,0.00726981228666346,-0.0245250772652775,"2007-04","2007-Q2",288500,-0.230155979202773,"2002-03"
2016-02-29,984,"Dekalb","GA","Atlanta",80,146900,0.00754458161865569,0.0229805013927577,0.100374531835206,0.0444336696997092,-0.0154786238800143,"2006-08","2006-Q3",173400,-0.15282583621684,"2001-03"
2016-02-29,135,"Cobb","GA","Atlanta",81,205100,0.00489955903968643,0.0198906016907011,0.0743844944997381,0.0490892237979166,0.00537235693604199,"2016-02","2016-Q1",205100,0,"2016-02"
2016-02-29,3134,"San Joaquin","CA","Stockton",82,275100,0.00732332478945441,0.0241995532390171,0.107487922705314,0.114484727771835,-0.0400954514939061,"2005-12","2005-Q4",415600,-0.338065447545717,"2004-04"
2016-02-29,330,"Will","IL","Chicago",83,191600,0.00524658971668416,0.0169851380042463,0.0278969957081545,0.0127941017657867,-0.0142184712759412,"2006-11","2006-Q4",226400,-0.153710247349823,"2004-06"
2016-02-29,1804,"Jackson","MO","Kansas City",84,105700,0,0.00955109837631328,0.0863309352517986,0.010140503016381,,"2010-06","2010-Q2",119400,-0.114740368509213,
2016-02-29,1948,"Norfolk","MA","Boston",85,419700,-0.0021398002853067,0.000715307582260372,0.0487256371814093,0.0378802251198389,0.0034973652301884,"2015-12","2015-Q4",420800,-0.00261406844106464,"2015-12"
2016-02-29,988,"Denton","TX","Dallas-Fort Worth",86,236800,0.00680272108843537,0.0251082251082251,0.147286821705426,0.0770253592786665,0.0344295673080164,"2016-02","2016-Q1",236800,0,"2016-02"
2016-02-29,2889,"Bernalillo","NM","Albuquerque",87,170900,-0.00175233644859813,0.00411280846063455,0.0148456057007126,-0.0175294321608422,0.000704890106483003,"2007-09","2007-Q3",200100,-0.145927036481759,"2006-03"
2016-02-29,2732,"Jefferson","AL","Birmingham",88,106400,0,0.00662251655629139,0.0421155729676787,0.00907659952715467,-0.00555925430944659,"2007-10","2007-Q4",117300,-0.092924126172208,"2005-06"
2016-02-29,1106,"Hudson","NJ","New York",89,353400,0.000566251415628539,0.0123173875680321,0.0837166513339466,0.0317290989887211,-0.0100344369844954,"2006-12","2006-Q4",416400,-0.151296829971182,"2005-06"
2016-02-29,2441,"Monmouth","NJ","New York",90,377500,0.00345560871876661,0.0128789911456936,0.024145415084102,0.0108334458561352,-0.0141454869823558,"2006-05","2006-Q2",437700,-0.13753712588531,"2004-09"
2016-02-29,2243,"Davidson","TN","Nashville",91,197600,0.00970873786407767,0.0340136054421769,0.132378223495702,0.0653317970296361,0.0295338835562347,"2016-02","2016-Q1",197600,0,"2016-02"
2016-02-29,3001,"Providence","RI","Providence",92,201000,0.00802407221664995,0.0260336906584992,0.0640550555849656,0.0134624020121492,-0.0288284076691037,"2005-12","2005-Q4",269600,-0.254451038575668,"2003-06"
2016-02-29,414,"Bucks","PA","Philadelphia",93,285900,0.000349895031490553,-0.000699056274030059,0.00280603297088741,0.00289307686550355,-0.0111737395794848,"2006-08","2006-Q3",322600,-0.113763174209547,"2005-01"
2016-02-29,1689,"El Paso","CO","Colorado Springs",94,225800,0.00310972900932919,0.0130103185284881,0.0526806526806527,0.0399900712915815,0.0121059696574068,"2016-02","2016-Q1",225800,0,"2016-02"
2016-02-29,3236,"Baltimore City","MD","Baltimore",95,110900,0.00452898550724638,0.0221198156682028,0.0501893939393939,0.00568635345560997,0.00145430639675825,"2007-11","2007-Q4",130900,-0.152788388082506,"2006-03"
2016-02-29,80,"Lee","FL","Fort Myers",96,205400,0.00983284169124877,0.0316423907584129,0.115697990222705,0.100409692715746,-0.0350623915384886,"2006-04","2006-Q2",296100,-0.306315433975008,"2005-01"
2016-02-29,757,"Tulsa","OK","Tulsa",97,123800,0.000808407437348424,0.00324149108589951,0.0231404958677686,0.033489977040454,0.0226064908184893,"2016-02","2016-Q1",123800,0,"2016-02"
2016-02-29,201,"Kent","MI","Grand Rapids",98,151900,0.00662690523525513,0.0208333333333333,0.082679971489665,0.0512708101396244,0.00369478977654558,"2016-02","2016-Q1",151900,0,"2016-02"
2016-02-29,285,"Polk","FL","Lakeland",99,139800,0.00647948164146868,0.0189504373177843,0.0870917573872473,0.0634150719596047,-0.0245232635979419,"2006-10","2006-Q4",196300,-0.287824758023434,"2005-04"
2016-02-29,3289,"District of Columbia","DC","Washington",100,500500,0.00260416666666667,0.011928831378892,0.0521336977086399,0.0724451785307321,0.0225396474800348,"2016-02","2016-Q1",500500,0,"2016-02"
2016-02-29,989,"Denver","CO","Denver",101,331000,0.00242277407631738,0.0134721371708512,0.118999323867478,0.0966324908432677,0.0398195956156788,"2016-02","2016-Q1",331000,0,"2016-02"
2016-02-29,659,"Ocean","NJ","New York",102,256500,0.00117096018735363,0.00470035252643948,0.001953125,-0.00324306114563011,-0.0257636859473435,"2006-08","2006-Q3",336800,-0.238420427553444,"2004-02"
2016-02-29,2127,"Arapahoe","CO","Denver",103,301200,0.00668449197860963,0.0255362614913177,0.154465312380222,0.0971074158059668,0.0315388517904027,"2016-02","2016-Q1",301200,0,"2016-02"
2016-02-29,1558,"Bristol","MA","Providence",104,271900,0.00221157390342794,0.00815721171672228,0.0717382735514387,0.0228132337789375,-0.0139782678380289,"2005-09","2005-Q3",317500,-0.143622047244094,"2003-11"
2016-02-29,1822,"Johnson","KS","Kansas City",105,223500,0.00269179004037685,0.00766456266907124,0.0622623574144487,0.0214480743105308,0.0153075831796896,"2016-02","2016-Q1",223500,0,"2016-02"
2016-02-29,1556,"Brevard","FL","Melbourne",106,162900,0.00804455445544554,0.0336294416243655,0.123448275862069,0.0779986067626739,-0.0353641015528298,"2006-02","2006-Q1",233500,-0.302355460385439,"2004-08"
2016-02-29,1404,"Summit","OH","Akron",107,116600,-0.000856898029134533,0.00344234079173838,0.0156794425087108,0.0100744852558605,-0.0079592317782643,"2007-03","2007-Q1",128700,-0.094017094017094,"2002-02"
2016-02-29,2986,"New Castle","DE","Philadelphia",108,212200,0.00283553875236295,0.0104761904761905,0.0336093521675597,0.0095015132240277,-0.00956209213607861,"2007-05","2007-Q2",242300,-0.124226165910029,"2005-05"
2016-02-29,3152,"Anne Arundel","MD","Baltimore",109,317300,0.00189453741711399,0.00698191050460171,0.01536,0.0140631971542393,-0.0132838156694668,"2006-05","2006-Q2",365600,-0.132111597374179,"2005-04"
2016-02-29,771,"Union","NJ","New York",110,305800,0.00559026635975008,0.0244556113902848,0.0461854259322614,0.00356963073152672,-0.0267390225438844,"2006-08","2006-Q3",410600,-0.255236239649294,"2004-02"
2016-02-29,2980,"Montgomery","OH","Dayton",111,86400,-0.00115606936416185,0.00348432055749129,0.00934579439252336,-0.00252702519325931,-0.0213398701851719,"2006-11","2006-Q4",108200,-0.201478743068392,"1998-12"
2016-02-29,2734,"Jefferson","CO","Denver",112,347500,0.00753841693244419,0.0308513794126372,0.159492826159493,0.0902425877811708,0.0336855038949795,"2016-02","2016-Q1",347500,0,"2016-02"
2016-02-29,3069,"Washington","OR","Portland",113,333300,0.00755743651753325,0.025854108956602,0.124114671163575,0.0694051082251315,0.0173965129982794,"2016-02","2016-Q1",333300,0,"2016-02"
2016-02-29,2776,"Lancaster","PA","Lancaster",114,181600,0.00165471594043023,0.00165471594043023,0.0225225225225225,0.00559945426662534,0.00206060728872304,"2007-09","2007-Q3",188400,-0.0360934182590234,"2006-07"
2016-02-29,1676,"Douglas","NE","Omaha",115,140400,0.00357398141529664,0.0181290790427846,0.067680608365019,0.0263153069832673,0.00596003278569635,"2016-02","2016-Q1",140400,0,"2016-02"
2016-02-29,322,"Utah","UT","Provo",116,231600,0.00695652173913043,0.0148992112182296,0.0712303422756707,0.0329958286234902,0.0201034930792896,"2008-02","2008-Q1",259900,-0.108888033859177,"2007-02"
2016-02-29,197,"Kane","IL","Chicago",117,200200,0.00401203610832497,0.0146984287886467,0.0335570469798658,0.0100884981090783,-0.0192686678381969,"2006-10","2006-Q4",247500,-0.191111111111111,"2003-02"
2016-02-29,3033,"Stanislaus","CA","Modesto",118,241200,0.00667779632721202,0.0233347475604582,0.0928862709560489,0.114617501472032,-0.0407645192661343,"2006-03","2006-Q1",366300,-0.341523341523342,"2004-03"
2016-02-29,911,"Camden","NJ","Philadelphia",119,159900,-0.00124921923797626,0.00313676286072773,0.017175572519084,-0.013333300773737,-0.0213919244632051,"2007-01","2007-Q1",208700,-0.233828461907044,"2004-09"
2016-02-29,1349,"Ramsey","MN","Minneapolis-St Paul",120,196000,0.00255754475703325,0.0160705028512182,0.0554658050619278,0.0516088222480269,-0.0142282977067085,"2006-05","2006-Q2",229400,-0.145597210113339,"2003-11"
2016-02-29,1964,"Passaic","NJ","New York",121,293900,0.00204568700988749,0.00650684931506849,0.0247559274755927,0.00102389293068939,-0.0287377193914498,"2006-08","2006-Q3",403300,-0.271262087775849,"2003-12"
2016-02-29,1611,"Chester","PA","Philadelphia",122,316400,0.00189993666877771,0.00189993666877771,0.0163829103758432,0.0133503305284823,-0.00196964401682032,"2007-04","2007-Q2",327300,-0.0333027803238619,"2005-11"
2016-02-29,2537,"Sedgwick","KS","Wichita",123,118500,0,0.00338696020321761,0.0772727272727273,0.021199953094553,0.0181419118787371,"2009-06","2009-Q2",120700,-0.0182270091135046,"2009-01"
2016-02-29,221,"Lake","IN","Chicago",124,122200,0.00163934426229508,0.00328407224958949,0.0286195286195286,0.00280578763614359,-0.00547776713055792,"2008-05","2008-Q2",142900,-0.144856543037089,
2016-02-29,2482,"Plymouth","MA","Boston",125,332000,0.00545124167171411,0.0199692780337942,0.0744336569579288,0.0307107911908548,-0.00989166308766387,"2005-12","2005-Q4",369900,-0.102460124357935,"2004-03"
2016-02-29,2063,"Volusia","FL","Daytona Beach",126,150100,0.0040133779264214,0.0197010869565217,0.101247248716067,0.0589887713760655,-0.0391578175592341,"2006-08","2006-Q3",233700,-0.357723577235772,"2004-07"
2016-02-29,1241,"Morris","NJ","New York",127,410100,0.00416258570029383,0.0130928853754941,0.000732064421669107,0.00697105099644424,-0.0163098734690449,"2006-06","2006-Q2",486700,-0.157386480378056,"2004-07"
2016-02-29,2312,"Guilford","NC","Greensboro",128,124600,0.00160771704180064,0.00646203554119548,0.0314569536423841,0.01687292702451,0.000160655508541607,"2007-10","2007-Q4",127300,-0.021209740769835,"2006-04"
2016-02-29,146,"Dane","WI","Madison",129,227400,-0.00175592625109745,0.00486080424215643,0.040256175663312,0.0259086092184391,0.00656328614305335,"2016-01","2016-Q1",227800,-0.00175592625109745,"2015-12"
2016-02-29,1396,"Sonoma","CA","Santa Rosa",130,539200,0.00297619047619048,0.0131529500187899,0.0833835643962226,0.0856623260354217,-0.0101479627983964,"2005-12","2005-Q4",599300,-0.100283664274987,"2005-02"
