"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Fairfax","VA","Washington","51","059",25,,,,,,,,,,,,,3000,2995,3249.5,3300,3500,3497.5,3700,3300,3200,3050,3250,3200,3225,3275,3300,3600,3500,3500,3600,3500,3497.5,3150,3400,3270,3500,3500,3300,3550,3649.5,3475,3800,3500,3300,3150,3000,3225,3400,3400,3499,3500,3495,3500,3500,3400,3350,3400,3250,3300,3200,3200,3400,3300,3400,3500,3485,3425,3300,3275,3500,3350,3225
"Salt Lake","UT","Salt Lake City","49","035",26,,,,,,,,,,,,,,,,,,,,,,1397.5,1495,1395,1495,1497.5,1649,1495,1472.5,1495,1495,1500,1600,1525,1595,1495,1500,1550,1625,1596.5,1600,1750,1650,1599,1595,1500,1550,1595,1595,1592.5,1595,1595,1595,1695,1737.5,1725,1650,1650,1600,1650,1695,1725,1800,1695,1700,1750,1750,1750,1775,1775,1750,1750,1800
"Travis","TX","Austin","48","453",27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,3525,3200,3500,3500,3500,3500,3500,3397.5,3397.5,3500,4050,4200,3725,3797.5,3700,3695
"Montgomery","MD","Washington","24","031",28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3400,3350,3850,3550,3495,3800,3600,3700,3500,3500,3722.5,3597.5,3800,3875,3800,3325,3500,3500,3800,3550,3600,3575,3550,3550,3600,3725,3800,3500,3620,3917.5,3997.5,4100,3950,3525,3300,3400,3500,3325,3495,3447.5
"Honolulu","HI","Urban Honolulu, HI","15","003",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3350,3100,3025,3050,3175,3250,3175,2975,3200,2700,2700,2500,2650,2750,2700,2350,2300,2500,2700,2600,2975,3000,3000,2700,2600,3000,2800,2700,2800,2800,2950,2550,2500,2500
"Westchester","NY","New York","36","119",30,,,,,,,,,,,,,,,6050,6200,6350,6500,6500,6500,5600,5500,5700,5000,5500,6200,6700,7500,6900,6825,6800,6695,6597.5,7000,6400,5975,5900,6741,6800,7000,6850,6500,6500,5900,6550,6000,6400,6200,5400,5450,6200,7250,6850,6600,6450,5950,5499,5600,6175,6425,6500,6000,6750,6500,6500,6600,6600,6850,6550,6500,6250,5150,5500
"Milwaukee","WI","Milwaukee","55","079",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,750,822.5,895,950,925,845,825,797.5,758.5,700,712.5,695,737.5,766,771,795,775,750,775,750,760,750,787.5,795,750,745,735,745,752.5,760,800,750,750,750,747.5,750,725,750
"Erie","NY","Buffalo","36","029",32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,850,800,797.5,750,750,800,850,817.5,750,790,835,800,800,775,797.5,837.5,800,800,875,850,900,900,900,900,900,900
"Hartford","CT","Hartford","09","003",33,,,,,,,,950,950,912.5,900,925,905,950,950,950,950,1097.5,1012.5,975,1000,1000,1050,1100,1000,1025,1050,1075,1100,1150,1175,1050,1000,975,1000,1050,1050,1075,1062.5,1100,1100,1112.5,1082.5,1090,1090,1050,1075,1050,1050,1050,1050,1050,1000,1025,1037.5,1025,1100,1100,1162.5,1100,1100,1095,1025,995,1000,1000,1100,1100,1100,1100,1000,1025,1000
"Duval","FL","Jacksonville","12","031",34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1872.5,1600,1600,1550,1600,1575,1550,1450,1400,1612.5,1700,1550,1622.5,1600,1650,1500,1550,1700,1795,1672.5,1525,1550,1545,1650,1650,1600,1497.5,1595,1595,1650,1550,1650,1725,1795,1875,1770,1712.5,1725,1695,1625,1647.5,1650,1850,1797.5,1800
