"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Los Angeles","CA","Los Angeles-Long Beach-Anaheim, CA","06","037",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,311.586032612122,311.263736263736,306.758774655479,309.982351541227,312.732688011914,321.857755977928,327.107079307126,330.573248407643,333.770129194374,332.833203166322,333.518930957684,333.333333333333,329.411764705882,319.849364413791,321.407593852462,334.192163266751,338.745387453875,345.872180157712,354.545454545455,355.289256198347,356.85138870799,359.08267954134,358.813462635482,361.093187243448,359.375,359.528436794225,361.505524915411,368.012785595653
"Cook","IL","Chicago","17","031",2,182.352941176471,184.25,185.413424089412,184.920376990575,181.063122923588,179.5,172.916666666667,170,163.932655879333,163.611111111111,159.888888888889,151.346715029863,147.435897435897,146.194926568758,147.151870211807,149.050032999593,149.051490514905,146.788990825688,145.169712793734,142.747252747253,141.583452211127,138.339313172732,132.989690721649,127.075275587703,127.701256921469,129.951388888889,131.25,133.659159486676,134.255743273294,132.278307953951,126.661389064809,124.916666666667,122.940563086548,122.670381877894,127.992945002559,125.249577688715,124.655797949273,128.56062515755,134.262796027502,138.888888888889,142.882712699897,145.80017683466,144.654088050314,143.60632183908,145.384615384615,143.356624737509,138.161057692308,136.474928375349,131.954225352113,140.916328894036,148.750955170657,155.295315682281,160.307577808503,162.09151544179,161.289032258065,160.096501329225,157.894736842105,155.9902200489,150.847457627119,143.277211846821,139.545454545455,147.067764407853,156.634040127679,159.4325025092,164.102564102564,165.617094787442,164.725274725275,162.794918330309,161.813490600811,160.967741935484,157.894736842105,153.625456442358,152.807391613362,158.650793650794
"Harris","TX","Houston","48","201",3,75.2766964974074,76.2307895858249,76.4774044032445,76.6391637932321,76.3806287170773,75.9159964253798,74.7619047619048,74.6690759556629,75.345428314509,74.7235023041475,75.103919239905,74.1953833470734,73.6462582865885,73.6221800115334,73.9163158833712,73.7964989059081,74.3345070422535,74.8093827160494,74.284140969163,73.747572815534,71.877378435518,72.1651513921585,71.2713263621354,71.2250712250712,71.225016352135,71.2166172106825,72.1666666666667,73.1707317073171,73.6214609877494,73.9137509348534,73.6462093862816,73.6024132730015,73.4363525091799,73.2811594976822,75.2823086574655,75.9096422073984,76.2768878718535,78.7981859410431,79.9952877000842,80.9375,81.8006582040433,82.6130589049882,82.7111109341234,83.1604460295956,83.8363514419852,85.5846196433044,84.9281609195402,85.6264367816092,86.1963873194356,88.5848845032519,89.8830793937423,91.9520547945205,92.7004419719812,92.7647534357316,93.2291666666667,94.4331983805668,95.462587541467,96.1143092105263,97.444623269373,99.5103758832172,102.081236520489,104.112649298895,105.015086143273,106.980947728383,104.838709677419,103.353057199211,106.07568533969,106.83547008547,107.655502392345,108.840169731259,108.558842039018,110.390657084189,111.440982624326,108.441158348737
"Maricopa","AZ","Phoenix","04","013",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122.549833616608,123.282846072561,123.753714652557,125,125.754780360012,126.564044990112,126.373626373626,126.365688487585,125.478519778818,125.597566275532,125.930855277751,127.289377289377,126.628748707342,125.951557093426,129.433228837092,131.610347620875,133.17892298784,134.730538922156,135.270700636943,134.864864864865,132.903440308358,134.54698414317,135.762188998048,137.483466759485,138.888888888889,139.387023149658,140.72884490237,143.331820931639
"San Diego","CA","San Diego","06","073",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,274.831243972999,275.499998830617,277.727272727273,281.689436619718,286.759836384885,290.927021696252,295.580110497238,297.367963043644,297.132711457151,297.154449876385,296.276635401635,293.851717902351,291.114343429199,287.841191066998,290.927099841521,296.220703759008,300.914780934039,303.418803418803,309.779614325069,305.202312138728,316.551724137931,317.814982973893,319.004043413492,317.384370015949,317.647058823529,318.860337420311,319.8,321.839003592252
"Orange","CA","Los Angeles-Long Beach-Anaheim, CA","06","059",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,344.357211701843,344.454823810265,344.782896265709,346.076923076923,348.447604129012,350.140056022409,353.220902162701,354.890978400138,357.074502878074,356.98699167259,356.080189923503,358.295964125561,356.996316141996,356.282145481264,354.837346852556,356.558818777357,361.054322911106,362.366737739872,365.058110196257,368.386044375465,370.928001756437,373,374.766233766234,375.560538116592,375.429184549356,374.55561198578,377.30834088806,379.377431906615,382.877969638239
"Kings","NY","New York","36","047",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,356.428571428571,353.139013452915,351.851851851852,358.664772727273,365.296580327099,366.533333333333,371.812659341263,362.453531598513,361.064030131827,374.183827222501,375.903225806452,396.359365825015,385.135135135135,384.780278670954,375.956284153005,385.714285714286,392.857142857143,418.563922942207,433.333333333333,437.134502923977,437.41779545962,437.134502923977,458.369439630271,454.242424242424,458.333333333333,512.978986402967,506.756756756757,524.390243902439,540.48729605288,569,567.596566523605,572.020202020202,567.596566523605,598,608.571428571429,604.72972972973,604.652446564211,660.187323561779,677.083333333333
"Miami-Dade","FL","Miami-Fort Lauderdale","12","086",8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,156.25,162.187210379981,165.892501658925,169.668535849324,169.176209755157,168.461549567342,173.427395649618,180.005521811154,163.481904474293,162.443358241439,167.788470873001,179.917284623773,181.78519107213,186.084142394822,187.654320987654,183.871682364543,187.5,185.873605947955,187.443541102078,185.690733672604,186.373231317664,190.647482014388,194.101057579318,209.302325581395,212.925925925926,209.9609375,219.20165175499,218.75,218.221494817239,203.611652664207,204.827176781003,220.258016713878,223.759704384483,228.531855955679,227.827616853193,246.115876029866,249,262.962962962963,270.935960591133
"Dallas","TX","Dallas-Fort Worth","48","113",9,85.3460178089417,85.6279274247896,87.9802656237806,89.0736342042755,88.3865744190022,88.007219398978,87.5796178343949,85.9145376441329,84.9,83.8347487457517,81.9278760896587,78.6116782495927,76.8475010914915,76.4954234038031,75.7033744383902,74.9910682386567,77.4372907104434,77.7139023081052,75.9594260745009,73.9776700505042,71.4668094218415,71.492277992278,70.5974505695251,68.6487234338642,69.4253351313621,70.6931546061538,70.7292682926829,70.856438693777,72.4042773370128,74.050589366809,73.9547038327526,72.2360462710754,71.7271898222876,73.2193763849118,83.3333333333333,83.1543624161074,82.4619794280271,83.6085977572932,88.7096774193548,91.3173652694611,93.0759059297218,93.3527373632506,93.3111005163333,93.0621398808858,93.8511326860841,93.5916890154619,92.934564431955,92.934564431955,89.9722705733608,90.7514450867052,95.9559884559885,99.3167701863354,102.399183312903,98.0118599067629,98.5401459854015,103.209019947962,100.544844928751,100.560180415048,98.1238993926121,101.115742255774,101.462126340542,106.467751360294,110.885635599362,113.773129525342,113.755408790708,114.314247669774,111.642205503592,111.585994732592,113.708841678836,115.68848758465,116.279069767442,115.546218487395,116.396761133603,120.39197358872
"Queens","NY","New York","36","081",10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,281.848940533151,281.56862745098,284,290.858725761773,291.547619047619,296.475466482377,298.217042920144,300.067430883345,303.478260869565,308.684196956317,303.934832317073,304.62962962963,301.724137931034,301.686094971294,301.724137931034,312.091370558376,317.46768707483,328.96782255117,337.692307692308,337.441130298273,340,340.230911364737,341.911764705882,336.993243243243,335.701224129228,343.299142642526,343.497210398619,346.907993966818,337.596153846154,352.111795774648,367.647058823529,370.714285714286,378.090781767252,384.32316199058,386.867088607595,389.756944444444,391.518737672584,400.434627100798,406.25
