"RegionName","State","Metro","StateCodeFIPS","MunicipalCodeFIPS","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"Riverside","CA","Riverside","06","065",11,,2087.5,2200,2200,2300,2200,2100,2000,2000,2200,2200,1995,2000,1992.5,2000,2099,2000,1950,1945,1895,1895,1895,1900,1850,1849.5,1847,1795,1797,1800,1800,1800,1750,1795,1799,1795,1795,1795,1795,1800,1822.5,1822.5,1850,1840,1850,1850,1800,1845,1850,1800,1800,1800,1895,1899,1900,1900,1900,1895,1895,1895,1900,1900,1917,1998.5,1995,2000,2000,2000,2000,2000,2000,2000,2000,2020
"San Bernardino","CA","Riverside","06","071",12,,1900,1900,1947.5,1700,1850,1800,1900,1950,1925,1872.5,1697.5,1696.5,1725,1750,1700,1700,1600,1637,1575,1595,1595,1650,1600,1649.5,1650,1555,1600,1600,1650,1600,1575,1599.5,1637,1650,1675,1700,1700,1700,1700,1675,1700,1750,1750,1750,1695,1695,1650,1650,1650,1675,1849,1829,1800,1795,1795,1750,1750,1750,1767,1800,1850,1875,1850,1900,1950,1890,1895,1900,1850,1864,1890,1900
"Clark","NV","Las Vegas","32","003",13,,1600,1397,1400,1300,1350,1495,1500,1550,1550,1450,1400,1395,1375,1350,1450,1400,1400,1400,1400,1395,1375,1350,1395,1350,1395,1395,1350,1375,1350,1350,1350,1300,1300,1300,1300,1300,1350,1350,1350,1345,1350,1375,1395,1395,1375,1377,1350,1350,1350,1350,1395,1395,1395,1395,1400,1395,1395,1395,1395,1400,1400,1450,1450,1450,1495,1490,1450,1450,1450,1400,1450,1495
"King","WA","Seattle","53","033",14,,,,,,,,,,,,,,2100,2095,2250,2250,2200,2195,2200,2200,2100,2095,2100,2100,2150,2100,2200,2200,2195,2150,2100,2195,2200,2225,2250,2200,2250,2195,2100,2300,2400,2295,2300,2250,2200,2200,2195,2162.5,2195,2212.5,2377.5,2395,2450,2400,2395,2250,2250,2250,2297.5,2295,2400,2395,2500,2650,2700,2695,2547,2500,2495,2550,2595,2600
"Wayne","MI","Detroit","26","163",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1200,1100,1075,1050,1000,1000,997.5,950,1000,1000,1050,1100,1100,1200,1200,1100,1025,1100,1050,1112.5,1175
"Tarrant","TX","Dallas-Fort Worth","48","439",16,,,,,,,1562.5,1500,1500,1500,1625,1450,1525,1500,1500,1450,1475,1495,1500,1497.5,1495,1500,1495,1495,1500,1495,1462.5,1450,1500,1500,1500,1450,1495,1450,1450,1422.5,1450,1450,1481.5,1500,1500,1500,1500,1550,1519.5,1475,1495,1475,1495,1495,1495,1525,1545,1575,1595,1595,1550,1550,1575,1582.5,1617,1650,1650,1650,1650,1650,1650,1650,1650,1600,1595,1610,1650
"Santa Clara","CA","San Jose","06","085",17,,,,,,,,,,,,2700,2500,2595,2600,2850,2897.5,2800,3000,2700,2900,2975,2600,2595,2795,3000,2557.5,2600,2750,2750,2792.5,2797.5,2800,2950,2865,2800,2797.5,2795,2990,2982.5,3000,3375,3297.5,3500,3300,3197,3350,3150,3195,3100,3200,3695,3750,3700,3700,3700,3695,3700,3600,3750,3950,3800,3897.5,4000,4199.5,4250,4200,4097.5,4000,4000,4000,4075,4100
"Broward","FL","Miami-Fort Lauderdale","12","011",18,,2400,2500,2450,2450,2300,2300,2400,2500,2450,2400,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2450,2500,2450,2500,2500,2500,2450,2400,2495,2500,2400,2400,2450,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2500,2495,2500,2500,2500,2575,2600,2500,2500,2500,2600,2600,2550,2500,2500,2500,2600,2595,2595,2650,2650,2600,2600,2600,2600,2600
"Bexar","TX","San Antonio","48","029",19,,,,,,,,,,1400,1425,1412.5,1350,1350,1387.5,1395,1400,1400,1395,1375,1375,1395,1395,1350,1395,1475,1399.5,1425,1495,1495,1450,1400,1400,1450,1375,1407,1400,1450,1485,1500,1495,1499.5,1475,1425,1400,1395,1395,1400,1400,1395,1400,1500,1500,1500,1500,1485,1450,1450,1450,1450,1475,1500,1495,1550,1595,1600,1595,1550,1595,1595,1550,1550,1595
"New York","NY","New York","36","061",20,,,,,,,,,,,,,,,5195,5225,4900,5170,5300,5295,5195,5295,5200,5200,5200,5092.5,5150,5395,5395,5395,5400,5500,5700,5600,5600,5500,5495,5495,5495,5500,5500,5600,5600,5500,5600,5450,5495,5500,5500,5595,5500,5500,6115,6000,6000,6000,5900,5750,5855,5790,5995,5995,6200,6045,6000,6000,6150,6300,6350,6000,5995,5995,5995
"Philadelphia","PA","Philadelphia","42","101",21,,,,,,,,,,,,,1800,1825,1900,1800,1800,1797.5,1750,1700,1625,1650,1800,1850,2000,2000,1950,1995,1900,1900,1800,1700,1750,1725,1700,1700,1900,1950,2000,2000,2000,2000,1850,1800,1800,1800,1999,2000,2000,2000,2000,2000,2000,2000,1800,1800,1800,2000,2000,2000,2000,2100,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000,2000
"Alameda","CA","San Francisco","06","001",22,,,,,,,,,,,,,2250,2172.5,2100,2200,2400,2472.5,2597.5,2450,2600,2500,2350,2200,2300,2425,2200,2363,2450,2485,2373,2295,2262.5,2200,2292.5,2300,2300,2350,2295,2350,2325,2500,2500,2795,2800,2600,2600,2600,2500,2597.5,2600,2895,2900,3000,3025,3125,3000,3195,3100,3000,2950,2800,2900,3175,3500,3500,3300,3400,3400,3400,3497.5,3500,3500
"Middlesex","MA","Boston","25","017",23,,,,,,,,,,,,,,,2495,2400,2575,2600,2600,2500,2500,2600,2600,2500,2400,2700,3000,3000,3000,2900,2875,2800,2800,2800,2800,2800,2950,3000,3100,3200,3000,3000,3000,2999.5,2900,2700,2725,2700,2800,2899.5,3000,3275,3250,3250,3200,3200,2975,2900,2900,2900,2950,3200,3350,3350,3400,3350,3200,3200,3200,3200,3200,3200,3200
"Sacramento","CA","Sacramento","06","067",24,,,,,,,,,,,,,,,,,,1495,1499.5,1495,1495,1495,1412.5,1395,1395,1400,1450,1472.5,1495,1495,1450,1495,1495,1461,1458.5,1495,1450,1471,1455,1495,1495,1500,1495,1495,1500,1499.5,1500,1495,1495,1495,1500,1550,1495,1521,1525,1550,1557.5,1595,1595,1595,1550,1575,1595,1620,1650,1650,1650,1650,1650,1682,1675,1695,1695
"Bronx","NY","New York","36","005",25,,,,,,,,,,,,,,,,,,2171.5,2400,2200,2195,1900,1800,1950,2000,2195,2088,2067,1900,1900,1900,1850,1850,1935,2000,1900,2000,2089,2100,2200,2200,2200,2170.5,2244.5,2244.5,2200,2239,2175,2200,2200,2200,2200,2200,2097.5,2100,2100,2100,2100,2100,2195,2200,2350,2500,2500,2500,2397.5,2350,2400,2250,2200,2250,2300,2400
"Nassau","NY","New York","36","059",26,3000,3200,3100,3200,3600,3225,3000,3000,3000,2850,3000,2925,2950,2950,3087.5,3200,3499,3400,3300,3400,3175,2975,3000,3000,3000,3150,3150,3000,3300,3100,2950,3000,2975,3250,3250,3200,3250,3200,3200,3275,3400,3500,3200,3000,3000,3000,3000,3000,3000,3000,3100,3300,3200,3250,3500,3200,3100,3200,3200,3200,3300,3300,3300,3447.5,3575,3500,3500,3400,3400,3200,3100,3300,3450
"Palm Beach","FL","Miami-Fort Lauderdale","12","099",27,,,,,,,,,,,,,2697,2500,2497,2500,2500,2400,2400,2399,2400,2395,2300,2335,2355,2350,2300,2395,2400,2450,2500,2450,2400,2400,2350,2400,2350,2350,2400,2400,2400,2450,2400,2500,2500,2400,2450,2400,2310,2300,2350,2427.5,2495,2450,2450,2400,2350,2400,2446,2400,2435,2462.5,2525,2552.5,2600,2601,2600,2635,2600,2600,2600,2600,2600
"Hillsborough","FL","Tampa","12","057",28,1285,1350,1550,1685,1547.5,1600,1800,1725,1700,1700,1650,1650,1650,1600,1600,1595,1600,1600,1550,1550,1500,1500,1500,1500,1500,1537.5,1500,1500,1550,1550,1495,1500,1495,1450,1450,1450,1500,1550,1595,1600,1600,1600,1595,1600,1595,1595,1595,1550,1550,1550,1550,1600,1600,1647,1650,1625,1595,1595,1600,1595,1600,1635,1650,1650,1695,1695,1650,1650,1665,1670,1650,1695,1700
"Allegheny","PA","Pittsburgh","42","003",29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1725,1497.5,1712.5,1625,1600,1545,1600,1695,1397.5,1295,1300,1450,1400,1300,1425,1545,1795,1700,1550,1297,1250,1300,1475,1397.5,1395
"Oakland","MI","Detroit","26","125",30,1750,1995,2250,2200,2000,2000,2000,2000,2000,2000,2000,2000,1950,2000,2100,2100,2197.5,2195,2125,2050,1872.5,1850,1850,1900,1900,1895,2000,2200,2200,2200,2100,2000,2000,2000,2000,1950,2000,2000,2100,2200,2250,2200,2200,2195,2195,2200,2200,2195,2150,2100,2100,2350,2200,2200,2300,2300,2295,2250,2300,2300,2300,2250,2300,2300,2400,2400,2300,2300,2300,2200,2297.5,2275,2250
"Franklin","OH","Columbus","39","049",31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.5,1550,1550,1600,1499.5,1500,1575,1647,1625,1750,1650,1600,1600,1600,1625,1700,1650,1650,1650
"Hennepin","MN","Minneapolis-St Paul","27","053",32,,,,,,,,,,,,,,,,,1800,1795,1595,1500,1600,1699,1600,1598,1595,1600,1595,1695,1745,1597.5,1650,1619.5,1650,1595,1595,1595,1599.5,1545,1595,1795,1895,1750,1650,1695,1650,1770,1745,1700,1695,1625,1650,1695,1800,1795,1800,1745,1650,1795,1700,1695,1695,1850,1899,1895,1900,1850,1850,1850,1800,1800,1850,1885,1850
"Orange","FL","Orlando","12","095",33,,,,,,,1400,1472.5,1495,1450,1275,1350,1400,1500,1581,1595,1597,1600,1600,1592.5,1495,1495,1450,1450,1450,1500,1495,1500,1590,1595,1595,1500,1500,1500,1490,1500,1550,1550,1595,1625,1650,1650,1625,1650,1645,1600,1625,1600,1600,1600,1600,1675,1695,1695,1695,1695,1685,1650,1650,1650,1695,1695,1700,1700,1750,1750,1795,1750,1695,1704,1750,1750,1774
"Fairfax","VA","Washington","51","059",34,,3000,2850,2650,2800,2750,2800,2650,2500,2700,2800,2750,2600,2697,2700,2800,2800,2800,2750,2700,2750,2600,2600,2697.5,2747.5,2650,2750,2800,2892.5,2900,2800,2750,2750,2750,2799,2795,2750,2800,2850,2900,2900,2950,2900,2850,2800,2795,2750,2700,2650,2650,2750,2850,2990,2950,2850,2800,2800,2800,2800,2800,2800,2895,2992.5,3000,2950,2950,2900,2875,2850,2850,2800,2850,2900
"Contra Costa","CA","San Francisco","06","013",35,,,,,,,,,,,,2100,2100,2100,2195,2262.5,2295,2200,2250,2150,2197.5,2100,2100,2050,2100,2150,2100,2100,2195,2182,2100,2095,2050,2050,2029.5,2050,2000,1995,1985,1995,2000,2050,2095,2100,2150,2100,2150,2149,2100,2150,2150,2200,2354.5,2400,2350,2375,2400,2300,2300,2300,2300,2375,2385,2554.5,2600,2590,2695,2589,2600,2500,2550,2500,2459.5
"Salt Lake","UT","Salt Lake City","49","035",36,,,,,,,,,,,,,,,,,1272.5,1250,1250,1295,1300,1350,1300,1295,1295,1350,1300,1399,1400,1375,1350,1395,1350,1362.5,1395,1345,1300,1395,1400,1395,1397.5,1395,1395,1362.5,1395,1352.5,1300,1300,1325,1325,1350,1395,1395,1412.5,1400,1400,1400,1400,1400,1400,1450,1440,1450,1450,1450,1462.5,1495,1580,1497.5,1495,1475,1495,1500
"Travis","TX","Austin","48","453",37,2125,1897.5,2174.5,2000,1975,1795,1750,1685,1700,1795,1800,1972.5,1850,1875,2000,1950,1800,1800,1750,1800,1900,1849,1750,1800,1900,2100,1950,1980,2100,1995,1950,1897,1800,1800,1797.5,1700,1900,1850,1930,2000,2076,2049,1995,1980,1995,2095,2095,2100,2100,2097.5,2150,2200,2246,2200,2250,2295,2200,2250,2250,2195,2000,2200,2400,2500,2400,2400,2400,2450,2400,2500,2570,2600,2500
"Saint Louis","MO","St. Louis","29","189",38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1550,1500,1500,1495,1495,1425,1400,1250,1350,1572.5,1600,1500,1375,1325,1312.5,1385,1450,1500,1495
"Pima","AZ","Tucson","04","019",39,,,1572.5,1385,1325,1300,1275,1295,1262.5,1250,1250,1297.5,1300,1250,1300,1395,1395,1350,1317.5,1300,1295,1295,1295,1300,1380,1372.5,1450,1395,1350,1350,1350,1250,1295,1250,1200,1250,1295,1350,1395,1300,1250,1257.5,1250,1250,1250,1250,1250,1250,1250,1250,1250,1300,1300,1295,1250,1250,1250,1250,1220,1250,1295,1300,1300,1400,1300,1262.5,1250,1300,1275,1297.5,1250,1300,1300
"Montgomery","MD","Washington","24","031",40,,,2400,2450,2500,2500,2397.5,2500,2495,2400,2400,2400,2400,2500,2500,2600,2695,2750,2600,2550,2497.5,2500,2600,2550,2500,2400,2465,2500,2500,2600,2550,2500,2500,2500,2500,2400,2400,2525,2605,2672.5,2697.5,2657.5,2600,2550,2500,2500,2500,2500,2450,2487.5,2477.5,2600,2650,2750,2750,2600,2570,2600,2625,2500,2500,2500,2600,2700,2700,2700,2597.5,2550,2595,2500,2500,2550,2600
"Honolulu","HI","Urban Honolulu, HI","15","003",41,,,,,,,,,,,,,,,2950,2800,2900,2900,2800,2800,2797.5,2600,2600,2600,2597.5,2600,2625,2600,2700,2700,2700,2800,2900,2900,2600,2600,2800,2600,2800,2850,2850,2700,2625,2800,2700,2600,2700,2600,2500,2500,2600,2750,3000,3075,2800,2800,2850,2850,3000,2900,3000,2975,3000,3150,3000,3050,3000,3000,3000,3150,3200,3050,3000
"Westchester","NY","New York","36","119",42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5200,5150,5261,5075,4995,4500,4500,4200,4675,4150,4300,4250,4100,4800,4987.5,4925,5200,4500,4200,4200,4000,4250,4225,4500,4975,5200,5200,4962.5,4500,4300,4200,4000,3975,4000,3850
"Milwaukee","WI","Milwaukee","55","079",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,975,895,850,895,995,1062.5,937.5,900,950,990,1095,1150,1097.5
"Fresno","CA","Fresno","06","019",44,,,,,,,,,,,,,,,,,,1695,1695,1625,1595,1495,1595,1400,1300,1295,1195,1100,1100,1200,1200,1295,1295,1225,1200,1184,1200,1272.5,1250,1212.5,1295,1297.5,1350,1395,1395,1395,1450,1395,1325,1350,1350,1375,1400,1495,1495,1500,1495,1495,1420,1397.5,1475,1400,1395,1495,1462.5,1512.5,1525,1550,1550,1500,1450,1495,1495
"Shelby","TN","Memphis","47","157",45,,,,,,,,,,,,1525,1500,1467.5,1495,1595,1495,1425,1320,1305,1300,1475,1500,1495,1450,1497.5,1372.5,1400,1512.5,1495,1372.5,1395,1322.5,1350,1250,1250,1195,1200,1135,1095,1100,1195,1195,1050,1095,1150,1250,1245,1150,1150,1150,1225,1200,1200,1195,1150,1150,1200,1275,1250,1250,1295,1295,1275,1295,1295,1295,1250,1195,1195,1225,1195,1195
"Fulton","GA","Atlanta","13","121",46,1800,1862.5,2100,2000,2200,2200,2000,1950,1900,1850,1850,1700,1600,1600,1750,1750,1785,1750,1695,1587.5,1525,1535,1400,1375,1375,1397.5,1300,1350,1400,1400,1400,1400,1362.5,1300,1250,1300,1300,1367.5,1417,1400,1400,1400,1335,1395,1450,1350,1350,1350,1300,1325,1350,1400,1400,1437.5,1500,1500,1500,1495,1495,1500,1500,1513,1650,1650,1747.5,1650,1685,1757,1695,1767.5,1750,1650,1680
"Mecklenburg","NC","Charlotte","37","119",47,1450,1525,1500,1500,1572.5,1525,1500,1500,1500,1450,1450,1450,1495,1495,1450,1495,1500,1497,1400,1450,1400,1400,1450,1399,1450,1450,1500,1600,1595,1597,1525,1550,1500,1495,1450,1400,1400,1495,1462.5,1495,1495,1500,1475,1450,1400,1395,1395,1395,1400,1400,1400,1455,1550,1550,1600,1575,1500,1475,1475,1497.5,1500,1550,1595,1575,1550,1550,1575,1595,1575,1550,1595,1650,1630
"Du Page","IL","Chicago","17","043",48,,,,,,,2000,2000,2097.5,2195,2200,2200,2200,2100,2200,2097.5,2200,2247.5,2175,2197.5,2200,2200,2200,2300,2395,2300,2300,2300,2450,2350,2300,2225,2200,2225,2300,2400,2497.5,2300,2300,2500,2347.5,2400,2300,2300,2200,2100,2200,2200,2187.5,2150,2187.5,2347.5,2372.5,2300,2300,2325,2300,2300,2290,2300,2275,2300,2300,2400,2400,2300,2400,2500,2400,2295,2325,2300,2350
"Fairfield","CT","Stamford","09","001",49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4000,4000,3995,3995,3800,3775,3600,3800,3985,3985,4000,3900,3975,3950,4000,3950,3775,3725,3500,3500,3700
"Pinellas","FL","Tampa","12","103",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2200,1897.5,2100,2000,1969.5,1950,1920,1825,1952,2150,1995,2200,2175,2004,1997.5,2150,2162.5,2162.5,1972.5,1925.5,1875
"Bergen","NJ","New York","34","003",51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2800,3150,2875,2900,3000,3000,3200,3100,2900,2950,2975,3250,3100,3295,3450,3200,3000,2887.5,3000,3000,3090,3000,2982.5,2950,3250,3500,3450,3350,3500,3500,3200,3300,3300,3300,3450,3500,3297.5,3300,3300,3250,3000,2975,3000,3190,3100
"Marion","IN","Indianapolis","18","097",52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1050,950,900,875,855,900,950,995,1035,1095,1125,1125,1100,1050,1050,1000,1150,1100,1100,1100,1150,1180,1200,1195,1150,1157.5,1100,1175,1175,1195,1150,1150,1125,1135,1147.5,1145,1125,1097,1075,1100,1099.5,1100
"Wake","NC","Raleigh","37","183",53,1695,1650,1700,1695,1595,1537.5,1580,1500,1672.5,1595,1695,1597.5,1595,1595,1575,1595,1595,1550,1550,1499.5,1497,1500,1525,1550,1595,1595,1595,1580,1600,1595,1512.5,1500,1495,1495,1495,1495,1595,1550,1595,1525,1600,1600,1550,1500,1550,1500,1525,1595,1595,1595,1600,1622.5,1600,1650,1650,1650,1650,1550,1550,1562.5,1650,1625,1650,1600,1687.5,1695,1695,1695,1597,1695,1699,1695,1695
"Hartford","CT","Hartford","09","003",54,,,,,,,,,,,,,,,,1987.5,1800,1700,1800,1775,1650,1625,1750,1500,1550,1650,1525,1575,1700,1700,1600,1650,1600,1475,1575,1550,1600,1400,1400,1550,1600,1600,1500,1600,1500,1400,1450,1400,1400,1400,1475,1450,1500,1650,1650,1595,1597.5,1600,1500,1550,1550,1650,1625,1450,1425,1575,1600,1525,1600,1550,1450,1400,1450
"Duval","FL","Jacksonville","12","031",55,1297.5,1350,1350,1350,1375,1350,1350,1385,1350,1300,1300,1337.5,1350,1295,1295,1300,1300,1375,1350,1300,1300,1295,1250,1250,1300,1295,1295,1295,1295,1300,1250,1250,1225,1275,1222.5,1250,1265,1275,1350,1375,1375,1350,1350,1350,1350,1352.5,1350,1350,1325,1350,1350,1350,1350,1350,1350,1325,1300,1300,1300,1295,1295,1300,1350,1350,1395,1395,1350,1375,1350,1395,1395,1395,1395
"Prince Georges","MD","Washington","24","033",56,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900,1995,2000,1925,1900,1800,1850,2097.5,2100,2000,1999.5,2000,2000,1962.5,1915,1992.5,2000,2200,2200,2170,2020,2000,2000,2000,2000,1995,2100,2100,2100,2100,2075,2150,2170,2150,2100,2075,2200,2200
"New Haven","CT","New Haven","09","009",57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1800,1650,1772.5,1800,1800,1600,1575,1500,1500,1500,1500,1550,1597.5,1600,1625,1600,1550,1650,1525,1450,1575,1600,1750,1695,1625,1650,1625,1600,1600,1695,1575,1550,1600
"Kern","CA","Bakersfield","06","029",58,,,,,,,,,,,,,1400,1450,1400,1450,1525,1450,1550,1350,1325,1450,1500,1412.5,1350,1500,1400,1450,1450,1470,1500,1492.5,1400,1350,1372.5,1400,1500,1450,1500,1537.5,1600,1550,1500,1500,1445,1450,1400,1495,1495,1500,1495,1500,1472.5,1550,1500,1525,1537.5,1500,1545,1547.5,1550,1550,1595,1550,1575,1595,1600,1550,1550,1500,1500,1547.5,1595
"Ventura","CA","Ventura","06","111",59,,,,,,,,,,,,,2662.5,2650,2900,2950,3000,2800,2750,2750,2795,2600,2650,2600,2672.5,2650,2800,2550,2700,2800,2800,2850,2700,2500,2600,2600,2600,2577,2600,2600,2650,2700,2650,2900,2850,2750,2700,2750,2750,2700,2650,2700,2925,2825,2850,2900,2800,2900,2900,2950,2900,2800,2825,2925,3100,3170,3095,3000,2950,2950,2995,3000,3000
"Middlesex","NJ","New York","34","023",60,,,,,,,,,,,,2350,2450,2500,2700,2600,2400,2500,2525,2500,2550,2500,2475,2400,2400,2300,2225,2500,2650,2600,2500,2500,2425,2475,2600,2500,2475,2450,2500,2500,2550,2600,2600,2500,2550,2500,2450,2375,2500,2500,2500,2425,2400,2450,2500,2500,2500,2475,2500,2400,2400,2500,2700,2650,2600,2550,2700,2600,2650,2575,2500,2500,2500
