"Date","RegionName","State","Metro","SizeRank","Zri","MoM","QoQ","YoY","ZriRecordCnt"
2016-02-29,"Fairbanks North Star","AK","Fairbanks",591,1485,-0.0046916890080429,-0.0294117647058823,-0.0185062789160608,1878
2016-02-29,"Cape May","NJ","Ocean City",592,1827,0.00827814569536424,0.00384615384615385,0.108616504854369,28413
2016-02-29,"Roanoke City","VA","Roanoke",593,867,-0.0158910329171396,-0.00914285714285714,0.123056994818653,4229
2016-02-29,"Daviess","KY","Owensboro",594,848,0.00355029585798817,0.00236406619385343,0.0107270560190703,670
2016-02-29,"Craighead","AR","Jonesboro",595,667,-0.00298953662182362,-0.00596125186289121,0.0121396054628225,544
2016-02-29,"Cabell","WV","Huntington",596,933,-0.033160621761658,-0.0158227848101266,0.0494938132733408,1883
2016-02-29,"Lafourche","LA","Houma",597,1129,0.00803571428571428,0.00444839857651246,0.0125560538116592,122
2016-02-29,"Floyd","GA","Rome",598,916,0.0155210643015521,0.0315315315315315,0.160963244613435,599
2016-02-29,"Monongalia","WV","Morgantown",599,1114,-0.0150309460654288,-0.0559322033898305,-0.0535259133389974,3189
2016-02-29,"Garland","AR","Hot Springs",600,866,-0.00345224395857307,-0.0483516483516484,-0.0893796004206099,2923
2016-02-29,"Nash","NC","Rocky Mount",601,647,-0.00766871165644172,-0.00461538461538462,-0.0499265785609398,148
2016-02-29,"Flagler","FL","Daytona Beach",602,1401,-0.0056777856635912,-0.0056777856635912,0.0919719407638348,6142
2016-02-29,"Portsmouth City","VA","Virginia Beach",603,1086,-0.00731261425959781,-0.016304347826087,-0.0303571428571429,3069
2016-02-29,"Madison","MS","Jackson",604,1595,0.00949367088607595,0.103042876901798,0.190298507462687,305
2016-02-29,"Sutter","CA","Yuba City",605,1115,0.0248161764705882,0.0372093023255814,0.0127157129881926,1418
2016-02-29,"Dougherty","GA","Albany",606,679,0.00147492625368732,-0.0173661360347323,-0.0396039603960396,1503
2016-02-29,"Montgomery","VA","Blacksburg",607,1050,-0.000951474785918173,-0.0268767377201112,-0.0437158469945355,507
2016-02-29,"Wayne","NY","Rochester",608,1126,0.00177935943060498,-0.0114135206321334,-0.0616666666666667,1677
2016-02-29,"Dubuque","IA","Dubuque",609,1015,-0.00490196078431373,-0.049625468164794,-0.037914691943128,1320
2016-02-29,"Rockingham","NC","Greensboro",610,832,0.0158730158730159,0.0309789343246592,-0.00952380952380952,467
2016-02-29,"Sumter","FL","The Villages",611,1380,0.00656455142231947,0.0368144252441773,0.047040971168437,626
2016-02-29,"Geauga","OH","Cleveland",612,1288,0,-0.0122699386503067,-0.0819672131147541,2067
2016-02-29,"Pottawattamie","IA","Omaha",613,1007,0.00800800800800801,0.014098690835851,0.145620022753129,157
2016-02-29,"Marshall","AL","Albertville",614,985,-0.00505050505050505,-0.015984015984016,0.0412262156448203,436
2016-02-29,"Lauderdale","AL","Florence",615,907,0.0156774916013438,-0.0205183585313175,-0.0492662473794549,466
2016-02-29,"Tuscarawas","OH","New Philadelphia",616,835,0,-0.0035799522673031,0.0424469413233458,1930
2016-02-29,"Bowie","TX","Texarkana",617,657,-0.0105421686746988,-0.0105421686746988,-0.0505780346820809,183
2016-02-29,"Orangeburg","SC","Orangeburg",618,996,0,-0.00598802395209581,-0.0158102766798419,843
2016-02-29,"Roanoke","VA","Roanoke",619,983,0.0010183299389002,-0.00606673407482305,-0.0305719921104536,2740
2016-02-29,"Laramie","WY","Cheyenne",620,1296,-0.00384319754035357,-0.00613496932515337,0.0684253915910965,4220
2016-02-29,"Lawrence","PA","New Castle",621,860,-0.020501138952164,-0.161793372319688,0.239193083573487,456
2016-02-29,"Carver","MN","Minneapolis-St Paul",622,1333,0.00225563909774436,-0.00744601638123604,0.006797583081571,1732
2016-02-29,"Flathead","MT","Kalispell",623,1237,0.0155993431855501,0.0509770603228547,0.170293282876064,3754
2016-02-29,"Burke","NC","Hickory",624,963,0,-0.00516528925619835,0.019047619047619,718
2016-02-29,"Campbell","KY","Cincinnati",625,943,0.00747863247863248,-0.0156576200417537,-0.0348004094165814,4860
2016-02-29,"Sevier","TN","Sevierville",626,961,0.00313152400835073,0.00733752620545073,0.0595369349503859,8144
2016-02-29,"Story","IA","Ames",627,981,0.0447284345047923,0.117312072892938,0.206642066420664,8192
2016-02-29,"Gallatin","MT","Bozeman",628,1307,0.0139643134212568,0.0187061574434918,0.0600162206001622,7819
2016-02-29,"Platte","MO","Kansas City",629,1072,0.00186915887850467,0.0278044103547459,0.0530451866404715,2558
2016-02-29,"Buchanan","MO","St. Joseph",630,777,-0.0012853470437018,-0.0395550061804697,0.129360465116279,1977
2016-02-29,"Grant","WA","Moses Lake",631,830,0.00362756952841596,0.00606060606060606,-0.0736607142857143,1734
2016-02-29,"Grafton","NH","Claremont",632,1288,-0.00923076923076923,-0.0473372781065089,-0.0942334739803094,19394
2016-02-29,"Matanuska Susitna","AK","Anchorage",633,1437,0.00419287211740042,-0.00277585010409438,-0.0413609072715143,933
2016-02-29,"Indiana","PA","Indiana",634,1059,0,-0.0372727272727273,-0.363199037883343,319
2016-02-29,"Chemung","NY","Elmira",635,919,-0.0264830508474576,-0.0192102454642476,-0.204329004329004,2718
2016-02-29,"Crawford","PA","Meadville",636,1066,-0.00187265917602996,-0.0147874306839187,0.0123456790123457,414
2016-02-29,"Dodge","WI","Beaver Dam",637,930,0.00540540540540541,0.0299003322259136,0.0532276330690827,1213
2016-02-29,"Calvert","MD","Washington",638,1767,-0.000565610859728507,0.00569151963574274,0.000566251415628539,2750
2016-02-29,"Sherburne","MN","Minneapolis-St Paul",639,1214,0.0184563758389262,0.0393835616438356,0.0218855218855219,4529
2016-02-29,"Lapeer","MI","Detroit",640,753,0.0300957592339261,0.0386206896551724,-0.109929078014184,123
2016-02-29,"Moore","NC","Pinehurst-Southern Pines, NC",641,1223,0.00410509031198686,0.0174708818635607,0.0435153583617748,1075
2016-02-29,"Mendocino","CA","Ukiah",642,1022,-0.0430711610486891,-0.0858676207513417,-0.303340149965917,1059
2016-02-29,"Grand Traverse","MI","Traverse City",643,1147,0.00262237762237762,0.0213713268032057,-0.0254885301614274,6739
2016-02-29,"Wood","WV","Parkersburg",644,831,-0.0154028436018957,-0.0269320843091335,-0.0735785953177258,851
2016-02-29,"Victoria","TX","Victoria",645,1218,0.00578034682080925,0.0107883817427386,0.0481927710843374,176
2016-02-29,"Ozaukee","WI","Milwaukee",646,1260,-0.027027027027027,-0.0680473372781065,-0.0625,3612
2016-02-29,"Hunt","TX","Dallas-Fort Worth",647,821,-0.0120336943441637,0.0160891089108911,-0.072316384180791,711
2016-02-29,"Muskingum","OH","Zanesville",648,814,0.00369913686806412,0.0369426751592357,0.0530401034928849,1321
2016-02-29,"Benton","OR","Corvallis",649,1116,0.0238532110091743,0.0257352941176471,0.0659025787965616,2606
2016-02-29,"Rockdale","GA","Atlanta",650,855,0.00470035252643948,0.0118343195266272,0.0301204819277108,189
2016-02-29,"Suffolk City","VA","Virginia Beach",651,1340,-0.000745712155108128,0,0.00449775112443778,765
2016-02-29,"Saint Croix","WI","Minneapolis-St Paul",652,1249,0.00240770465489567,-0.0047808764940239,0.0171009771986971,2204
2016-02-29,"Walton","GA","Atlanta",653,897,0.018161180476731,0.0430232558139535,0.0503512880562061,582
2016-02-29,"Jefferson","WI","Watertown",654,1030,-0.00675024108003857,-0.00386847195357834,-0.0292177191328935,2365
2016-02-29,"Saint Clair","AL","Birmingham",655,1011,0.00497017892644135,0.00397219463753724,-0.0480225988700565,385
2016-02-29,"Caldwell","NC","Hickory",656,981,0.00615384615384615,0.0102986611740474,0.0402969247083775,275
2016-02-29,"Madison","KY","Richmond",657,914,-0.00327153762268266,-0.0161463939720129,-0.0439330543933054,712
2016-02-29,"Newport","RI","Providence",658,1847,-0.00269978401727862,-0.0243000528262018,0.0176308539944904,9094
2016-02-29,"Bannock","ID","Pocatello",659,755,0,0.00801068090787717,0.0559440559440559,1009
2016-02-29,"Limestone","AL","Huntsville",660,1026,0.00785854616895874,0.0148367952522255,-0.00965250965250965,197
2016-02-29,"Howard","IN","Kokomo",661,837,0.029520295202952,0.0635324015247776,0.221897810218978,1719
2016-02-29,"Josephine","OR","Grants Pass",662,1025,-0.00388726919339164,-0.0321057601510859,-0.0384615384615385,1206
2016-02-29,"Clinton","NY","Plattsburgh",663,1511,-0.0111256544502618,-0.0320307495195388,-0.0853510895883777,1775
2016-02-29,"Vermilion","IL","Danville",664,1032,0.0617283950617284,0.0828961175236096,-0.121702127659574,223
2016-02-29,"Manitowoc","WI","Manitowoc",665,819,0.0123609394313968,0.0161290322580645,0.028894472361809,1629
2016-02-29,"Cascade","MT","Great Falls",666,1121,-0.00620567375886525,-0.0201048951048951,0.0135623869801085,1725
2016-02-29,"Burleigh","ND","Bismarck",667,1163,-0.00852514919011083,-0.0513866231647635,-0.164511494252874,4064
2016-02-29,"Wilson","NC","Wilson",668,832,-0.00478468899521531,-0.037037037037037,0.00361881785283474,287
2016-02-29,"Maury","TN","Nashville",669,916,-0.00326441784548422,0.00218818380743982,0.0177777777777778,838
2016-02-29,"Cullman","AL","Cullman",670,1086,-0.00275482093663912,-0.016304347826087,0.0159027128157156,515
2016-02-29,"Cattaraugus","NY","Olean",671,1151,0.00261324041811847,0.0231111111111111,-0.101483216237315,1942
2016-02-29,"Cayuga","NY","Auburn",672,1091,-0.000915750915750916,0,-0.0454943132108486,2305
2016-02-29,"Glynn","GA","Brunswick",673,1382,0.0109729334308705,-0.00718390804597701,0.0375375375375375,5835
