"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"New Mexico",35,,,,,,,,,,,,,,,,,0.702124119571848,0.672415103215256,0.643389710154283,0.643922277451423,0.643922277451423,0.628306878306878,0.613520268498076,0.596892963199908,0.619065010956903,0.633333333333333,0.645311005188894,0.646699732926364,0.628571428571429,0.631579900767702,0.645465994962217,0.618047915902701,0.63179347826087,0.624346917450366,0.623020019571744,0.64034151547492,0.639245266635253,0.642054574638844,0.621125018790635,0.620090946672179,0.615258822579343,0.625,0.629811034082333,0.629680054458815,0.628571428571429,0.633041112803471,0.625,0.622307324078506,0.616666666666667,0.616360713544908,0.616666666666667,0.635439360929557,0.6450227689444,0.652777777777778,0.64688064819379,0.638051044083527,0.619434651834092,0.609048723897912,0.63261480787254,0.625390869293308,0.62984496124031,0.64014295690753,0.648252536640361,0.679097605893186,0.67048984655158,0.657745594119031,0.656512605042017,0.66386217948718,0.665780141843972,0.664893617021277,0.66801319128715,0.66765725606736,0.6546772840001
"West Virginia",36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.511465097402597,0.549450549450549,0.559649122807018,0.556329309811204,0.560224089635854,0.586833530805687,0.617588932806324,0.592885375494071,0.63848524878908,0.655863235501916,0.64,0.625,0.610236057882913,0.664893617021277,0.646199143468951,0.636595641924152,0.60882800608828,0.590552141254512,0.6,0.593487394957983,0.58,0.595238095238095,0.605889410510744,0.583090379008746,0.574940604048688,0.558979825538135,0.567423230974633,0.572737686139748,0.596125186289121,0.638404924185435,0.611460517120894,0.666666666666667,0.688468158347676,0.636363636363636,0.605064063453325,0.606372549019608,0.580357142857143,0.608695652173913,0.654450261780105,0.617053103964099,0.6297127001059
"Nebraska",37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.590551181102362,0.607671857197114,0.642199086902594,0.642199086902594,0.642199086902594,0.651985667363392,0.620935314685315,0.65,0.635444052628903,0.677161404427102,0.666126494094349,0.672689315171701,0.694864048338369,0.702479338842975,0.715594108343219,0.679936760505916,0.633169934640523,0.701754385964912,0.697722039198402,0.705882352941177,0.714088181956501,0.707317073170732,0.686452791951652,0.730132723112128,0.691699604743083,0.666666666666667,0.676378772112383
"Idaho",38,,,,,,,,,,,,,0.565423013946058,0.564827948321215,0.577456155218657,0.569070042818472,0.567651632970451,0.560396006034465,0.582113534784299,0.563544500582977,0.558134682484299,0.54906643587088,0.533059019499969,0.523928788855465,0.533442757488716,0.538099912001625,0.560115072113395,0.582362728785358,0.570650077160494,0.54495954103968,0.55672268907563,0.557085704058881,0.563914755502744,0.566839867737364,0.573238657280175,0.573770491803279,0.584063412599082,0.600200904068307,0.613933420985758,0.622653316645807,0.624710915818686,0.626130880579011,0.618012422360248,0.625491094814039,0.611179361179361,0.620689655172414,0.613839285714286,0.625,0.63437139561707,0.6384,0.637724976622676,0.640625,0.652646845540247,0.642201834862385,0.637091373801917,0.62768457630324,0.613045610593428,0.619725584062924,0.623947811447811,0.62739495243129,0.635464981447124,0.641361743643386,0.653693913786428,0.650172612197929,0.661270023626986,0.657894736842105,0.643951553244667,0.63010088828326,0.627413127413127,0.614197530864197,0.639487870619946,0.626130880579011,0.629498303444151
"Hawaii",39,,,,,,,,,,,,1.46129541864139,1.37614678899083,1.44850039346551,1.59883720930233,1.62320709604093,1.56047077922078,1.57189089227924,1.53846153846154,1.51515151515152,1.51619572708477,1.52358573923149,1.51923076923077,1.49758501206032,1.48290456959244,1.5201973951974,1.51923076923077,1.48184433033474,1.53246753246753,1.53256704980843,1.53692102290233,1.58615717375631,1.53471749489449,1.60609222818525,1.54220844248965,1.55300192940642,1.62548764629389,1.66840458811262,1.68076525901673,1.67522928227445,1.61085205595591,1.56626506024096,1.62246243192021,1.66666666666667,1.72222222222222,1.59450830334104,1.55038759689922,1.54876517371285,1.53333333333333,1.52940894950945,1.57223113964687,1.61737777594206,1.64250519329179,1.66666666666667,1.68932838895756,1.6642891107941,1.68021680216802,1.72672672672673,1.78870593760089,1.82692307692308,1.81776346065347,1.78062678062678,1.7426273458445,1.72431250989019,1.74565858800766,1.73529411764706,1.76258992805755,1.79233192899376,1.82142857142857,1.85066580881636,1.79051378339403,1.76767676767677,1.76767676767677
"New Hampshire",40,,,,,,,,,,,,0.774953502789833,0.819672131147541,0.823505130321972,0.803329461866047,0.728850798358171,0.816696914700545,0.880626223091976,0.854107351488194,0.75512405609493,0.747340425531915,0.732078545703996,0.741289844329133,0.74983266398929,0.793650793650794,0.802738927738928,0.868055555555556,0.91121336996337,0.821569081231196,0.843515037593985,0.822781903832474,0.892857142857143,0.875,0.871991978609626,0.862745098039216,0.816485225505443,0.832210061443933,0.834293394777266,0.841572800073231,0.815713128574735,0.910746812386157,0.903856538678941,0.9425,0.897292954823975,0.852430890354492,0.8,0.818181818181818,0.833333333333333,0.899526509634865,0.833333333333333,0.872973890782754,0.75489479836353,0.761389683797787,0.822191154041688,0.877689694224236,0.806366983598549,0.798923298923299,0.740916811131813,0.7903712449167,0.733024691358025,0.711513583441138,0.75,0.852825771878635,0.909090909090909,0.94803557647475,0.93214019388516,0.916666666666667,0.8968453090939,0.920085139318885,0.873132448499959,0.896799116997792,0.897117507216845,0.891000124746255
"Rhode Island",41,,,,,,,,,,,,,,,,,,,,0.963523743977977,1,1.02040816326531,1.00590911981868,1,1.02040816326531,1.03626943005181,1.07142857142857,1.09678007290401,1.05263157894737,1.04079933388843,1,1,1.00778622697385,1,1.04761904761905,1.07965974540683,1.09463276836158,1.11593304401736,1.10421032577634,1.06193378252202,1.05600010813441,1.07913669064748,1.02657004830918,1,0.958096199742978,1,0.970006021375884,1.02223816355811,1.0498687664042,1.07142857142857,1.07290050052931,1.02319236016371,1.03703703703704,0.965907059874888,1.03448275862069,1.0352401685743,1.06680613668061,1.05574324324324,1.05135578514841,1.10011134240209,1.14905570343198,1.17746088334324,1.17164616285882,1.17647058823529,1.1119936457506,1.11493680035869,1.05633802816901,1.04776161961791,1.06598984771574,1.07726597325409,1.11111111111111,1.13122171945701,1.14226406701757
"Delaware",42,,,,,,,,,,,,0.760303872624266,0.752688172043011,0.747252747252747,0.715922107674685,0.714749837556855,0.702643171806167,0.784911507729072,0.769077107471035,0.755542352543715,0.72609923356192,0.726977700661911,0.731850117096019,0.717703349282297,0.679273913043478,0.695364238410596,0.714619756705697,0.745257452574526,0.735294117647059,0.763302669552669,0.743632030046225,0.727714033539276,0.714285714285714,0.714285714285714,0.749414519906323,0.773720442981143,0.758448275862069,0.744132799084144,0.761904761904762,0.757575757575758,0.76741440377804,0.800800800800801,0.800800800800801,0.8,0.759510830376972,0.763358778625954,0.754191971911179,0.731924610643711,0.697317702807836,0.700190961171228,0.713703574339271,0.790850361631908,0.754212398504453,0.763918067226891,0.802515957294559,0.820953870211102,0.781974294142436,0.801282051282051,0.769230769230769,0.756805886159583,0.775252525252525,0.738095238095238,0.756227758007117,0.848337950138504,0.821632163216322,0.802365922137377,0.800711743772242,0.791433891992551,0.787924562800185,0.772890510123289,0.791324736225088,0.817307692307692,0.810497877267464
"Alaska",43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.05051408135896,1.06655290102389,1.06896551724138,1.05174509392011,1.06132075471698,1.05357142857143,1.07228195937873,1.07481162540366,1.04430379746835,1.00436046511628,1.02970907340421,1.1377245508982,1.12589559877175,1.08816964285714,1.05,1.04209678839289,1.04677788681714,1.04430379746835,1.04554084214275,1.0615382751351,1.03125
"District of Columbia",44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.76290964377233,1.75438596491228,1.56075808249721,1.56128024980484,1.63098987147842,1.49410537884181,1.49051490514905,1.61290322580645,1.63495838287753,1.80007267623988,1.7579445571332,1.75838677670786,1.98515126557088,2.09090909090909,1.97775030902349,1.86150409530901,1.73913043478261,1.70666356011184,1.77369077306733,1.85804533630621
