"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
9,"California",1,14.2866333291785,13.5857719802837,13.9173863045337,15.313089486572,15.6247615708313,14.1731323296219,15.2471135474566,14.9302352559435,14.3526795919061,14.8602824653827,14.0698685068507,12.395047135752,12.1829246458433,12.0633002312362,12.4407979730665,13.173558286217,12.3877558657389,12.1640722200926,11.0884013741607,10.4514551147544,9.72444901436817,8.78784840474568,8.00161515292281,8.55556684442811,6.81150684272506,6.61323023078224,8.35405342607556,8.56149387440211,8.36127617675165,7.91497433548041,8.42230151387474,8.15899912755577,8.70388573588572,8.93779779043957,10.1336996445326,12.4722755270704,11.9788956523014,12.7675450174933,12.8179984124935,12.0764764612307,12.8856243761814,13.3164755938674,13.1458164832496,13.6943389470899,14.2109440474641,14.3149297890891,15.283602030832,16.1594349882289,14.6214634111074,14.9407674718895,13.2087373692243,12.0841293789247,12.1971396324019,12.721408409185,12.9351974896198,11.9703458333704,12.1308772668059,11.9074539967417,12.5671035524187,13.3550835005033,12.2040175351048,12.2181132893072,11.5530411082494,11.0995878192607,11.5018005576034,12.8515188465776
54,"Texas",2,13.7194331007765,12.9530406623579,12.9545436572146,13.5007002390908,13.5082141406279,12.48110957169,14.1628263476991,13.701447734192,13.7310535669347,13.4850719003454,12.3840283347632,11.6436600206304,11.592771838545,11.440549857089,12.0499098646337,12.3867662844999,12.0690648694559,12.5176683764752,12.5780565125818,12.0579356326797,12.817302468878,13.109590835077,12.3666510492303,13.4935464076031,11.6023984172091,11.2242649309758,12.3862459920741,11.7618332658038,12.1676277045161,11.9201672923053,11.4527419068565,10.9175077404624,10.9564564075795,11.2750726158374,11.5359088760144,13.4272304405942,12.1641909993047,12.9179546174546,12.4502569639486,12.214096885393,12.5648355961786,12.4369835195138,12.0713368721974,12.1305525590259,12.2582270843412,12.3215144479361,13.3697409871645,14.2578089039769,12.903090850341,13.5444517228157,12.942055691337,13.3196189721862,13.3117171174927,12.914602329784,12.5596272797081,12.0154536761431,11.712110280022,11.8924823944918,13.8526052462005,15.1509346975983,14.6432337895308,14.5695146861041,13.8914217960126,13.6455211421296,14.4459144504722,15.3699850807289
43,"New York",3,11.5226540520977,11.6486868425455,11.9992885041743,11.8016826087197,11.6746404731526,11.3701460482023,12.9356657732921,12.4894954443707,12.562576426944,13.5594587096191,12.5960149303904,12.1373124278357,11.207341814815,11.1167620234072,11.8223180361882,11.818814633066,11.8780476337647,12.8110267017651,12.2033278482212,10.5320126517134,10.801049047326,10.3851785137107,10.1078149000899,11.3596845185695,9.37757244546746,9.52138405881611,9.09980578553909,9.93702334998148,10.5234322382668,10.0611422745211,9.29336605619745,9.7395428332712,9.25653110458828,9.00328207047113,9.92965927158343,11.225508019414,10.369563497639,10.5758621718598,10.599912218124,10.0876076071826,10.410341557288,9.68892743929093,9.77012065769065,10.0872569201626,10.987895490675,10.8378321755097,12.0828319990921,12.2569522876172,11.6997434959059,11.5037623701484,10.7710203469485,10.8075348229318,10.82600959529,10.0400473340838,9.9376132433054,10.1677027451721,11.0438243302436,11.5400690942267,11.9685409128195,12.3902967488778,11.9621282629125,11.7958725697182,11.893313120351,11.9453184106594,11.4940093157376,12.7209874257162
14,"Florida",4,13.3182531205635,12.7693896572451,12.2885001469448,13.1494240560601,12.3186391186733,10.8323408250814,12.0214633952448,11.5467302447596,11.0878234831154,11.8292341659816,11.2865095673372,11.0322249891147,10.0123841690706,9.684089486548,10.4335415595996,10.5099458580278,9.83296600973838,10.2843180473565,10.1359166628124,10.2711848284098,10.3361299873199,10.5331806021396,9.97564019995447,10.5801117337988,9.64630040630851,8.90916456404895,9.77310594564973,9.31288593173874,9.71202366781289,9.64522084341785,9.78954024040685,9.75927570753328,10.3318608566654,10.3627345090523,10.4065402761111,12.2970423093351,11.9045453016041,13.4869081355799,13.3580168622776,13.5403370409242,14.1419612844549,14.5255439133142,14.6916898714369,15.2730541305535,14.638984651698,14.0842893218195,15.8430154064234,15.823097617975,14.8129098968509,15.0930914471401,14.598874988913,14.3558607074893,15.0602735241027,14.3864822266869,14.5963832876192,12.7774046303093,13.4412198964916,13.3197418614321,13.714598051478,14.5800640119482,13.8048572516198,13.7809337084241,13.4958641071603,13.2805162078046,14.3642943562544,15.6322559402308
21,"Illinois",5,15.3411434645935,14.136502064085,14.1830775669416,15.2208374988413,16.1717842281333,15.0211628558418,16.1302405835678,15.7892149063049,15.7943389560672,16.4481793421289,15.6163442991608,15.5642970785127,14.0103490750864,13.8282550371166,14.9399902446185,15.193237616252,14.9503696120128,15.8982419431563,15.1477456912584,14.0565006526182,13.9935530854546,13.8657841682139,13.0844654926885,14.7418478887905,12.5528759929695,12.4336362789687,13.443277158366,13.3351526906493,14.2567050086691,13.7725021191533,12.1697397430595,11.8588791338856,12.617171198105,12.0250881974418,13.1576825992751,14.7044368231706,13.0897622763755,14.5642779522288,14.5792318132049,14.5580602964553,14.4917926748101,14.0099598046049,14.171820268837,14.6669584392834,15.9357311612401,16.1800875168039,17.5450590694924,18.4739320918623,17.6410345240426,17.7580243291211,16.4912283159382,16.2282844345058,15.7509769312562,15.1314015416967,15.6943586362019,15.2466304271004,16.4403259126736,16.172199915188,17.0366839302786,18.0186537716637,17.1618665866253,17.0942698685943,16.196095065928,15.5149437243167,15.5718512553106,16.9647598874318
47,"Pennsylvania",6,13.4507691159351,13.5221048289475,13.7235391130341,14.3875369159126,13.9218207227822,13.6476063732471,15.5425759647757,14.0671076626852,13.9796003311355,15.0944340694548,13.945014325939,13.5196577386604,12.7000368222094,12.4488013970857,13.5958855601164,14.0615965245199,14.0723614581881,15.1548793063479,14.8049912137423,13.0609942850031,13.3001867531105,13.2888995623825,13.1070574204387,15.0245930858823,12.9267865431886,12.3671286227224,13.4837919843037,13.3966881400573,14.4503326631178,14.3206745187413,13.6332599652855,13.2504422322071,13.7845019441178,13.0590331888502,14.2264754974308,15.8706868820906,14.293673359776,15.17480842999,14.5883864954172,14.0351504108935,14.9517994385635,13.6361943274847,14.0506833708283,15.0278032001188,15.715197045675,16.1742633783348,17.1113130221317,17.7160521750322,16.7027590208054,16.9316237090919,16.0269837829323,15.6522418252401,15.5891761087919,15.005182905547,14.5078212434782,14.5575396769987,15.7646343869292,16.4482878175646,16.7994146727705,17.246704920033,16.5764788329171,16.3585027451043,15.5368478248036,15.7915270450432,14.7507789008881,16.4874565118046
44,"Ohio",7,13.2563279443095,13.733635655069,13.1665282011346,13.6969148038521,14.096544852805,13.8299434929824,15.6718370544257,14.3863478051683,14.2319254436896,15.4439214192484,14.3405506874462,13.7554610614546,13.3501732007439,12.758639381134,13.3826059305165,13.586747125243,13.4812977938882,14.6111258130991,13.9691304966028,13.0553009432283,13.1601763978478,13.5334089410626,12.5787693634352,14.1623287381294,12.4478809993744,12.1566103860658,12.9546392771817,12.8667227126874,14.1348237644505,13.9517340413281,13.0468516886597,12.9828889992242,13.316038001859,13.0830647298594,13.916486559744,15.6307263815597,14.0797650046881,14.1686071728785,14.9516523033682,14.5425913544913,14.7000247883272,13.9165990678789,13.193964370183,14.0152029507179,14.3514990720021,14.5085695876869,15.8281521574063,16.8210825480264,15.6783780045419,16.0887601464107,14.8283187197082,15.2356149914101,14.837026266407,13.9685709274941,13.6795122368012,13.0181684275608,14.349516141486,14.5906927659062,14.8901058045341,15.7979294762387,15.3513955000569,15.2251502312855,14.8151369789766,14.3190958024631,13.789043415764,14.9094515876148
30,"Michigan",8,12.8025079712867,12.4761219089416,12.5247466051618,13.8045604230313,13.5188705379785,13.5747403388673,13.9653222275099,13.2083245627404,11.9581281044674,12.6131842066752,11.5215297160126,11.1961095156771,11.1314192356437,10.9113745084107,11.3626864081665,12.4268658769406,11.742251920838,12.799295632834,12.0486127925872,11.0897059341522,11.3913538849627,11.164786158522,10.1645924281014,11.7321590171363,9.86639324627676,9.56439610226006,10.9637407877679,11.1724026381614,12.0196984256274,11.9014843172502,11.0725203328878,10.8367141774731,11.3667765898588,11.4438258842204,12.3143202920176,14.1056724698956,12.7676526914564,13.9603505479319,13.65405237894,12.988470972342,13.2972799250275,12.8591669590954,12.4755743914703,13.0627276181882,13.6775203745177,14.2334150874861,15.7967372251187,16.5678370176134,14.5581670197427,14.7342906857874,13.9784248786461,13.0990151414103,13.2700990332229,12.1968410206239,12.9756500598033,12.6207128490054,14.3168850766261,15.4064806133947,15.4561722952403,15.7578506890175,15.2149757708419,14.6657088801816,13.7997181981188,12.9864957803125,12.8443314644837,13.8282146563479
16,"Georgia",9,12.9158681945583,12.7372851757008,12.8167697592416,13.5833044587109,13.2115687032747,13.7635862452901,14.3700176735516,13.8732710424053,12.9491581886676,13.5387974671449,12.8462675274521,12.380485177693,11.7381007141645,10.9058472393954,12.1287426003798,12.3740366524667,11.6579624594002,11.5336923050378,11.2846248638287,9.92556948343912,10.5348159801284,9.28181729173049,9.80541852526561,10.243135623893,9.07030168605331,9.22318652462759,9.85042343931839,9.58025784619305,10.2660446127925,9.94157511691929,10.0227901861528,9.52887746335474,10.1498420106897,9.59679845842982,10.3922643533835,11.9428940707166,10.9614695480768,11.6144341340396,11.4565411649598,11.0490563238519,11.1265697003665,11.4018320785099,11.3431465382663,11.7522396178623,12.1386888522699,12.6256097191638,13.2858901851862,14.3689036049302,13.3717133443674,13.2699441826154,12.3096010260197,12.1463438596109,12.2257061162611,11.5511120546767,11.2929920379078,11.5436608433825,11.6683863609313,12.3892322917671,12.9589881704278,13.1162729129461,12.3308010288372,12.5566719420807,11.6644046814461,11.5027076353596,11.6122782579321,12.5234556229542
36,"North Carolina",10,11.5004115510448,11.2844315030376,10.979781499071,11.6288479972779,12.0102742576184,12.0973552451504,12.7124074086318,11.8606616196234,11.1669679617859,11.830884152047,11.3519915334761,10.6240122425522,10.3610810969975,10.074525731514,10.7203298802182,10.7772929005325,10.3257178805046,10.8486600458586,10.4106277320804,9.73736038110628,9.9721358960794,10.6527792227877,9.95233898583599,11.1213589408304,9.81169021747562,9.98851699125129,10.4042469640623,10.1621233391896,11.0281510226588,10.6531200757225,10.2402475606356,10.0772870495484,10.557013883791,10.3463388888402,10.6178627938174,12.436499534972,11.0831121407695,11.7421157389985,11.5341862805649,11.2831347369527,11.5225077799975,11.4068562161569,11.324858244148,11.8128150802802,12.1559507184803,12.3582780653921,13.2814283104289,13.2324486099792,12.3618492164728,12.3246094750897,11.678986955819,11.5746773692334,11.5189681658154,10.4608603617726,11.0149122293557,9.97309507755852,11.0928193338029,11.3463143333775,11.8591324583955,12.589093814079,11.7146806351051,11.3160683563933,11.3101802355316,11.2459889806288,10.347461460225,11.3394523025282
