"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249000,249000,245000,248500,249900,258000,264900,269000,265000,262700,260000,259000,255000,248000,249000,249000,259500,269999,279000,280000,279800.5,280000,289000,289900,285000,284900,284900,295000
"Texas",2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89900,94000,90000,93000,96600,99900,100500,105000,106950,107000,108000,107250,1e+05,97950,97500,99900,99900,103500,109000,102000,102000,99900,109900,107000,92500,99900,1e+05,110000,120000,125000,128500,125000,129990,129900,129900,129900,129900,135000,130000,135500
"New York",3,240000,235000,225000,229000,254999,249000,240000,243000,249000,260000,259000,249000,249250,220000,249000,249000,235850,229000,219000,209900,207000,199000,199900,199000,199000,199500,199000,209000,208000,199900,199000,195000,195000,190000,199000,199000,199000,199000,195000,189000,186900,178000,175000,179000,179900,179000,194000,189888,190000,189000,195500,195000,199000,225000,215000,219000,219000,218444,205000,209000,225000,224000,220500,215000,215000,225000,224894,219000,220000,227500,225000,225000,250000,259000
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129499.5,124900,120000,119900,119900,123500,119000,117892.5,120000,125000,126900,127700,119900,115900,123000,132000,114900,117000,134900,134900,129900,130000,130000,129900,145000,139000,127500,139000
"Pennsylvania",5,,,,,,,,,,,,,,,,,,,,,,,,112000,113700,113500,112000,110000,110000,109900,111500,109700,99999.5,109900,109900,115000,114900,119000,119900,121900,125000,125000,115000,110250,110000,110000,116450,119000,114900,114950,124900,134000,129900,129500,124900,122000,119900,119900,99900,94900,109900,119900,122000,125000,124900,125000,125000,125000,120000,119000,119900,119999.5,120000,124500
"Ohio",6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59900,59900,64700,68500,69900,72900,72500,69900,69500,69000,68650,63750,61150,62900,64900,64900,67000,67500,69900,69900,69900,69900,69900,65610,64900,64900,65000
"Georgia",7,,,,,,,,,,,,,,,,,,,,,,,,87900,80000,89900,85000,88500,89900,94000,89900,89500,89500,89900,104900,105000,109900,109905.5,114000,110000,109900,109900,110000,110000,114500,105120,105171,99900,101500,110000,112949.5,114157,116900,119000,119900,119999.5,121450,124000,115000,110000,115000,124000,129000,129900,130000,131760,129900,134900,135000,135000,135000,133500,134900,137900
"North Carolina",8,,,,,,,,,,,,,,,,,,,,,,,,94500,90000,89900,87500,80000,79900,85000,87500,87800,87000,89900,95000,99000,99000,99900,105900,107000,108450,105000,1e+05,1e+05,97500,98500,99000,99900,99500,104725,109900,109900,113950,110000,109000,109370,110000,109900,103950,99900,105000,117888.5,119700,118950,119900,119900,119900,119000,117999,122700,119900,120000,125000,125900
"New Jersey",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,158900,155000,154900,155000,159900,159900,159000,159000,158900,150000,152900,159000
"Virginia",10,,,,,,,,,,,,,,,,,,,,,,,,143750,137250,147500,149900,159000,160000,159900,159900,150676,149250,150000,159000,159000,159000,162450,175000,183500,189700,188750,185000,189000,189000,189000,180000,180000,179000,180000,189900,195000,198900,199900,199900,199500,195000,198500,197900,185000,189900,189900,192000,199000,199900,199000,189825,199000,199900,199900,199900,195000,195000,192500
"Washington",11,197500,199950,2e+05,2e+05,199950,199500,199000,192750,192600,185000,174500,165000,159000,149950,149900,142000,139900,139500,134500,129900,125000,114900,125000,119900,115000,119900,120000,119900,129000,129950,134700,129500,120000,120000,139950,139000,139000,145000,145000,149500,155000,159000,160000,160000,165000,163950,150000,149000,150000,155000,163750,165000,165000,170000,179000,179900,179500,175000,158450,145000,154500,165000,179000,184700,189950,195000,185000,189000,189950,187500,184900,189650,189000,199000
"Massachusetts",12,189900,213000,213500,219900,219000,216300,215000,2e+05,205000,199900,204950,199000,194888,189999.5,190775,197000,205000,199000,195000,189000,185000,179900,164900,155000,170000,178000,189900,195000,189900,189900,185500,179900,179000,179900,189900,187900,189900,199900,209900,212400,219900,219900,219950,215000,217950,219500,215000,199900,199000,219000,221900,225000,225000,225000,217000,205000,214950,215500,219900,215000,209950,209900,219900,229900,229900,239000,239000,229900,230450,229900,229900,224250,219900,229900
"Indiana",13,67900,67950,68950,69500,67900,68700,67900,65000,65000,65000,65000,62500,62500,67000,69000,69900,70900,72700,74900,69900,60000,60000,69900,68000,69900,65000,64900,66500,68000,68000,67900,69500,65250,69900,68250,69900,67900,69900,69900,69900,70000,71900,73450,69900,69630,69500,67900,65000,65000,67950,69900,69900,71000,73749.5,71000,69900,69900,68700,68600,63700,64500,65900,69900,69900,69900,72000,69900,68450,69900,69000,66200,64950,65000,63500
"Arizona",14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74900,75000,76300,79000,79000,78000,79000,79900,79900,78500,76000,79000,78500,79500,79000,79500,78800,79500,79900,79900,79900,79950,79900,79500,72500,72500,79000,79500,80000,82000,80000,79900,79900,79900,79900,84500,85000,85000,82000,80000
"Tennessee",15,139999,144900,144900,145900,139999,139900,137500,136164,139539,138250,139999.5,145000,145250,135000,139900,139500,136800,135000,129900,129900,127500,119900,129000,124900,125000,127500,125000,128000,124900,124900,127500,124900,123900,123500,125000,123900,125000,127500,128000,125000,125000,129000,128500,127500,129000,129000,129900,129900,135000,130900,135000,138800,139900,139900,144000,140000,140000,140000,123500,128500,134950,139900,134900,135000,137000,135000,135000,135000,135000,137500,137500,134950,132000,132500
"Missouri",16,,,,,,,,,,,,,,,,,,,,69900,78900,68000,79500,75000,76950,74900,73700,72000,74500,70000,69900,68000,68000,69000,72950,73500,70000,70000,73500,74000,74900,78500,78500,74900,74900,75000,74500,70400,69900,72400,74900,78500,76900,76450,76900,75000,79000,79000,75000,74500,74900,74900,75000,79000,79900,78970,76900,74900,74900,74900,74900,69900,69900,70999.5
