"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,289750,285000,280000,285000,299000,304995,310000,317000,319000,318000,314900,309900,3e+05,295000,299000,3e+05,314000,319000,325000,329000,329000,335000,339000,339000,330000,325000,325000,330000
"Texas",2,105000,106900,109900,110000,109900,109900,109775,107000,115000,112850,110000,108000,105000,105000,108000,109000,110000,110000,109844,106000,99999,91000,105000,104500,102000,105000,105277.5,108500,107900,109000,109000,109000,104925,105000,111900,114500,114900,118456,119900,119900,120000,123500,124900,123950,124900,125000,122500,119900,118825,119900,124900,128375,130000,129900,129900,131000,133000,129999,129900,133700,135000,140000,144000,149900,150000,154900,156900,159000,160000,161000,159999,162500,162500,165000
"New York",3,262250,259900,269000,264000,270000,269000,264000,253600,259000,259885,259000,254000,250000,239000,258000,250000,249000,245000,240000,239000,234500,229000,229000,227996,225000,225000,229000,229271.5,229000,225000,219000,215000,219000,219000,228999,229000,229000,229900,234000,228990,224900,212000,2e+05,204900,199900,199900,215000,215950,219000,224900,224900,219900,219925,229000,219000,219500,219900,219900,219000,219000,225000,221000,219999,217000,218000,215000,215000,209000,209000,210000,215000,215000,230000,229900
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,129900,129900,130000,134500,134500,129999,134900,135000,138000,139500,139900,139900,140000,145000,142000,140000,145850,145000,147900,150000,155000,158990,164900,165000,168500,169900
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,107500,109900,109999,114000,115900,119900,120000,119900,119900,119900,119000,115000,115900,114900,121900,129000,134900,137900,139000,135900,134900,133000,129900,129900,125300,128000,132900,139900,142000,147500,146900,147000,141950,140000,139000,134900,134900,134900,139900
"Pennsylvania",6,129900,129900,134900,134900,134900,134900,134900,130000,134500,131700,129900,127500,125000,125000,125000,124900,125000,124900,125000,124900,119900,119900,122900,119900,119900,120000,122500,121900,123500,120000,124900,119900,119900,119900,124900,124900,124900,124900,125000,128900,129000,129895,125949.5,125000,125000,124900,124900,124900,124900,124900,127900,129900,129900,129900,129000,125000,124900,124900,123000,119900,120000,124900,128000,129900,129900,129900,129000,125000,125000,124900,124650,120000,119900,120000
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79900,79400,79900,79900,80000,84500,84500,84000,81000,80000,81900,79900,79900,79900,79900,82500,84900,85000,86900,85400,84900,84900,82900,79900,79900,79900,79900,82500,84900,84900,84900,84900,84900,84900,82900,80000,79900,79900,79900
"Michigan",8,79000,79000,78000,79500,75000,74900,74000,72000,76900,75000,70000,69500,65000,65000,64900,65000,69900,69900,69900,69900,69900,69900,69900,67850,64900,64500,66900,69900,69900,69900,69999.5,69900,69900,69900,79900,79900,79900,79900,79900,86500,89600,89900,90000,92000,94900,93500,89900,89900,89000,89900,89900,95000,99900,99900,99900,99900,99900,97500,89900,89900,89900,94900,99500,105000,109700,109925,112000,109900,109500,105000,104900,1e+05,103950,1e+05
"Georgia",9,119900,120000,123900,124900,121900,119900,119700,115000,115000,110000,1e+05,99000,98000,94900,95000,95000,95500,95900,95000,90000,89900,89900,89900,87900,89000,89900,89900,89900,89900,92900,89500,89900,90000,93250,107900,109000,108000,109900,109900,112000,115000,115000,119000,118000,119900,119900,119000,112000,109900,115000,115000,119900,120000,123000,120000,121900,121900,120000,118000,116000,117849.5,119900,124000,125000,125000,125000,125000,125000,124900,124900,124500,121900,119900,124900
"North Carolina",10,124900,124900,125000,125000,125000,124900,124855,119900,120000,119900,118900,115000,112900,113500,114900,114900,115000,118000,119000,119000,116900,114000,116900,115000,118000,115000,117449.5,115900,114900,114500,114900,115000,113000,114900,119900,119900,119000,119900,119900,122000,124500,125000,124900,123375,125000,125000,120000,120000,119000,119900,119900,122900,125000,125000,125000,125000,124900,124900,124500,119900,120000,123150,124900,127000,130000,132500,133000,132000,132500,134900,135900,136100,138000,135000
"New Jersey",11,223900,224500,225000,223900,219775,217000,214900,207500,210000,209900,209000,202000,199000,199900,199000,195000,199000,199000,195000,195000,190000,189800,188900,180500,180000,183950,189000,184000,188000,184000,175000,174500,169900,169000,189500,189000,189000,194500,199000,199500,2e+05,2e+05,204000,2e+05,199990,204900,203950,199000,199500,199900,2e+05,209900,212000,210000,210000,209500,209900,204900,199900,199900,199900,199999,204900,209000,198000,198000,214165,209900,209000,209000,199900,197000,199000,199000
"Virginia",12,154900,155000,159500,162500,160000,159950,159900,155000,160000,159900,154987.5,149950,148000,145000,147900,145550,149600,149900,148000,147500,145000,139900,141900,139000,139000,139900,143950,145000,147900,149000,149000,145000,140000,145900,149900,149000,149000,149900,152950,159900,159900,159950,159900,159900,159900,159500,156800,157000,155000,158900,160000,167000,169900,170000,169900,169900,169900,169900,167997.5,165000,162850,169900,174900,179000,179900,180000,178500,180000,182700,180000,178800,174900,169950,169900
"Washington",13,2e+05,204000,209900,209900,209000,208000,209000,2e+05,2e+05,189950,180000,174950,164950,159500,159000,150000,150000,150000,150000,155000,151550,149900,149937,149000,143000,148250,149500,149500,153500,154950,157000,154900,150000,150000,170000,169000,165000,169950,175000,179900,189000,189900,189994.5,189900,194000,192750,180000,179900,174950,175000,180000,189950,197000,199900,199950,2e+05,199950,199900,189950,179900,185000,195000,199900,205000,214000,216250,217000,219000,219000,215000,210000,201900,199950,205000
"Massachusetts",14,227900,239900,244900,244900,244900,239900,239850,239000,239900,239000,237700,229900,229900,229900,229250,229000,230000,234700,229731.5,229900,229000,224900,217000,213950,219900,220000,224900,229900,229900,229900,225000,220000,225000,225000,239000,234500,235000,239900,249900,250000,259900,264900,259900,250000,254900,254900,254900,249900,249900,259900,259900,264900,265000,265000,259900,259800,260000,259900,259900,259500,259900,265000,269000,269000,269900,269900,265000,259900,264500,265000,265900,260000,264700,265000
"Indiana",15,79900,79900,80000,80000,80000,82500,80000,80000,79900,79900,79500,76000,75000,75000,79500,79900,79900,80000,80000,75000,68000,74900,75000,72000,74000,73000,74900,75000,75000,74900,74900,74900,74000,74900,79900,79000,78900,79800,79900,79900,82000,82900,82900,81100,81500,82000,79900,79900,78000,79000,79900,82500,84500,84900,84900,83900,82000,79900,79900,79000,79000,79900,79900,81000,82500,82500,80000,79900,79900,79900,79000,75000,75000,75000
"Arizona",16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,139500,139000,144500,145900,149000,149900,150000,154000,149900,149900,149900,149900,152900,152250,156500,158500,159000,157000,157700,160000,159900,159000,159888,165000,166900,169900,169900,170000,170000
"Tennessee",17,106500,109000,109900,109900,109500,109000,108000,108000,110000,109900,109900,108900,104900,1e+05,104900,104900,105000,105900,105000,102500,99900,99900,99900,92500,94500,95000,94900,104900,99900,99900,104900,104900,104900,104900,112950,110000,113400,114900,114900,115000,115400,116900,115000,115000,114900,113000,112000,114000,114900,114900,115400,117000,120000,119900,119900,119900,119900,119500,119000,118900,117000,118981,114900,117900,119000,118900,119000,115000,115900,119000,117900,114900,116000,115000
"Missouri",18,93000,94900,96900,98600,97000,94950,94900,94900,97000,95000,94900,92000,89500,89000,89500,89500,89900,89900,80000,79950,85000,84900,85000,84000,83000,80000,84000,84600,85000,84500,82500,80000,79900,79900,85500,84500,84000,85000,88000,89000,89900,89900,89500,88500,87500,87500,84500,80000,81900,84500,85000,89500,89900,89900,89898.5,89500,88000,87900,86900,85000,84500,87500,88000,89900,90000,89900,89900,88000,85000,86000,84900,81900,81900,83200
"Maryland",19,184900,184900,185500,187996,184900,179900,179000,175000,175000,174900,174900,169900,167950,167999.5,169000,164990,165000,168825,165000,169000,165000,162000,165000,170000,165000,169900,170000,159995,159900,165000,165000,164900,160000,164900,169900,169000,169900,169900,175000,176000,175000,184900,179900,179900,179900,186000,175000,169900,169900,179242,180000,179999,191950,198000,189500,189900,189900,185900,185000,179900,178250,179000,184899.5,185000,185000,186000,175000,185000,189000,188000,184900,184500,180000,181900
"Wisconsin",20,134900,134947.5,134900,134900,132900,129999,130000,129900,131000,129900,129900,124900,123000,123900,122500,119900,123000,123900,122900,120000,119900,119900,119900,115000,113900,110000,114600,117900,118900,117000,115950,115000,114900,115000,124900,124775,119900,119900,119900,124900,124900,125000,127500,126999,125000,124900,120000,119900,119900,120000,122000,124900,127000,129000,129000,127900,128900,128887.5,125900,124900,124900,123900,124900,129000,129900,130950,129990,129900,134900,130000,134900,133500,132900,130000
"Minnesota",21,139900,139900,139900,139900,139825,139000,135000,134900,139900,135450,132500,129500,124600,119900,119900,119900,119900,118900,119000,119000,117500,114900,109900,104000,99900,99000,99900,103000,1e+05,104900,104900,104900,105000,115000,129900,129900,129000,129900,134900,139900,142900,148000,149000,148000,149900,149000,143900,140000,139900,148500,149900,154900,159900,159900,159900,159900,159500,159500,158000,154500,152900,154900,159900,163875,168000,169000,169900,169000,167900,164900,164500,162000,161900,162000
