"RegionName","SizeRank","2010-01","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"California",1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,365000,359900,349950,359000,370990,385000,390000,395000,398000,395000,389000,380000,375000,350000,369000,379450,389000,399000,4e+05,410000,399000,409900,410000,409999,409000,4e+05,399900,409950
"Texas",2,135000,135900,138000,139000,139000,139000,137900,138212.5,140900,139900,139000,135000,134958.5,134900,134900,134950,137000,139500,138640,135990,134900,134500,132500,130000,130995,132000,132500,134500,134900,135841,135000,135000,134900,135000,145990,147500,147500,149950,152990,155000,158000,159626,159900,159900,159990,161500,159900,160000,159990,164800,166090,169900,172500,169990,170000,175000,174900,174500,174900,177000,179900,185000,189500,192990,190990,191990,194999.5,197950,199667,199000,199900,2e+05,202450,195000
"New York",3,299900,299000,299999,299000,299900,299000,299000,290000,299000,294000,289000,280000,279000,269900,283000,279900,277777,275000,269900,264000,256000,249922,249900,248999.5,247000,245000,247563,245000,240000,236900,227400,225000,225000,225900,249000,250000,249950.5,259900,259000,249900,249000,234900,229900,225000,225000,229000,234000,230000,234000,249900,239900,235000,234000,230000,225000,224900,224000,223000,225000,219900,224900,229900,229900,225000,224500,225000,219900,210000,207900,204900,2e+05,199999,210000,209000
"Florida",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,187500,189000,186042.5,189900,190000,194900,191000,189900,195000,195000,195000,197000,197000,198000,199900,209000,205500,205000,209000,209000,209900,218300,220000,224900,229000,229900,232990,235000
"Illinois",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,144990,145900,149900,150000,155900,159900,159900,159900,158400,159000,156000,149900,150000,149000,155000,162000,169000,170000,174900,174900,169999,169000,165500,160000,159000,159900,164900,171000,179000,185000,185000,182500,179000,175990,174900,172950,169900,169900,169990
"Pennsylvania",6,154900,155000,159900,159900,159900,159900,159900,159000,159900,154900,149900,149900,147500,149000,148500,145000,149500,149900,149900,149900,147000,146900,145900,142500,144000,144900,145000,145000,147500,147000,144900,140020,139900,139900,149900,149900,149900,149900,153900,155900,159900,159900,159900,157000,158900,155000,150000,155900,150000,150000,155000,159900,163000,164000,159900,159900,159000,159900,154900,149900,150000,154900,159900,162000,165000,164900,159900,159900,159900,158900,155000,149990,149900,149900
"Ohio",7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,110000,109900,109900,112500,114977,119000,119900,119900,118900,118000,116900,114900,114900,112500,114900,117900,119900,122900,124900,124000,121000,120000,119900,117000,114800,115000,119000,119900,124900,124900,125000,125000,124900,124900,120000,119900,118000,118900,119000
"Michigan",8,105000,109000,109900,109900,107500,1e+05,99900,99900,108000,104000,99000,89999,89000,87500,85000,89000,94000,95000,95000,95000,94500,89900,89900,89000,87000,86000,89900,93000,95000,98500,98500,94900,94000,94900,110000,109900,109900,110000,115000,120000,127900,129900,129900,129900,129900,125000,120000,122950,119900,124900,127900,134900,139800,139900,139900,139900,139900,135000,129900,125000,128900,130000,134900,139900,145000,149900,149900,149900,149900,149000,145000,139999,139900,139900
"Georgia",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,129900,129900,130000,133900,135900,139900,139900,139905.5,139900,141000,140000,139900,137000,134900,137400,140000,146000,149000,149900,149900,149000,146840,145000,140000,139900,139900,144760,147000,149900,149900,150000,150000,150000,150000,149900,149900,149000,149000,149000
"North Carolina",10,166900,168900,169900,169900,169500,168500,166900,164900,165000,159900,158000,154500,149950,149900,150000,150000,154900,157350,158900,156950,154900,153990,152900,150000,155900,155000,157994.5,157000,155000,154900,154000,154900,150000,153500,165000,165000,164900,165000,169000,169900,171800,174900,173500,173500,174000,172900,169500,169000,165000,165000,169000,169900,171000,172000,171900,171700,172500,170000,169900,169500,169510,170000,172500,175000,179900,179900,180000,179900,179900,179900,179900,179000,179900,179850
