"RegionID","RegionName","SizeRank","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
9,"California",1,5.00125031257814,4.8,4.84027105517909,5.0125313283208,5.0125313283208,4.99925964070225,4.85436893203883,4.80961923847696,4.61538461538461,4.62639109697933,4.53280765981414,4.54545454545454,4.54545454545454,4.73372781065089,4.7887323943662,4.91846141158431,4.77640883523553,4.76947535771065,4.63768115942029,4.36681222707423,4.12087912087912,4.16724545075705,4.0016006402561,4.22569141209367,3.81425480589888,4.03535980148883,4.00801603206413,4.50563204005007,4.52624173350218,4.17536534446764,4.24242424242425,3.85147149717111,3.85270819952901,3.61881785283474,3.33889816360601,3.19018404907976,3.17020120613936,3.14285714285715,3.13479623824452,3.27914415112221,3.11030994942667,3.07685784014887,3.11284046692607,3.03034894537667,2.94290759270159,2.96735905044511,2.78164116828929,2.72523853034103,2.77741769413961,2.79703827884884,2.94985250737463,3.07929176289453,2.94985250737463,2.92155205109937,2.98953662182362,3.125,3.14031180400891,2.85836793032919,2.82242990654206,2.65854009313067,2.86298568507157,2.8169014084507,2.98507462686567,2.87151367731031,2.98507462686567,3.03490136570561
54,"Texas",2,4.78260869565217,4.49241394117226,4.65332712889717,5.05050505050505,4.76417341591234,4.66822274091364,4.38485946571798,4.28724599203513,4.05357824007512,4.26212524392407,4.16840422574367,4.38356164383562,4.6244436224496,4.09318254613547,4.77326968973747,4.86409155937053,4.44444444444444,4.3066985645933,4.12371134020618,3.84911470361817,3.84862249432211,3.96825396825397,4.23529411764706,4.39490781387182,4.15335463258786,3.96364374936529,4.39489981785064,4.51631701631701,4.25531914893616,4.07119001042104,4.16753490310481,3.70370370370371,3.71485943775101,3.90253482965914,3.70644922164566,3.8313586705647,3.60532451187389,3.64342948717949,3.46020761245674,4.04001009943434,3.84911470361817,3.5765306122449,3.7721324095458,3.65655239781434,3.53982300884956,3.70507646267468,3.40909090909091,3.64298724954463,3.33667037482042,3.63702491362066,3.65303233552461,3.84641025641026,3.78378378378378,3.63636363636364,3.39011783094521,3.58467243510506,3.52332657200811,3.30014224751067,3.27886710239651,3.46113828898699,3.36134453781513,3.46020761245674,3.25732899022801,3.23428459350789,3.409200968523,3.51293312561887
43,"New York",3,4.77326968973747,4.54959053685169,4.57760161187801,5,4.78260869565217,5.00968890792354,4.88431876606684,4.76190476190477,4.58474743272536,4.68227424749164,5.14138817480719,4.99951397656402,4.83091787439613,4.87804878048781,4.95247623811906,5.23809523809524,5.0232724678243,4.98423777956832,4.48659691081216,4.18410041841004,4.18410041841004,4.35413642960812,4.3066985645933,4.28571428571428,4.31654676258992,4.44444444444444,4.36681222707423,4.8,4.62249614791987,4.34971726837755,4.46735395189003,4.21866773449608,4.44444444444444,4.2802324449415,4.00801603206413,4.28957506756368,4.2016806722689,4.16666666666666,4.26252197658325,4.53730549503337,4.54545454545454,4.32766615146831,4.16666666666666,4.12979351032449,4.246839794785,4.01606425702812,3.92156862745098,4.05523098561073,4.04040404040404,4.34258774227344,4.25186164450259,4.29039227274048,4.25596605060065,4.16666666666666,4.04025932679228,4.3661971830986,4.28571428571428,4.00801603206413,4.00801603206413,4.03535980148883,4.11597689983423,4.16666666666666,4.18118466898955,4.25531914893616,4.33308586356392,4.16666666666666
14,"Florida",4,7.77777777777777,7.14285714285714,7.05882352941176,7.0803635493901,6.9423694402454,6.75844806007509,6.66666666666667,6.25390869293309,6.28930817610063,6.45161290322581,6.45161290322581,6.25,6.25175831313252,6.06060606060606,6.06060606060606,5.89970501474927,5.6710775047259,5.61231090660055,5.58659217877095,5.49090909090909,5.36842105263158,5.54054054054054,5.57394848645997,5.40540540540541,5.45050055617352,5.38267451640033,5.17241379310345,5.52752337539471,5.15463917525774,5,4.80769230769231,4.9587832418889,5,4.77326968973747,5,5.0125313283208,4.78884283633919,4.76474091721263,4.97747635807947,5.26315789473685,5.00108698301169,4.76644423260247,4.46920008579857,4.54545454545454,4.41796641647592,4.48035523404678,4.44444444444444,4.39276485788114,4.29184549356223,4.25531914893616,4.18410041841004,4.45647085526222,4.2016806722689,4.08163265306123,3.87431318681318,4,4.00320256204964,3.85356454720617,3.86100386100386,3.81822575684345,3.84726366933115,3.70370370370371,3.71747211895911,3.86345689334819,3.77651319192964,3.75234521575984
21,"Illinois",5,4.82093361567331,4.65753424657535,5.005005005005,5.13478818998716,5.56173526140156,5.13083632632119,4.93166236294377,4.63005780346821,4.60674157303371,4.76568705321684,4.89943450791738,4.78468899521531,4.9795918367347,5.13017835808237,5.29100529100529,5.74712643678161,5.59291848636465,5.29100529100529,4.97147722435078,4.85714285714286,4.96832277425808,4.57929773947012,5.00107511008268,5,4.98416138712904,5.00625782227785,5.06787745367823,5.88928150765606,5.05,5.05376344086022,4.89795918367347,4.52114353782013,4.35161009573543,4.2016806722689,4.29338598384847,4.06121247792819,4.00320256204964,4.14466314610338,4.56881930854534,5.66251415628539,5,4.85714285714286,4.2571306939123,3.92393915132105,3.68852459016393,3.61835410630837,3.68421052631579,3.7483850129199,3.63636363636364,3.70576258785136,4.00320256204964,4.82319360492736,4.44444444444444,4.17162421543971,3.72593148287071,3.55555555555556,3.48201425716245,3.34510325620718,3.41857931595126,3.33333333333333,3.45065562456867,3.37126007494846,3.52941176470588,4.04,3.61881785283474,3.36062088301803
47,"Pennsylvania",6,4.08164965291956,4.00320256204964,3.98974259067625,4.54959053685169,4.12896433985039,3.94337714863499,3.70507595405706,3.63967544295413,3.57398141529665,3.61736334405145,3.83690650568896,3.87973206893956,3.63514586679967,3.77285865760309,4.05587144223449,4.16927264313981,3.87897595034911,3.75117260787992,3.8143641042194,3.70644922164566,3.70644922164566,3.70159115825655,3.84615384615384,3.84763370527126,3.74339482093049,3.90322580645162,3.78197997775306,4.00320256204964,4.25531914893616,3.73134328358209,3.84615384615384,3.70370370370371,3.51108202117205,3.39517231727675,3.75753856478088,3.63403818192616,3.70644922164566,3.584229390681,3.59012715033658,4.00320256204964,3.63636363636364,4.07999999999999,3.71196067030238,3.50877192982456,3.35570469798657,3.33555703802535,3.46206896551724,3.54097800068392,3.36134453781513,3.39097999321804,3.37078651685393,3.8877755511022,3.84837420444472,3.80890897353131,3.57398141529665,3.33333333333333,3.45065562456867,3.27868852459017,3.44615384615384,3.52733686067019,3.40283579109463,3.3912680956283,3.5733429763157,3.70507595405706,3.62556904502375,3.72614371955744
44,"Ohio",7,4.72377902321858,4.53963439155263,4.55580865603644,5.08170735222065,5.14469453376206,5.4127198917456,4.76190476190477,4.49438202247191,4.54545454545454,4.53333333333333,4.4017614091273,4.44444444444444,4.7669895507589,4.74425500370645,4.88042947779405,5.26870389884089,5.02645502645502,4.83947833291098,4.72625563790564,4.4477390659748,4.29184549356223,4.25191815856778,4,4.16840350145894,4.16956219596942,4.4,4.63917525773195,5.00625782227785,5.26870389884089,4.95138122084454,4.23076923076923,4.17014178482068,4.54545454545454,4.16333333333333,4.36681222707423,4.0976433157115,4.30486443381181,4.04040404040404,4.28046308701776,4.9049049049049,4.35406698564593,4.34877167766703,3.63636363636364,3.81812065485534,3.81929806889982,3.95850565205404,3.92857142857143,3.72950819672131,3.7060023886006,3.68962118011548,3.64963503649635,4.16840422574367,3.84855927581101,3.57398141529665,3.58620689655172,3.66142648166329,3.85185185185185,3.70644922164566,3.70644922164566,3.77705619364943,3.84969104164866,3.7573052897702,3.70370370370371,4.08757297748124,4.00400801603207,3.51185250219491
30,"Michigan",8,7.33561845790948,6.60377358490566,7.2463768115942,7.72307692307692,7.96296296296296,7.40740740740741,7.23562152133581,6.46203554119548,6.25782227784731,6.06428138265616,6.21412536242793,5.76006635499924,6.25782227784731,5.94131152245659,6.44296462855661,7.14285714285714,6.67000185296366,5.54054054054054,5.77142857142857,6.12880739552452,5.73065902578796,5.27662837218467,5.88928150765606,5.33908045977012,5.19009241820332,5.56173526140156,5.73592653556268,6.25390869293309,5.26592943654555,5.71428571428572,5.76720051519726,5.29100529100529,4.54959053685169,4.83007118738215,4.16840350145894,4.42873792873793,4.11071526445601,4.16552480131542,4.26584778270625,5.02629751650982,4.8951048951049,4.4916354556804,4.34782608695652,4.16840350145894,3.70507595405706,3.97462718592426,3.77495509366179,3.84615384615384,3.7008503110198,3.84911470361817,3.70370370370371,3.96091313005577,3.80626241597233,4.00133379572154,3.33500092648183,3.72733430334655,3.57270453733476,3.53365767286289,3.5733429763157,3.34,3.52349985220219,3.57270453733476,3.22858387751117,4,3.51493848857645,3.49918780151338
16,"Georgia",9,7.42115027829313,6.6766818752215,6.9848661233993,7.14285714285714,7.5,7.40740740740741,6.77580718508413,7.1505193265985,6.51085141903172,6.40640640640641,6.86274509803921,6.40061729647896,6.83663686956649,7.08552327292604,7.40740740740741,7.70416024653313,7.1063122923588,6.26468669207863,6.25097686777118,6.5180102915952,6.00000000000001,6.66666666666667,5.42015278283012,5.85714285714286,5.77671522295118,5.79150579150579,5.61695920924996,6.26304801670147,5.88235294117647,6.17826173028458,5.56173526140156,5.06497890295359,5.06307106598985,4.54545454545454,5.00281410248589,4.67111534795043,4.4,4.44444444444444,4.61538461538461,5.40832882639265,4.91803278688525,4.51232972502348,4.16840350145894,3.88888888888889,4.0452743442136,3.63636363636364,3.70644922164566,3.54090354090354,3.61881785283474,3.57142857142857,3.41463414634147,3.94230769230769,4.02416116077212,3.64205256570713,3.70507595405706,3.63636363636364,3.64298724954463,3.58314075052272,3.33333333333333,3.22788896061975,3.22736816536957,3.03214069132808,3.15872598052119,3.18908667740798,3.21924291310566,2.95857988165681
36,"North Carolina",10,5.17241379310345,4.67005076142132,4.36569109428166,5.26592943654555,5.34661734207724,5.22875816993464,4.51355878491557,4.41174867111899,4.35019078389728,4.50608085372302,4.7191011235955,4.69767441860465,4.78938947501822,4.4543429844098,4.8,5.26592943654555,4.75206611570248,4.76190476190477,4.28571428571428,4.34877167766703,4.35161009573543,4.13043478260869,4.47564807541241,4.31683703711407,4.17014178482068,4.44444444444444,4.28571428571428,4.59136822773186,4.16122004357299,4.00320256204964,3.69219583406704,3.75234521575984,3.44262295081967,3.67272727272727,3.63636363636364,3.73443983402489,3.70507595405706,3.70644922164566,3.70644922164566,4,3.86100386100386,4.02234636871508,3.33388907413582,3.42857142857143,3.41735424789192,3.55602045560204,3.55,3.36920235079228,3.2258064516129,3.33333333333333,3.34519787385139,3.43434343434343,3.20427236315087,3.40454545454545,3.20864790665751,3.20427236315087,2.94985250737463,3.30188679245284,3.17750971949333,3.1578947368421,3.12695434646654,3.27675871505578,3.27956989247312,3.57270499336261,3.46456745420476,3.36346451693416
