"RegionName","SizeRank","2010-02","2010-03","2010-04","2010-05","2010-06","2010-07","2010-08","2010-09","2010-10","2010-11","2010-12","2011-01","2011-02","2011-03","2011-04","2011-05","2011-06","2011-07","2011-08","2011-09","2011-10","2011-11","2011-12","2012-01","2012-02","2012-03","2012-04","2012-05","2012-06","2012-07","2012-08","2012-09","2012-10","2012-11","2012-12","2013-01","2013-02","2013-03","2013-04","2013-05","2013-06","2013-07","2013-08","2013-09","2013-10","2013-11","2013-12","2014-01","2014-02","2014-03","2014-04","2014-05","2014-06","2014-07","2014-08","2014-09","2014-10","2014-11","2014-12","2015-01","2015-02","2015-03","2015-04","2015-05","2015-06","2015-07","2015-08","2015-09","2015-10","2015-11","2015-12","2016-01","2016-02"
"New Jersey",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2699.5,2500,2450,2400,2250,2400,2450,2500,2500,2500,2600,2600,2500,2500,2500,2500,2482.5,2390,2400,2425,2500,2500,2550,2500,2600,2500,2500,2500,2450,2400,2400,2500
"Virginia",12,1600,1650,1795,1800,1850,1900,1800,1795,1800,1800,1800,1795,1750,1799,1812.5,1900,1900,1895,1850,1800,1795,1795,1750,1750,1750,1795,1795,1800,1850,1850,1800,1800,1795,1795,1795,1795,1775,1800,1850,1869.5,1895,1900,1900,1895,1895,1850,1850,1800,1795,1800,1800,1950,1995,1995,1975,1950,1900,1900,1850,1850,1885,1895,1950,1995,2000,2000,2000,1975,1900,1900,1900,1875,1850
"Washington",13,,1795,1800,1900,1850,1900,1897.5,1875,1900,1900,1700,1600,1625,1695,1695,1750,1750,1700,1700,1695,1695,1675,1600,1649.5,1600,1695,1697,1697.5,1695,1700,1700,1695,1695,1650,1600,1595,1600,1650,1695,1695,1695,1700,1725,1750,1700,1725,1695,1675,1650,1650,1679,1750,1750,1795,1795,1795,1790,1750,1750,1750,1750,1795,1800,1850,1875,1900,1950,1895,1895,1875,1895,1895,1895
"Massachusetts",14,,,,,,,,,,,,,,,,,2600,2600,2550,2425,2350,2400,2550,2800,2845,3000,3000,3000,2900,2800,2800,2800,2800,2800,2950,3200,3200,3200,3155,3200,3200,3100,3000,3000,2975,2950,3000,3200,3299,3300,3350,3300,3300,3200,3200,3200,3100,3000,3200,3600,3500,3500,3400,3400,3300,3300,3200,3200,3200,3200,3400,3600,3600
"Indiana",15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,985,1100,1095,1100,1195,1200,1250,1295,1262.5,1275,1225,1295,1250,1225,1225,1247.5,1300,1295,1300,1300,1300,1300,1295,1250,1295,1295,1300,1300,1295,1295,1260,1250,1275,1295,1275,1250,1250,1250
"Arizona",16,,1900,1800,1675,1600,1450,1495,1400,1400,1395,1375,1295,1295,1295,1300,1300,1295,1250,1250,1200,1200,1195,1200,1200,1200,1250,1295,1295,1295,1295,1250,1245,1200,1200,1200,1200,1200,1250,1250,1250,1250,1250,1195,1200,1200,1200,1200,1200,1200,1200,1200,1300,1300,1300,1300,1295,1295,1295,1295,1300,1350,1400,1450,1495,1475,1400,1399.5,1395,1382.5,1359,1395,1395,1395
"Tennessee",17,,,,1800,1800,1800,1700,1700,1797.5,1797.5,1700,1500,1500,1500,1650,1650,1695,1600,1595,1545,1495,1495,1500,1595,1500,1600,1567.5,1595,1595,1550,1497.5,1500,1495,1495,1400,1397.5,1450,1485,1400,1395,1400,1495,1450,1400,1400,1400,1450,1400,1300,1345,1350,1405,1450,1495,1495,1450,1395,1425,1425,1447.5,1475,1450,1475,1450,1475,1495,1450,1450,1425,1445,1450,1400,1450
"Missouri",18,,,,,,,,,,,,,,,,,,,,,,,,,,1400,1350,1300,1400,1450,1400,1350,1350,1295,1250,1150,1100,1200,1100,1195,1100,1200,1155,1062.5,1197,1100,1100,1062.5,1000,1050,1078.5,1200,1200,1200,1225,1200,1200,1150,1047.5,1175,1150,1150,1117.5,1199,1250,1200,1200,1197,1150,1100,1100,1100,1100
"Maryland",19,2100,2100,2000,2000,2162.5,2100,2100,2000,2000,2000,2095,2000,2000,2000,2000,2192.5,2195,2200,2100,2100,2100,2100,2050,2000,1995,2000,1895,1942.5,2000,2000,2000,2000,1995,1950,2000,1995,1975,2000,2000,2000,2000,2000,2100,2050,2000,2000,2100,2100,2000,2000,2000,2150,2183,2192.5,2150,2100,2099.5,2000,2060,2100,2062.5,2200,2200,2200,2200,2200,2200,2195,2100,2100,2100,2100,2100
"Wisconsin",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1140,1150,1140,1162.5,1195,1140,1080,1140,1150,1195,1200,1250,1200,1237.5,1275,1200,1200,1295,1140,1140,1140,1225,1250,1325,1300
"Minnesota",21,,,,,,,,,,,,,,,,,,,,,1595,1545,1495,1500,1500,1500,1547,1595,1650,1650,1650,1600,1598.5,1550,1549,1500,1500,1500,1595,1600,1695,1600,1600,1649.5,1650,1695,1675,1650,1600,1595,1595,1650,1695,1695,1750,1700,1600,1695,1650,1650,1685,1737.5,1750,1792.5,1750,1750,1750,1700,1695,1700,1700,1725,1700
"Colorado",22,,,1850,1695,1650,1595,1500,1637.5,1650,1500,1550,1795,1600,1600,1695,1625,1595,1650,1695,1650,1650,1595,1550,1500,1595,1650,1700,1600,1612.5,1650,1597.5,1600,1550,1609.5,1675,1750,1725,1695,1700,1695,1650,1695,1700,1695,1650,1685,1695,1700,1695,1682.5,1700,1795,1797.5,1795,1795,1850,1895,1827.5,1800,1900,1900,1995,1995,2095,2000,2000,2100,2095,2095,2095,2150,2200,2200
"Alabama",23,,,1495,1412.5,1325,1372.5,1400,1412.5,1400,1447.5,1472.5,1495,1375,1495,1495,1450,1350,1395,1400,1395,1395,1400,1350,1350,1350,1350,1200,1200,1350,1395,1300,1300,1300,1400,1285,1250,1300,1350,1395,1350,1300,1325,1300,1395,1300,1290,1325,1295,1250,1200,1200,1325,1400,1400,1350,1370,1350,1350,1375,1350,1300,1395,1350,1452.5,1400,1400,1395,1350,1350,1395,1375,1395,1400
"South Carolina",24,1700,1700,1600,1595,1597.5,1550,1500,1500,1500,1499.5,1500,1476,1475,1425,1500,1525,1497.5,1475,1450,1450,1395,1395,1350,1450,1400,1450,1400,1400,1425,1400,1400,1400,1395,1395,1400,1395,1395,1400,1425,1450,1475,1495,1485,1500,1495,1472.5,1495,1497.5,1450,1450,1400,1475,1500,1500,1550,1500,1495,1495,1495,1500,1500,1500,1500,1500,1500,1550,1550,1500,1500,1500,1500,1550,1600
"Louisiana",25,,,,,,,,,,,,,1800,1700,1600,1700,1775,1700,1700,1700,1500,1500,1500,1500,1700,1600,1500,1495,1500,1500,1450,1450,1485,1400,1395,1350,1450,1500,1325,1450,1400,1400,1337.5,1500,1500,1500,1500,1500,1500,1500,1500,1650,1500,1595,1600,1648.5,1595,1500,1500,1500,1600,1700,1600,1662.5,1600,1700,1750,1675,1625,1612.5,1597,1599.5,1500
